"pgpsbil","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Abitur","1994","66 und älter","AkademikerInnen","53","0.497240040543025","0.411944855977159","0.582535225108891"
"Anderer Abschluss","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","1994","16-34 Jahre alt","Hauptschulabschluss","167","0.0814535933802067","0.0674755163304925","0.0954316704299208"
"Anderer Abschluss","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","1994","16-34 Jahre alt","(Fach-)Abitur","33","0.031962095783563","0.0184604068240444","0.0454637847430817"
"Anderer Abschluss","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Anderer Abschluss","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","1994","35-65 Jahre alt","Hauptschulabschluss","582","0.0692857552053297","0.0609429086678135","0.0776286017428459"
"Anderer Abschluss","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","1994","35-65 Jahre alt","(Fach-)Abitur","68","0.133810689109423","0.0902829636646451","0.177338414554201"
"Anderer Abschluss","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"Anderer Abschluss","1994","66 und älter","(noch) kein Abschluss","","","",""
"Anderer Abschluss","1994","66 und älter","Hauptschulabschluss","","","",""
"Anderer Abschluss","1994","66 und älter","Realschulabschluss","","","",""
"Anderer Abschluss","1994","66 und älter","(Fach-)Abitur","","","",""
"Anderer Abschluss","1994","66 und älter","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1994","16-34 Jahre alt","(noch) kein Abschluss","123","0.267042411813158","0.222023947120634","0.312060876505683"
"Ohne Abschluss verlassen","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1994","35-65 Jahre alt","(noch) kein Abschluss","342","0.819280554234261","0.782953663936316","0.855607444532207"
"Ohne Abschluss verlassen","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1994","66 und älter","(noch) kein Abschluss","","","",""
"Ohne Abschluss verlassen","1994","66 und älter","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1994","66 und älter","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1994","66 und älter","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1994","66 und älter","AkademikerInnen","","","",""
"Noch kein Abschluss","1994","16-34 Jahre alt","(noch) kein Abschluss","232","0.707881748285742","0.661609474598544","0.75415402197294"
"Noch kein Abschluss","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","1994","66 und älter","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","1994","66 und älter","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1994","66 und älter","Realschulabschluss","","","",""
"Noch kein Abschluss","1994","66 und älter","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1994","66 und älter","AkademikerInnen","","","",""
"Keine Schule besucht","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","1994","35-65 Jahre alt","(noch) kein Abschluss","89","0.180719445765739","0.144392555467793","0.217046336063684"
"Keine Schule besucht","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","1994","66 und älter","(noch) kein Abschluss","","","",""
"Keine Schule besucht","1994","66 und älter","Hauptschulabschluss","","","",""
"Keine Schule besucht","1994","66 und älter","Realschulabschluss","","","",""
"Keine Schule besucht","1994","66 und älter","(Fach-)Abitur","","","",""
"Keine Schule besucht","1994","66 und älter","AkademikerInnen","","","",""
"Hauptschulabschluss","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1995","16-34 Jahre alt","Hauptschulabschluss","1286","0.887818284526282","0.871847526031013","0.90378904302155"
"Hauptschulabschluss","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1995","35-65 Jahre alt","Hauptschulabschluss","2904","0.922821245425251","0.914044787245598","0.931597703604904"
"Hauptschulabschluss","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1995","35-65 Jahre alt","AkademikerInnen","80","0.0603618124221963","0.046750315317758","0.0739733095266346"
"Hauptschulabschluss","1995","66 und älter","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1995","66 und älter","Hauptschulabschluss","1083","0.984951439405703","0.977818181308831","0.992084697502574"
"Hauptschulabschluss","1995","66 und älter","Realschulabschluss","","","",""
"Hauptschulabschluss","1995","66 und älter","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1995","66 und älter","AkademikerInnen","31","0.149475118171895","0.0929774738828046","0.205972762460985"
"Realschulabschluss","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","1995","16-34 Jahre alt","Realschulabschluss","1637","0.993984626382372","0.990253609140928","0.997715643623815"
"Realschulabschluss","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","1995","16-34 Jahre alt","AkademikerInnen","116","0.199597185227647","0.161416954113427","0.237777416341866"
"Realschulabschluss","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","1995","35-65 Jahre alt","Realschulabschluss","1276","0.996054176162033","0.992623773590247","0.999484578733819"
"Realschulabschluss","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","1995","35-65 Jahre alt","AkademikerInnen","326","0.186510644202067","0.164248234108619","0.208773054295516"
"Realschulabschluss","1995","66 und älter","(noch) kein Abschluss","","","",""
"Realschulabschluss","1995","66 und älter","Hauptschulabschluss","","","",""
"Realschulabschluss","1995","66 und älter","Realschulabschluss","189","0.992852589880537","0.980967945956079","1.00473723380499"
"Realschulabschluss","1995","66 und älter","(Fach-)Abitur","","","",""
"Realschulabschluss","1995","66 und älter","AkademikerInnen","37","0.188785266577415","0.12677632203421","0.25079421112062"
"Fachhochschulreife","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","1995","16-34 Jahre alt","(Fach-)Abitur","130","0.191215167159309","0.162268228465924","0.220162105852694"
"Fachhochschulreife","1995","16-34 Jahre alt","AkademikerInnen","40","0.0939716879718048","0.0660991547641595","0.12184422117945"
"Fachhochschulreife","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","1995","35-65 Jahre alt","(Fach-)Abitur","62","0.259469713941158","0.211959283659229","0.306980144223086"
"Fachhochschulreife","1995","35-65 Jahre alt","AkademikerInnen","83","0.106120391996864","0.0885175266091464","0.123723257384581"
"Fachhochschulreife","1995","66 und älter","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1995","66 und älter","Hauptschulabschluss","","","",""
"Fachhochschulreife","1995","66 und älter","Realschulabschluss","","","",""
"Fachhochschulreife","1995","66 und älter","(Fach-)Abitur","","","",""
"Fachhochschulreife","1995","66 und älter","AkademikerInnen","","","",""
"Abitur","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Abitur","1995","16-34 Jahre alt","(Fach-)Abitur","492","0.71008939238528","0.676691924645287","0.743486860125274"
"Abitur","1995","16-34 Jahre alt","AkademikerInnen","235","0.600855086083403","0.554075409623441","0.647634762543364"
"Abitur","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Abitur","1995","35-65 Jahre alt","(Fach-)Abitur","134","0.494768053966424","0.44057789292876","0.548958215004087"
"Abitur","1995","35-65 Jahre alt","AkademikerInnen","626","0.602467245238037","0.574496914007716","0.630437576468358"
"Abitur","1995","66 und älter","(noch) kein Abschluss","","","",""
"Abitur","1995","66 und älter","Hauptschulabschluss","","","",""
"Abitur","1995","66 und älter","Realschulabschluss","","","",""
"Abitur","1995","66 und älter","(Fach-)Abitur","","","",""
"Abitur","1995","66 und älter","AkademikerInnen","64","0.513466280562847","0.434268171541753","0.592664389583941"
"Anderer Abschluss","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","1995","16-34 Jahre alt","Hauptschulabschluss","214","0.112181715473718","0.0962109569784498","0.128152473968987"
"Anderer Abschluss","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","1995","16-34 Jahre alt","(Fach-)Abitur","67","0.0875795721043107","0.066771881435892","0.10838726277273"
"Anderer Abschluss","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Anderer Abschluss","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","1995","35-65 Jahre alt","Hauptschulabschluss","648","0.0771787545747489","0.0684022963950957","0.0859552127544022"
"Anderer Abschluss","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","1995","35-65 Jahre alt","(Fach-)Abitur","120","0.224256258690345","0.179049263529101","0.26946325385159"
"Anderer Abschluss","1995","35-65 Jahre alt","AkademikerInnen","60","0.0409957875217161","0.0296633246636167","0.0523282503798154"
"Anderer Abschluss","1995","66 und älter","(noch) kein Abschluss","","","",""
"Anderer Abschluss","1995","66 und älter","Hauptschulabschluss","36","0.0150485605942974","0.00791530249742602","0.0221818186911688"
"Anderer Abschluss","1995","66 und älter","Realschulabschluss","","","",""
"Anderer Abschluss","1995","66 und älter","(Fach-)Abitur","","","",""
"Anderer Abschluss","1995","66 und älter","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1995","16-34 Jahre alt","(noch) kein Abschluss","109","0.216477011884138","0.176317430956874","0.256636592811402"
"Ohne Abschluss verlassen","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1995","35-65 Jahre alt","(noch) kein Abschluss","344","0.844379667322264","0.809875844431804","0.878883490212723"
"Ohne Abschluss verlassen","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1995","66 und älter","(noch) kein Abschluss","","","",""
"Ohne Abschluss verlassen","1995","66 und älter","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1995","66 und älter","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1995","66 und älter","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1995","66 und älter","AkademikerInnen","","","",""
"Noch kein Abschluss","1995","16-34 Jahre alt","(noch) kein Abschluss","280","0.765943878224085","0.724656635019891","0.807231121428279"
"Noch kein Abschluss","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","1995","66 und älter","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","1995","66 und älter","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1995","66 und älter","Realschulabschluss","","","",""
"Noch kein Abschluss","1995","66 und älter","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1995","66 und älter","AkademikerInnen","","","",""
"Keine Schule besucht","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","1995","35-65 Jahre alt","(noch) kein Abschluss","79","0.148087693874996","0.114279490390467","0.181895897359526"
"Keine Schule besucht","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","1995","66 und älter","(noch) kein Abschluss","","","",""
"Keine Schule besucht","1995","66 und älter","Hauptschulabschluss","","","",""
"Keine Schule besucht","1995","66 und älter","Realschulabschluss","","","",""
"Keine Schule besucht","1995","66 und älter","(Fach-)Abitur","","","",""
"Keine Schule besucht","1995","66 und älter","AkademikerInnen","","","",""
"Hauptschulabschluss","1996","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1996","16-34 Jahre alt","Hauptschulabschluss","1241","0.893135690326374","0.877145686050471","0.909125694602277"
"Hauptschulabschluss","1996","16-34 Jahre alt","Realschulabschluss","","","",""
