year,bula_h,quintil_oecd_hh,hlc0080_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2011,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,51,15919,1.00000,1.00000
2011,Mecklenburg-Western Pomerania,5th Quintile,No,1.00000,43,15919,1.00000,1.00000
2011,Saxony,1st Quintile,Yes,0.10474,56,15919,0.10394,0.10555
2011,Saxony,1st Quintile,No,0.89526,238,15919,0.89445,0.89606
2011,Saxony,2nd Quintile,No,1.00000,255,15919,1.00000,1.00000
2011,Saxony,3rd Quintile,No,1.00000,223,15919,1.00000,1.00000
2011,Saxony,4th Quintile,No,1.00000,142,15919,1.00000,1.00000
2011,Saxony,5th Quintile,No,1.00000,84,15919,1.00000,1.00000
2011,Saxony-Anhalt,1st Quintile,Yes,0.16164,47,15919,0.16042,0.16285
2011,Saxony-Anhalt,1st Quintile,No,0.83836,157,15919,0.83715,0.83958
2011,Saxony-Anhalt,2nd Quintile,No,1.00000,149,15919,1.00000,1.00000
2011,Saxony-Anhalt,3rd Quintile,No,1.00000,126,15919,1.00000,1.00000
2011,Saxony-Anhalt,4th Quintile,No,1.00000,85,15919,1.00000,1.00000
2011,Saxony-Anhalt,5th Quintile,No,1.00000,65,15919,1.00000,1.00000
2011,Thuringa,1st Quintile,Yes,0.19528,49,15919,0.19393,0.19663
2011,Thuringa,1st Quintile,No,0.80472,133,15919,0.80337,0.80607
2011,Thuringa,2nd Quintile,No,1.00000,174,15919,1.00000,1.00000
2011,Thuringa,3rd Quintile,No,1.00000,133,15919,1.00000,1.00000
2011,Thuringa,4th Quintile,No,1.00000,92,15919,1.00000,1.00000
2011,Thuringa,5th Quintile,No,1.00000,48,15919,1.00000,1.00000
2012,Schleswig-Holstein,1st Quintile,Yes,0.14783,31,15578,0.14654,0.14911
2012,Schleswig-Holstein,1st Quintile,No,0.85217,129,15578,0.85089,0.85346
2012,Schleswig-Holstein,2nd Quintile,No,1.00000,116,15578,1.00000,1.00000
2012,Schleswig-Holstein,3rd Quintile,No,1.00000,93,15578,1.00000,1.00000
2012,Schleswig-Holstein,4th Quintile,No,1.00000,114,15578,1.00000,1.00000
2012,Schleswig-Holstein,5th Quintile,No,1.00000,92,15578,1.00000,1.00000
2012,Hamburg,1st Quintile,No,1.00000,54,15578,1.00000,1.00000
2012,Hamburg,2nd Quintile,No,1.00000,48,15578,1.00000,1.00000
2012,Hamburg,3rd Quintile,No,1.00000,49,15578,1.00000,1.00000
2012,Hamburg,4th Quintile,No,1.00000,48,15578,1.00000,1.00000
2012,Hamburg,5th Quintile,No,1.00000,61,15578,1.00000,1.00000
2012,Lower Saxony,1st Quintile,Yes,0.12234,68,15578,0.12153,0.12314
2012,Lower Saxony,1st Quintile,No,0.87766,229,15578,0.87686,0.87847
2012,Lower Saxony,2nd Quintile,No,1.00000,276,15578,1.00000,1.00000
2012,Lower Saxony,3rd Quintile,No,1.00000,295,15578,1.00000,1.00000
2012,Lower Saxony,4th Quintile,No,1.00000,281,15578,1.00000,1.00000
2012,Lower Saxony,5th Quintile,No,1.00000,285,15578,1.00000,1.00000
2012,North Rhine-Westphalia,1st Quintile,Yes,0.12021,146,15578,0.11972,0.12069
2012,North Rhine-Westphalia,1st Quintile,No,0.87979,598,15578,0.87931,0.88028
2012,North Rhine-Westphalia,2nd Quintile,Yes,0.03382,42,15578,0.03353,0.03410
2012,North Rhine-Westphalia,2nd Quintile,No,0.96618,531,15578,0.96590,0.96647
2012,North Rhine-Westphalia,3rd Quintile,No,1.00000,574,15578,1.00000,1.00000
2012,North Rhine-Westphalia,4th Quintile,No,1.00000,559,15578,1.00000,1.00000
2012,North Rhine-Westphalia,5th Quintile,No,1.00000,694,15578,1.00000,1.00000
2012,Hesse,1st Quintile,No,1.00000,174,15578,1.00000,1.00000
2012,Hesse,2nd Quintile,No,1.00000,202,15578,1.00000,1.00000
2012,Hesse,3rd Quintile,No,1.00000,202,15578,1.00000,1.00000
2012,Hesse,4th Quintile,No,1.00000,211,15578,1.00000,1.00000
2012,Hesse,5th Quintile,No,1.00000,284,15578,1.00000,1.00000
2012,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.17892,31,15578,0.17779,0.18005
2012,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.82108,158,15578,0.81995,0.82221
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,201,15578,1.00000,1.00000
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,183,15578,1.00000,1.00000
2012,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,160,15578,1.00000,1.00000
2012,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,173,15578,1.00000,1.00000
2012,Baden-Wuerttemberg,1st Quintile,Yes,0.09610,42,15578,0.09538,0.09682
2012,Baden-Wuerttemberg,1st Quintile,No,0.90390,240,15578,0.90318,0.90462
2012,Baden-Wuerttemberg,2nd Quintile,No,1.00000,335,15578,1.00000,1.00000
2012,Baden-Wuerttemberg,3rd Quintile,No,1.00000,362,15578,1.00000,1.00000
2012,Baden-Wuerttemberg,4th Quintile,No,1.00000,409,15578,1.00000,1.00000
2012,Baden-Wuerttemberg,5th Quintile,No,1.00000,451,15578,1.00000,1.00000
2012,Bavaria,1st Quintile,Yes,0.08626,64,15578,0.08572,0.08680
2012,Bavaria,1st Quintile,No,0.91374,378,15578,0.91320,0.91428
2012,Bavaria,2nd Quintile,No,1.00000,452,15578,1.00000,1.00000
2012,Bavaria,3rd Quintile,No,1.00000,498,15578,1.00000,1.00000
2012,Bavaria,4th Quintile,No,1.00000,518,15578,1.00000,1.00000
2012,Bavaria,5th Quintile,No,1.00000,545,15578,1.00000,1.00000
2012,Berlin,1st Quintile,No,1.00000,151,15578,1.00000,1.00000
2012,Berlin,2nd Quintile,No,1.00000,141,15578,1.00000,1.00000
2012,Berlin,3rd Quintile,No,1.00000,125,15578,1.00000,1.00000
2012,Berlin,4th Quintile,No,1.00000,115,15578,1.00000,1.00000
2012,Berlin,5th Quintile,No,1.00000,115,15578,1.00000,1.00000
2012,Brandenburg,1st Quintile,Yes,0.13690,32,15578,0.13563,0.13816
2012,Brandenburg,1st Quintile,No,0.86310,144,15578,0.86184,0.86437
2012,Brandenburg,2nd Quintile,No,1.00000,142,15578,1.00000,1.00000
2012,Brandenburg,3rd Quintile,No,1.00000,141,15578,1.00000,1.00000
2012,Brandenburg,4th Quintile,No,1.00000,106,15578,1.00000,1.00000
2012,Brandenburg,5th Quintile,No,1.00000,85,15578,1.00000,1.00000
2012,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.25264,47,15578,0.25095,0.25433
2012,Mecklenburg-Western Pomerania,1st Quintile,No,0.74736,86,15578,0.74567,0.74905
2012,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,71,15578,1.00000,1.00000
2012,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,82,15578,1.00000,1.00000
2012,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,47,15578,1.00000,1.00000
2012,Mecklenburg-Western Pomerania,5th Quintile,No,1.00000,45,15578,1.00000,1.00000
2012,Saxony,1st Quintile,Yes,0.09407,55,15578,0.09327,0.09488
2012,Saxony,1st Quintile,No,0.90593,239,15578,0.90512,0.90673
2012,Saxony,2nd Quintile,No,1.00000,237,15578,1.00000,1.00000
2012,Saxony,3rd Quintile,No,1.00000,241,15578,1.00000,1.00000
2012,Saxony,4th Quintile,No,1.00000,147,15578,1.00000,1.00000
2012,Saxony,5th Quintile,No,1.00000,97,15578,1.00000,1.00000
2012,Saxony-Anhalt,1st Quintile,Yes,0.13291,35,15578,0.13181,0.13402
2012,Saxony-Anhalt,1st Quintile,No,0.86709,159,15578,0.86598,0.86819
2012,Saxony-Anhalt,2nd Quintile,No,1.00000,120,15578,1.00000,1.00000
2012,Saxony-Anhalt,3rd Quintile,No,1.00000,105,15578,1.00000,1.00000
2012,Saxony-Anhalt,4th Quintile,No,1.00000,106,15578,1.00000,1.00000
2012,Saxony-Anhalt,5th Quintile,No,1.00000,67,15578,1.00000,1.00000
2012,Thuringa,1st Quintile,Yes,0.16312,42,15578,0.16188,0.16437
2012,Thuringa,1st Quintile,No,0.83688,143,15578,0.83563,0.83812
2012,Thuringa,2nd Quintile,No,1.00000,110,15578,1.00000,1.00000
2012,Thuringa,3rd Quintile,No,1.00000,149,15578,1.00000,1.00000
2012,Thuringa,4th Quintile,No,1.00000,91,15578,1.00000,1.00000
2012,Thuringa,5th Quintile,No,1.00000,74,15578,1.00000,1.00000
2013,Schleswig-Holstein,1st Quintile,Yes,0.15939,38,17254,0.15813,0.16065
2013,Schleswig-Holstein,1st Quintile,No,0.84061,151,17254,0.83935,0.84187
2013,Schleswig-Holstein,2nd Quintile,No,1.00000,126,17254,1.00000,1.00000
2013,Schleswig-Holstein,3rd Quintile,No,1.00000,111,17254,1.00000,1.00000
2013,Schleswig-Holstein,4th Quintile,No,1.00000,118,17254,1.00000,1.00000
2013,Schleswig-Holstein,5th Quintile,No,1.00000,83,17254,1.00000,1.00000
2013,Hamburg,1st Quintile,No,1.00000,62,17254,1.00000,1.00000
2013,Hamburg,2nd Quintile,No,1.00000,75,17254,1.00000,1.00000
2013,Hamburg,3rd Quintile,No,1.00000,67,17254,1.00000,1.00000
2013,Hamburg,4th Quintile,No,1.00000,59,17254,1.00000,1.00000
2013,Hamburg,5th Quintile,No,1.00000,55,17254,1.00000,1.00000
2013,Lower Saxony,1st Quintile,Yes,0.09386,58,17254,0.09316,0.09455
2013,Lower Saxony,1st Quintile,No,0.90614,318,17254,0.90545,0.90684
2013,Lower Saxony,2nd Quintile,No,1.00000,307,17254,1.00000,1.00000
2013,Lower Saxony,3rd Quintile,No,1.00000,278,17254,1.00000,1.00000
2013,Lower Saxony,4th Quintile,No,1.00000,307,17254,1.00000,1.00000
2013,Lower Saxony,5th Quintile,No,1.00000,311,17254,1.00000,1.00000
2013,Bremen,1st Quintile,No,1.00000,44,17254,1.00000,1.00000
2013,Bremen,2nd Quintile,No,1.00000,36,17254,1.00000,1.00000
2013,North Rhine-Westphalia,1st Quintile,Yes,0.07979,129,17254,0.07937,0.08021
2013,North Rhine-Westphalia,1st Quintile,No,0.92021,788,17254,0.91979,0.92063
2013,North Rhine-Westphalia,2nd Quintile,Yes,0.03744,49,17254,0.03714,0.03773
2013,North Rhine-Westphalia,2nd Quintile,No,0.96256,666,17254,0.96227,0.96286
2013,North Rhine-Westphalia,3rd Quintile,No,1.00000,618,17254,1.00000,1.00000
2013,North Rhine-Westphalia,4th Quintile,No,1.00000,620,17254,1.00000,1.00000
2013,North Rhine-Westphalia,5th Quintile,No,1.00000,724,17254,1.00000,1.00000
2013,Hesse,1st Quintile,Yes,0.10180,39,17254,0.10098,0.10262
2013,Hesse,1st Quintile,No,0.89820,235,17254,0.89738,0.89902
2013,Hesse,2nd Quintile,No,1.00000,236,17254,1.00000,1.00000
2013,Hesse,3rd Quintile,No,1.00000,239,17254,1.00000,1.00000
2013,Hesse,4th Quintile,No,1.00000,200,17254,1.00000,1.00000
2013,Hesse,5th Quintile,No,1.00000,320,17254,1.00000,1.00000
2013,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.17089,34,17254,0.16978,0.17200
2013,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.82911,212,17254,0.82800,0.83022
2013,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,209,17254,1.00000,1.00000
2013,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,182,17254,1.00000,1.00000
2013,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,188,17254,1.00000,1.00000
2013,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,188,17254,1.00000,1.00000
2013,Baden-Wuerttemberg,1st Quintile,Yes,0.08169,34,17254,0.08106,0.08231
2013,Baden-Wuerttemberg,1st Quintile,No,0.91831,330,17254,0.91769,0.91894
2013,Baden-Wuerttemberg,2nd Quintile,No,1.00000,381,17254,1.00000,1.00000
2013,Baden-Wuerttemberg,3rd Quintile,No,1.00000,426,17254,1.00000,1.00000
2013,Baden-Wuerttemberg,4th Quintile,No,1.00000,447,17254,1.00000,1.00000
2013,Baden-Wuerttemberg,5th Quintile,No,1.00000,463,17254,1.00000,1.00000
2013,Bavaria,1st Quintile,Yes,0.06939,44,17254,0.06890,0.06989
2013,Bavaria,1st Quintile,No,0.93061,443,17254,0.93011,0.93110
2013,Bavaria,2nd Quintile,Yes,0.02557,31,17254,0.02528,0.02586
2013,Bavaria,2nd Quintile,No,0.97443,575,17254,0.97414,0.97472
2013,Bavaria,3rd Quintile,No,1.00000,563,17254,1.00000,1.00000
2013,Bavaria,4th Quintile,No,1.00000,533,17254,1.00000,1.00000
2013,Bavaria,5th Quintile,No,1.00000,580,17254,1.00000,1.00000
2013,Berlin,1st Quintile,No,1.00000,187,17254,1.00000,1.00000
2013,Berlin,2nd Quintile,No,1.00000,149,17254,1.00000,1.00000
2013,Berlin,3rd Quintile,No,1.00000,138,17254,1.00000,1.00000
2013,Berlin,4th Quintile,No,1.00000,140,17254,1.00000,1.00000
2013,Berlin,5th Quintile,No,1.00000,106,17254,1.00000,1.00000
2013,Brandenburg,1st Quintile,Yes,0.12267,32,17254,0.12155,0.12380
2013,Brandenburg,1st Quintile,No,0.87733,167,17254,0.87620,0.87845
2013,Brandenburg,2nd Quintile,No,1.00000,163,17254,1.00000,1.00000
2013,Brandenburg,3rd Quintile,No,1.00000,127,17254,1.00000,1.00000
2013,Brandenburg,4th Quintile,No,1.00000,94,17254,1.00000,1.00000
2013,Brandenburg,5th Quintile,No,1.00000,71,17254,1.00000,1.00000
2013,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.19136,44,17254,0.18986,0.19286
2013,Mecklenburg-Western Pomerania,1st Quintile,No,0.80864,88,17254,0.80714,0.81014
2013,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,80,17254,1.00000,1.00000
2013,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,68,17254,1.00000,1.00000
2013,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,40,17254,1.00000,1.00000
2013,Mecklenburg-Western Pomerania,5th Quintile,No,1.00000,44,17254,1.00000,1.00000
2013,Saxony,1st Quintile,Yes,0.12979,49,17254,0.12885,0.13072
2013,Saxony,1st Quintile,No,0.87021,222,17254,0.86928,0.87115
2013,Saxony,2nd Quintile,No,1.00000,286,17254,1.00000,1.00000
2013,Saxony,3rd Quintile,No,1.00000,212,17254,1.00000,1.00000
2013,Saxony,4th Quintile,No,1.00000,135,17254,1.00000,1.00000
2013,Saxony,5th Quintile,No,1.00000,93,17254,1.00000,1.00000
2013,Saxony-Anhalt,1st Quintile,Yes,0.11132,35,17254,0.11025,0.11239
2013,Saxony-Anhalt,1st Quintile,No,0.88868,173,17254,0.88761,0.88975
2013,Saxony-Anhalt,2nd Quintile,No,1.00000,151,17254,1.00000,1.00000
2013,Saxony-Anhalt,3rd Quintile,No,1.00000,114,17254,1.00000,1.00000
2013,Saxony-Anhalt,4th Quintile,No,1.00000,82,17254,1.00000,1.00000
2013,Saxony-Anhalt,5th Quintile,No,1.00000,53,17254,1.00000,1.00000
2013,Thuringa,1st Quintile,Yes,0.16403,32,17254,0.16268,0.16538
2013,Thuringa,1st Quintile,No,0.83597,127,17254,0.83462,0.83732
2013,Thuringa,2nd Quintile,No,1.00000,159,17254,1.00000,1.00000
2013,Thuringa,3rd Quintile,No,1.00000,125,17254,1.00000,1.00000
2013,Thuringa,4th Quintile,No,1.00000,85,17254,1.00000,1.00000
2013,Thuringa,5th Quintile,No,1.00000,53,17254,1.00000,1.00000
2014,Schleswig-Holstein,1st Quintile,Yes,0.16304,31,15243,0.16171,0.16437
2014,Schleswig-Holstein,1st Quintile,No,0.83696,118,15243,0.83563,0.83829
2014,Schleswig-Holstein,2nd Quintile,No,1.00000,101,15243,1.00000,1.00000
2014,Schleswig-Holstein,3rd Quintile,No,1.00000,94,15243,1.00000,1.00000
2014,Schleswig-Holstein,4th Quintile,No,1.00000,111,15243,1.00000,1.00000
2014,Schleswig-Holstein,5th Quintile,No,1.00000,82,15243,1.00000,1.00000
2014,Hamburg,1st Quintile,No,1.00000,50,15243,1.00000,1.00000
2014,Hamburg,2nd Quintile,No,1.00000,57,15243,1.00000,1.00000
2014,Hamburg,3rd Quintile,No,1.00000,43,15243,1.00000,1.00000
2014,Hamburg,4th Quintile,No,1.00000,57,15243,1.00000,1.00000
2014,Hamburg,5th Quintile,No,1.00000,54,15243,1.00000,1.00000
2014,Lower Saxony,1st Quintile,Yes,0.05332,37,15243,0.05278,0.05387
2014,Lower Saxony,1st Quintile,No,0.94668,276,15243,0.94613,0.94722
2014,Lower Saxony,2nd Quintile,No,1.00000,277,15243,1.00000,1.00000
2014,Lower Saxony,3rd Quintile,No,1.00000,271,15243,1.00000,1.00000
2014,Lower Saxony,4th Quintile,No,1.00000,290,15243,1.00000,1.00000
2014,Lower Saxony,5th Quintile,No,1.00000,276,15243,1.00000,1.00000
2014,Bremen,1st Quintile,No,1.00000,37,15243,1.00000,1.00000
2014,North Rhine-Westphalia,1st Quintile,Yes,0.09001,109,15243,0.08959,0.09044
2014,North Rhine-Westphalia,1st Quintile,No,0.90999,646,15243,0.90956,0.91041
2014,North Rhine-Westphalia,2nd Quintile,Yes,0.03832,43,15243,0.03801,0.03862
2014,North Rhine-Westphalia,2nd Quintile,No,0.96168,587,15243,0.96138,0.96199
2014,North Rhine-Westphalia,3rd Quintile,No,1.00000,590,15243,1.00000,1.00000
2014,North Rhine-Westphalia,4th Quintile,No,1.00000,594,15243,1.00000,1.00000
2014,North Rhine-Westphalia,5th Quintile,No,1.00000,628,15243,1.00000,1.00000
2014,Hesse,1st Quintile,Yes,0.09258,36,15243,0.09180,0.09337
2014,Hesse,1st Quintile,No,0.90742,163,15243,0.90663,0.90820
2014,Hesse,2nd Quintile,No,1.00000,202,15243,1.00000,1.00000
2014,Hesse,3rd Quintile,No,1.00000,202,15243,1.00000,1.00000
2014,Hesse,4th Quintile,No,1.00000,214,15243,1.00000,1.00000
2014,Hesse,5th Quintile,No,1.00000,279,15243,1.00000,1.00000
2014,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,179,15243,1.00000,1.00000
2014,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,192,15243,1.00000,1.00000
2014,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,193,15243,1.00000,1.00000
2014,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,159,15243,1.00000,1.00000
2014,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,160,15243,1.00000,1.00000
2014,Baden-Wuerttemberg,1st Quintile,Yes,0.10466,38,15243,0.10395,0.10537
2014,Baden-Wuerttemberg,1st Quintile,No,0.89534,229,15243,0.89463,0.89605
2014,Baden-Wuerttemberg,2nd Quintile,No,1.00000,342,15243,1.00000,1.00000
2014,Baden-Wuerttemberg,3rd Quintile,No,1.00000,353,15243,1.00000,1.00000
2014,Baden-Wuerttemberg,4th Quintile,No,1.00000,392,15243,1.00000,1.00000
2014,Baden-Wuerttemberg,5th Quintile,No,1.00000,445,15243,1.00000,1.00000
2014,Bavaria,1st Quintile,No,1.00000,416,15243,1.00000,1.00000
2014,Bavaria,2nd Quintile,No,1.00000,475,15243,1.00000,1.00000
2014,Bavaria,3rd Quintile,No,1.00000,493,15243,1.00000,1.00000
2014,Bavaria,4th Quintile,No,1.00000,497,15243,1.00000,1.00000
2014,Bavaria,5th Quintile,No,1.00000,577,15243,1.00000,1.00000
2014,Berlin,1st Quintile,No,1.00000,148,15243,1.00000,1.00000
2014,Berlin,2nd Quintile,No,1.00000,128,15243,1.00000,1.00000
2014,Berlin,3rd Quintile,No,1.00000,123,15243,1.00000,1.00000
2014,Berlin,4th Quintile,No,1.00000,121,15243,1.00000,1.00000
2014,Berlin,5th Quintile,No,1.00000,113,15243,1.00000,1.00000
2014,Brandenburg,1st Quintile,No,1.00000,143,15243,1.00000,1.00000
2014,Brandenburg,2nd Quintile,No,1.00000,135,15243,1.00000,1.00000
2014,Brandenburg,3rd Quintile,No,1.00000,129,15243,1.00000,1.00000
2014,Brandenburg,4th Quintile,No,1.00000,104,15243,1.00000,1.00000
2014,Brandenburg,5th Quintile,No,1.00000,71,15243,1.00000,1.00000
2014,Mecklenburg-Western Pomerania,1st Quintile,No,1.00000,84,15243,1.00000,1.00000
2014,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,87,15243,1.00000,1.00000
2014,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,56,15243,1.00000,1.00000
2014,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,45,15243,1.00000,1.00000
2014,Mecklenburg-Western Pomerania,5th Quintile,No,1.00000,37,15243,1.00000,1.00000
2014,Saxony,1st Quintile,Yes,0.11316,35,15243,0.11225,0.11407
2014,Saxony,1st Quintile,No,0.88684,184,15243,0.88593,0.88775
2014,Saxony,2nd Quintile,No,1.00000,241,15243,1.00000,1.00000
2014,Saxony,3rd Quintile,No,1.00000,225,15243,1.00000,1.00000
2014,Saxony,4th Quintile,No,1.00000,143,15243,1.00000,1.00000
2014,Saxony,5th Quintile,No,1.00000,96,15243,1.00000,1.00000
2014,Saxony-Anhalt,1st Quintile,No,1.00000,153,15243,1.00000,1.00000
2014,Saxony-Anhalt,2nd Quintile,No,1.00000,132,15243,1.00000,1.00000
2014,Saxony-Anhalt,3rd Quintile,No,1.00000,122,15243,1.00000,1.00000
2014,Saxony-Anhalt,4th Quintile,No,1.00000,85,15243,1.00000,1.00000
2014,Saxony-Anhalt,5th Quintile,No,1.00000,59,15243,1.00000,1.00000
2014,Thuringa,1st Quintile,No,1.00000,133,15243,1.00000,1.00000
2014,Thuringa,2nd Quintile,No,1.00000,136,15243,1.00000,1.00000
2014,Thuringa,3rd Quintile,No,1.00000,134,15243,1.00000,1.00000
2014,Thuringa,4th Quintile,No,1.00000,85,15243,1.00000,1.00000
2014,Thuringa,5th Quintile,No,1.00000,61,15243,1.00000,1.00000
2015,Schleswig-Holstein,1st Quintile,No,1.00000,108,14921,1.00000,1.00000
2015,Schleswig-Holstein,2nd Quintile,No,1.00000,105,14921,1.00000,1.00000
2015,Schleswig-Holstein,3rd Quintile,No,1.00000,103,14921,1.00000,1.00000
2015,Schleswig-Holstein,4th Quintile,No,1.00000,105,14921,1.00000,1.00000
2015,Schleswig-Holstein,5th Quintile,No,1.00000,82,14921,1.00000,1.00000
2015,Hamburg,1st Quintile,No,1.00000,48,14921,1.00000,1.00000
2015,Hamburg,2nd Quintile,No,1.00000,52,14921,1.00000,1.00000
2015,Hamburg,3rd Quintile,No,1.00000,55,14921,1.00000,1.00000
2015,Hamburg,4th Quintile,No,1.00000,49,14921,1.00000,1.00000
2015,Hamburg,5th Quintile,No,1.00000,69,14921,1.00000,1.00000
2015,Lower Saxony,1st Quintile,Yes,0.05226,40,14921,0.05172,0.05280
2015,Lower Saxony,1st Quintile,No,0.94774,301,14921,0.94720,0.94828
2015,Lower Saxony,2nd Quintile,No,1.00000,265,14921,1.00000,1.00000
2015,Lower Saxony,3rd Quintile,No,1.00000,288,14921,1.00000,1.00000
2015,Lower Saxony,4th Quintile,No,1.00000,276,14921,1.00000,1.00000
2015,Lower Saxony,5th Quintile,No,1.00000,277,14921,1.00000,1.00000
2015,North Rhine-Westphalia,1st Quintile,Yes,0.07299,83,14921,0.07261,0.07337
2015,North Rhine-Westphalia,1st Quintile,No,0.92701,730,14921,0.92663,0.92739
2015,North Rhine-Westphalia,2nd Quintile,Yes,0.02942,31,14921,0.02915,0.02969
2015,North Rhine-Westphalia,2nd Quintile,No,0.97058,580,14921,0.97031,0.97085
2015,North Rhine-Westphalia,3rd Quintile,No,1.00000,559,14921,1.00000,1.00000
2015,North Rhine-Westphalia,4th Quintile,No,1.00000,542,14921,1.00000,1.00000
2015,North Rhine-Westphalia,5th Quintile,No,1.00000,599,14921,1.00000,1.00000
2015,Hesse,1st Quintile,No,1.00000,213,14921,1.00000,1.00000
2015,Hesse,2nd Quintile,No,1.00000,183,14921,1.00000,1.00000
2015,Hesse,3rd Quintile,No,1.00000,212,14921,1.00000,1.00000
2015,Hesse,4th Quintile,No,1.00000,189,14921,1.00000,1.00000
2015,Hesse,5th Quintile,No,1.00000,273,14921,1.00000,1.00000
2015,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,182,14921,1.00000,1.00000
2015,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,197,14921,1.00000,1.00000
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,180,14921,1.00000,1.00000
2015,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,158,14921,1.00000,1.00000
2015,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,161,14921,1.00000,1.00000
2015,Baden-Wuerttemberg,1st Quintile,Yes,0.11462,31,14921,0.11389,0.11536
2015,Baden-Wuerttemberg,1st Quintile,No,0.88538,257,14921,0.88464,0.88611
2015,Baden-Wuerttemberg,2nd Quintile,No,1.00000,303,14921,1.00000,1.00000
2015,Baden-Wuerttemberg,3rd Quintile,No,1.00000,368,14921,1.00000,1.00000
2015,Baden-Wuerttemberg,4th Quintile,No,1.00000,370,14921,1.00000,1.00000
2015,Baden-Wuerttemberg,5th Quintile,No,1.00000,445,14921,1.00000,1.00000
2015,Bavaria,1st Quintile,Yes,0.06404,33,14921,0.06357,0.06452
2015,Bavaria,1st Quintile,No,0.93596,402,14921,0.93548,0.93643
2015,Bavaria,2nd Quintile,No,1.00000,506,14921,1.00000,1.00000
2015,Bavaria,3rd Quintile,No,1.00000,462,14921,1.00000,1.00000
2015,Bavaria,4th Quintile,No,1.00000,482,14921,1.00000,1.00000
2015,Bavaria,5th Quintile,No,1.00000,599,14921,1.00000,1.00000
2015,Berlin,1st Quintile,No,1.00000,143,14921,1.00000,1.00000
2015,Berlin,2nd Quintile,No,1.00000,136,14921,1.00000,1.00000
2015,Berlin,3rd Quintile,No,1.00000,102,14921,1.00000,1.00000
2015,Berlin,4th Quintile,No,1.00000,125,14921,1.00000,1.00000
2015,Berlin,5th Quintile,No,1.00000,102,14921,1.00000,1.00000
2015,Brandenburg,1st Quintile,No,1.00000,141,14921,1.00000,1.00000
2015,Brandenburg,2nd Quintile,No,1.00000,144,14921,1.00000,1.00000
2015,Brandenburg,3rd Quintile,No,1.00000,123,14921,1.00000,1.00000
2015,Brandenburg,4th Quintile,No,1.00000,83,14921,1.00000,1.00000
2015,Brandenburg,5th Quintile,No,1.00000,74,14921,1.00000,1.00000
2015,Mecklenburg-Western Pomerania,1st Quintile,No,1.00000,82,14921,1.00000,1.00000
2015,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,98,14921,1.00000,1.00000
2015,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,60,14921,1.00000,1.00000
2015,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,41,14921,1.00000,1.00000
2015,Mecklenburg-Western Pomerania,5th Quintile,No,1.00000,32,14921,1.00000,1.00000
2015,Saxony,1st Quintile,No,1.00000,185,14921,1.00000,1.00000
2015,Saxony,2nd Quintile,No,1.00000,260,14921,1.00000,1.00000
2015,Saxony,3rd Quintile,No,1.00000,188,14921,1.00000,1.00000
2015,Saxony,4th Quintile,No,1.00000,139,14921,1.00000,1.00000
2015,Saxony,5th Quintile,No,1.00000,81,14921,1.00000,1.00000
2015,Saxony-Anhalt,1st Quintile,No,1.00000,138,14921,1.00000,1.00000
2015,Saxony-Anhalt,2nd Quintile,No,1.00000,135,14921,1.00000,1.00000
