"plb0022_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstaetig","2001","Saarland","162","0.511306666936374","0.456792953766201","0.565820380106547"
"Nicht erwerbstaetig","2001","Berlin","335","0.414710738726954","0.380485264394071","0.448936213059838"
"Nicht erwerbstaetig","2001","Brandenburg","437","0.480609949228958","0.449037829098824","0.512182069359092"
"Nicht erwerbstaetig","2001","Mecklenburg-Vorpommern","208","0.466347196615207","0.423303721879739","0.509390671350675"
"Nicht erwerbstaetig","2001","Sachsen","749","0.503050931366137","0.47894779357944","0.527154069152834"
"Nicht erwerbstaetig","2001","Sachsen-Anhalt","468","0.520805867741795","0.489920075896436","0.551691659587155"
"Nicht erwerbstaetig","2001","Thueringen","446","0.510942769809832","0.479517361478291","0.542368178141372"
"Betriebliches Praktikum","2001","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2001","Hamburg","","","",""
"Betriebliches Praktikum","2001","Niedersachsen","","","",""
"Betriebliches Praktikum","2001","Bremen","","","",""
"Betriebliches Praktikum","2001","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2001","Hessen","","","",""
"Betriebliches Praktikum","2001","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2001","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2001","Bayern","","","",""
"Betriebliches Praktikum","2001","Saarland","","","",""
"Betriebliches Praktikum","2001","Berlin","","","",""
"Betriebliches Praktikum","2001","Brandenburg","","","",""
"Betriebliches Praktikum","2001","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2001","Sachsen","","","",""
"Betriebliches Praktikum","2001","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2001","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2001","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2001","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2001","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2001","Bremen","","","",""
"Wehrpflicht/Zivildienst","2001","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2001","Hessen","","","",""
"Wehrpflicht/Zivildienst","2001","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2001","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2001","Bayern","","","",""
"Wehrpflicht/Zivildienst","2001","Saarland","","","",""
"Wehrpflicht/Zivildienst","2001","Berlin","","","",""
"Wehrpflicht/Zivildienst","2001","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2001","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2001","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2001","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2001","Thueringen","","","",""
"Voll erwerbstaetig","2002","Schleswig-Holstein","304","0.399994645021932","0.364383532845901","0.435605757197964"
"Voll erwerbstaetig","2002","Hamburg","146","0.381801870852118","0.329305049093177","0.434298692611058"
"Voll erwerbstaetig","2002","Niedersachsen","785","0.370021343675843","0.348797882712579","0.391244804639107"
"Voll erwerbstaetig","2002","Bremen","73","0.323095723766006","0.253408321869529","0.392783125662483"
"Voll erwerbstaetig","2002","Nordrhein-Westfalen","1953","0.374850032350717","0.361286232707785","0.388413831993648"
"Voll erwerbstaetig","2002","Hessen","710","0.393082448136243","0.369486368656942","0.416678527615543"
"Voll erwerbstaetig","2002","Rheinland-Pfalz,Saarland","415","0.368352441022676","0.339396433829151","0.397308448216201"
"Voll erwerbstaetig","2002","Baden-Wuerttemberg","1217","0.413447169108913","0.395274859525256","0.43161947869257"
"Voll erwerbstaetig","2002","Bayern","1403","0.400273689629056","0.383488348896095","0.417059030362017"
"Voll erwerbstaetig","2002","Saarland","109","0.337903555673547","0.285669972047761","0.390137139299334"
"Voll erwerbstaetig","2002","Berlin","365","0.407264890892885","0.37391964855078","0.44061013323499"
"Voll erwerbstaetig","2002","Brandenburg","358","0.322166386201942","0.292758494692243","0.351574277711641"
"Voll erwerbstaetig","2002","Mecklenburg-Vorpommern","230","0.383947507979203","0.342105819858174","0.425789196100231"
"Voll erwerbstaetig","2002","Sachsen","714","0.368221954316313","0.345005658313808","0.391438250318818"
"Voll erwerbstaetig","2002","Sachsen-Anhalt","395","0.345319530459877","0.315459250441966","0.375179810477789"
"Voll erwerbstaetig","2002","Thueringen","394","0.355031783703169","0.324933533373964","0.385130034032374"
"Teilzeitbeschaeftigung","2002","Schleswig-Holstein","75","0.0930729590116617","0.0719536929345948","0.114192225088729"
"Teilzeitbeschaeftigung","2002","Hamburg","36","0.100792680248507","0.0682618943181232","0.13332346617889"
"Teilzeitbeschaeftigung","2002","Niedersachsen","214","0.0950779943587406","0.0821840592084443","0.107971929509037"
"Teilzeitbeschaeftigung","2002","Bremen","","","",""
"Teilzeitbeschaeftigung","2002","Nordrhein-Westfalen","550","0.103296221999532","0.0947686145211978","0.111823829477867"
"Teilzeitbeschaeftigung","2002","Hessen","194","0.104144307235221","0.0893882621945321","0.118900352275909"
"Teilzeitbeschaeftigung","2002","Rheinland-Pfalz,Saarland","106","0.0807528317356021","0.064397305602455","0.0971083578687492"
"Teilzeitbeschaeftigung","2002","Baden-Wuerttemberg","303","0.0963968725746145","0.0855058945250347","0.107287850624194"
"Teilzeitbeschaeftigung","2002","Bayern","358","0.0918303530750626","0.0819368132390957","0.101723892911029"
"Teilzeitbeschaeftigung","2002","Saarland","35","0.0752664044161986","0.0461322970162398","0.104400511816157"
"Teilzeitbeschaeftigung","2002","Berlin","76","0.0888334916657643","0.0695248240713315","0.108142159260197"
"Teilzeitbeschaeftigung","2002","Brandenburg","72","0.0728946084806429","0.0565349406635348","0.0892542762977511"
"Teilzeitbeschaeftigung","2002","Mecklenburg-Vorpommern","34","0.0625408472332437","0.0417092548492852","0.0833724396172022"
"Teilzeitbeschaeftigung","2002","Sachsen","115","0.0605428451008035","0.0490632722077566","0.0720224179938505"
"Teilzeitbeschaeftigung","2002","Sachsen-Anhalt","45","0.0484263087111811","0.0349450479571177","0.0619075694652444"
"Teilzeitbeschaeftigung","2002","Thueringen","64","0.0570124571691576","0.04242846799182","0.0715964463464951"
"Ausbildung/Lehre","2002","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","2002","Hamburg","","","",""
"Ausbildung/Lehre","2002","Niedersachsen","46","0.0196197099168594","0.0135231692138163","0.0257162506199025"
"Ausbildung/Lehre","2002","Bremen","","","",""
"Ausbildung/Lehre","2002","Nordrhein-Westfalen","122","0.0219272908745009","0.0178239410601434","0.0260306406888583"
"Ausbildung/Lehre","2002","Hessen","42","0.027039626567972","0.0192038670895892","0.0348753860463549"
"Ausbildung/Lehre","2002","Rheinland-Pfalz,Saarland","32","0.035334699505034","0.0242516692616497","0.0464177297484182"
"Ausbildung/Lehre","2002","Baden-Wuerttemberg","79","0.0265206774961701","0.0205913939318507","0.0324499610604895"
"Ausbildung/Lehre","2002","Bayern","97","0.0312646685045739","0.025302495521388","0.0372268414877597"
"Ausbildung/Lehre","2002","Saarland","","","",""
"Ausbildung/Lehre","2002","Berlin","","","",""
"Ausbildung/Lehre","2002","Brandenburg","41","0.042195272637427","0.0295440467339942","0.0548464985408598"
"Ausbildung/Lehre","2002","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","2002","Sachsen","60","0.0383711556537352","0.0291249827941419","0.0476173285133285"
"Ausbildung/Lehre","2002","Sachsen-Anhalt","40","0.0373467606206971","0.0254390020743217","0.0492545191670725"
"Ausbildung/Lehre","2002","Thueringen","36","0.027519389724795","0.017229793074139","0.037808986375451"
"Geringfuegig erwerbstaetig","2002","Schleswig-Holstein","34","0.0436388374643632","0.028788769630723","0.0584889052980034"
"Geringfuegig erwerbstaetig","2002","Hamburg","","","",""
"Geringfuegig erwerbstaetig","2002","Niedersachsen","77","0.0405121810981385","0.0318455073828172","0.0491788548134598"
"Geringfuegig erwerbstaetig","2002","Bremen","","","",""
"Geringfuegig erwerbstaetig","2002","Nordrhein-Westfalen","188","0.0347348384704791","0.0296042587420822","0.039865418198876"
"Geringfuegig erwerbstaetig","2002","Hessen","66","0.0335449728916872","0.0248466059812219","0.0422433398021524"
"Geringfuegig erwerbstaetig","2002","Rheinland-Pfalz,Saarland","53","0.0467584379587163","0.0340848095130484","0.0594320664043841"
"Geringfuegig erwerbstaetig","2002","Baden-Wuerttemberg","119","0.0451634055831986","0.0375003069246869","0.0528265042417103"
"Geringfuegig erwerbstaetig","2002","Bayern","151","0.0420674129671019","0.0351901526342542","0.0489446732999496"
"Geringfuegig erwerbstaetig","2002","Saarland","","","",""
"Geringfuegig erwerbstaetig","2002","Berlin","","","",""
"Geringfuegig erwerbstaetig","2002","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","2002","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","2002","Sachsen","33","0.0254381148027918","0.0178592702317848","0.0330169593737987"
"Geringfuegig erwerbstaetig","2002","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","2002","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","Thueringen","","","",""
"Freiwilliger Wehrdienst","2002","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","2002","Hamburg","","","",""
"Freiwilliger Wehrdienst","2002","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","2002","Bremen","","","",""
"Freiwilliger Wehrdienst","2002","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","2002","Hessen","","","",""
"Freiwilliger Wehrdienst","2002","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","2002","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","2002","Bayern","","","",""
"Freiwilliger Wehrdienst","2002","Saarland","","","",""
"Freiwilliger Wehrdienst","2002","Berlin","","","",""
"Freiwilliger Wehrdienst","2002","Brandenburg","","","",""
"Freiwilliger Wehrdienst","2002","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","2002","Sachsen","","","",""
"Freiwilliger Wehrdienst","2002","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","2002","Thueringen","","","",""
"FSJ/FOeJ/BFD","2002","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","2002","Hamburg","","","",""
"FSJ/FOeJ/BFD","2002","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","2002","Bremen","","","",""
"FSJ/FOeJ/BFD","2002","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","2002","Hessen","","","",""
"FSJ/FOeJ/BFD","2002","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","2002","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","2002","Bayern","","","",""
"FSJ/FOeJ/BFD","2002","Saarland","","","",""
"FSJ/FOeJ/BFD","2002","Berlin","","","",""
"FSJ/FOeJ/BFD","2002","Brandenburg","","","",""
"FSJ/FOeJ/BFD","2002","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","2002","Sachsen","","","",""
"FSJ/FOeJ/BFD","2002","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","2002","Thueringen","","","",""
"Werkstatt fuer Behinderte","2002","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","2002","Hamburg","","","",""
"Werkstatt fuer Behinderte","2002","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","2002","Bremen","","","",""
"Werkstatt fuer Behinderte","2002","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","2002","Hessen","","","",""
"Werkstatt fuer Behinderte","2002","Rheinland-Pfalz,Saarland","","","",""
"Werkstatt fuer Behinderte","2002","Baden-Wuerttemberg","","","",""
"Werkstatt fuer Behinderte","2002","Bayern","","","",""
"Werkstatt fuer Behinderte","2002","Saarland","","","",""
"Werkstatt fuer Behinderte","2002","Berlin","","","",""
"Werkstatt fuer Behinderte","2002","Brandenburg","","","",""
"Werkstatt fuer Behinderte","2002","Mecklenburg-Vorpommern","","","",""
"Werkstatt fuer Behinderte","2002","Sachsen","","","",""
"Werkstatt fuer Behinderte","2002","Sachsen-Anhalt","","","",""
"Werkstatt fuer Behinderte","2002","Thueringen","","","",""
"Nicht erwerbstaetig","2002","Schleswig-Holstein","287","0.418579190620124","0.382718802289199","0.454439578951048"
"Nicht erwerbstaetig","2002","Hamburg","125","0.429235402576474","0.375751089406906","0.482719715746042"
"Nicht erwerbstaetig","2002","Niedersachsen","843","0.464113075095153","0.442190660682635","0.486035489507671"
"Nicht erwerbstaetig","2002","Bremen","70","0.505122696274997","0.430619955605178","0.579625436944816"
"Nicht erwerbstaetig","2002","Nordrhein-Westfalen","2031","0.455872004524796","0.441916919722277","0.469827089327316"
"Nicht erwerbstaetig","2002","Hessen","620","0.437119849250418","0.41315683717666","0.461082861324176"
"Nicht erwerbstaetig","2002","Rheinland-Pfalz,Saarland","454","0.464069539592636","0.434132059560545","0.494007019624728"
"Nicht erwerbstaetig","2002","Baden-Wuerttemberg","1076","0.408122482063827","0.389985804609411","0.426259159518242"
"Nicht erwerbstaetig","2002","Bayern","1236","0.426816887779501","0.409871848540678","0.443761927018325"
"Nicht erwerbstaetig","2002","Saarland","154","0.531777718846704","0.476673617938953","0.586881819754455"
"Nicht erwerbstaetig","2002","Berlin","344","0.450743438806618","0.416974501071564","0.484512376541672"
"Nicht erwerbstaetig","2002","Brandenburg","459","0.527477210959348","0.49605943388476","0.558894988033935"
"Nicht erwerbstaetig","2002","Mecklenburg-Vorpommern","216","0.501024498042004","0.458008153225488","0.54404084285852"
"Nicht erwerbstaetig","2002","Sachsen","724","0.499153262011544","0.475086081822907","0.52322044220018"
"Nicht erwerbstaetig","2002","Sachsen-Anhalt","462","0.538636341230886","0.507329580824163","0.569943101637609"
"Nicht erwerbstaetig","2002","Thueringen","460","0.54367823630068","0.512349343878658","0.575007128722702"
"Betriebliches Praktikum","2002","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2002","Hamburg","","","",""
"Betriebliches Praktikum","2002","Niedersachsen","","","",""
"Betriebliches Praktikum","2002","Bremen","","","",""
"Betriebliches Praktikum","2002","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2002","Hessen","","","",""
"Betriebliches Praktikum","2002","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2002","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2002","Bayern","","","",""
"Betriebliches Praktikum","2002","Saarland","","","",""
"Betriebliches Praktikum","2002","Berlin","","","",""
"Betriebliches Praktikum","2002","Brandenburg","","","",""
"Betriebliches Praktikum","2002","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2002","Sachsen","","","",""
"Betriebliches Praktikum","2002","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2002","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2002","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2002","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2002","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2002","Bremen","","","",""
"Wehrpflicht/Zivildienst","2002","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2002","Hessen","","","",""
"Wehrpflicht/Zivildienst","2002","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2002","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2002","Bayern","","","",""
"Wehrpflicht/Zivildienst","2002","Saarland","","","",""
"Wehrpflicht/Zivildienst","2002","Berlin","","","",""
"Wehrpflicht/Zivildienst","2002","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2002","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2002","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2002","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2002","Thueringen","","","",""
"Voll erwerbstaetig","2003","Schleswig-Holstein","260","0.374904259173159","0.338384352277467","0.411424166068851"
"Voll erwerbstaetig","2003","Hamburg","127","0.382140564504492","0.326971404561605","0.437309724447378"
"Voll erwerbstaetig","2003","Niedersachsen","747","0.357339147928616","0.335881527425106","0.378796768432127"
"Voll erwerbstaetig","2003","Bremen","64","0.296591522126287","0.228724837716212","0.364458206536362"
"Voll erwerbstaetig","2003","Nordrhein-Westfalen","1806","0.369496282625524","0.355692863552802","0.383299701698247"
"Voll erwerbstaetig","2003","Hessen","645","0.388598173515103","0.363972189997866","0.41322415703234"
"Voll erwerbstaetig","2003","Rheinland-Pfalz,Saarland","380","0.335705602293447","0.307128385052945","0.36428281953395"
"Voll erwerbstaetig","2003","Baden-Wuerttemberg","1158","0.417292283720245","0.398716398250585","0.435868169189906"
"Voll erwerbstaetig","2003","Bayern","1306","0.395712294435866","0.37862200502683","0.412802583844901"
"Voll erwerbstaetig","2003","Saarland","100","0.332199879992318","0.279427052974036","0.3849727070106"
"Voll erwerbstaetig","2003","Berlin","331","0.357789872430383","0.325198685605911","0.390381059254856"
"Voll erwerbstaetig","2003","Brandenburg","356","0.338904748989721","0.308789543508481","0.369019954470961"
"Voll erwerbstaetig","2003","Mecklenburg-Vorpommern","205","0.347887257507503","0.307260540045516","0.38851397496949"
"Voll erwerbstaetig","2003","Sachsen","655","0.351188261152859","0.327958111324893","0.374418410980825"
