"erwst","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Sonstiges","2017","16-34 J.","Hauptschule","237","0.157674673211871","0.139687904768677","0.175661441655065"
"Sonstiges","2017","16-34 J.","Realschule","271","0.173356990341243","0.154018442281679","0.192695538400807"
"Sonstiges","2017","16-34 J.","(Fach-)Abitur","456","0.24031746694593","0.221487754546708","0.259147179345153"
"Sonstiges","2017","16-34 J.","AkademikerIn","119","0.0903039139338387","0.0754330036181855","0.105174824249492"
"Sonstiges","2017","35-65 J.","(noch) kein Abschluss","61","0.0909720983526355","0.0732371422824261","0.108707054422845"
"Sonstiges","2017","35-65 J.","Hauptschule","340","0.0861982324376827","0.0776490792797251","0.0947473855956403"
"Sonstiges","2017","35-65 J.","Realschule","281","0.0527074811624787","0.0462558424279487","0.0591591198970087"
"Sonstiges","2017","35-65 J.","(Fach-)Abitur","155","0.056157860997917","0.0472964721780749","0.0650192498177591"
"Sonstiges","2017","35-65 J.","AkademikerIn","160","0.031959803779719","0.0268557035017093","0.0370639040577286"
"Sonstiges","2017","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","2017","66 und älter","Hauptschule","105","0.04728368437296","0.0387798616511967","0.0557875070947234"
"Sonstiges","2017","66 und älter","Realschule","39","0.0411004899455405","0.0284162827621139","0.0537846971289671"
"Sonstiges","2017","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","2017","66 und älter","AkademikerIn","64","0.0505884373005153","0.0384971844295795","0.0626796901714511"
"Vollzeit","2018","16-34 J.","(noch) kein Abschluss","94","0.0453398369562174","0.034948962257871","0.0557307116545638"
"Vollzeit","2018","16-34 J.","Hauptschule","422","0.421643590734666","0.396304503129304","0.446982678340028"
"Vollzeit","2018","16-34 J.","Realschule","569","0.532980180980587","0.506454805014138","0.559505556947035"
"Vollzeit","2018","16-34 J.","(Fach-)Abitur","504","0.323660808525563","0.302511484027121","0.344810133024005"
"Vollzeit","2018","16-34 J.","AkademikerIn","651","0.598752743035082","0.572750455191878","0.624755030878286"
"Vollzeit","2018","35-65 J.","(noch) kein Abschluss","129","0.230813645335864","0.204566805603915","0.257060485067814"
"Vollzeit","2018","35-65 J.","Hauptschule","1648","0.481404562731259","0.465623698679442","0.497185426783075"
"Vollzeit","2018","35-65 J.","Realschule","2233","0.551600035302345","0.536940076120697","0.566259994483992"
"Vollzeit","2018","35-65 J.","(Fach-)Abitur","1112","0.582305465799574","0.562856144814002","0.601754786785146"
"Vollzeit","2018","35-65 J.","AkademikerIn","2529","0.678042989203046","0.664116783476193","0.691969194929899"
"Vollzeit","2018","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","2018","66 und älter","Hauptschule","","","",""
"Vollzeit","2018","66 und älter","Realschule","","","",""
"Vollzeit","2018","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","2018","66 und älter","AkademikerIn","32","0.0259447929053362","0.0172664157011809","0.0346231701094914"
"Teilzeit","2018","16-34 J.","(noch) kein Abschluss","49","0.0260085189442247","0.0180593244918203","0.0339577133966291"
"Teilzeit","2018","16-34 J.","Hauptschule","128","0.0950086505679093","0.0799625405213696","0.110054760614449"
"Teilzeit","2018","16-34 J.","Realschule","138","0.0954210488962039","0.0798009530423312","0.111041144750076"
"Teilzeit","2018","16-34 J.","(Fach-)Abitur","186","0.107038090575127","0.0930629942526942","0.121013186897559"
"Teilzeit","2018","16-34 J.","AkademikerIn","187","0.144269602189894","0.125629956096747","0.162909248283041"
"Teilzeit","2018","35-65 J.","(noch) kein Abschluss","74","0.114977621067059","0.0951068701551458","0.134848371978973"
"Teilzeit","2018","35-65 J.","Hauptschule","642","0.161135901246232","0.14952400111539","0.172747801377073"
"Teilzeit","2018","35-65 J.","Realschule","1156","0.224802111902924","0.21249675208121","0.237107471724638"
"Teilzeit","2018","35-65 J.","(Fach-)Abitur","651","0.231719313677241","0.215079797702913","0.248358829651568"
"Teilzeit","2018","35-65 J.","AkademikerIn","941","0.185430622853724","0.173846583705884","0.197014662001565"
"Teilzeit","2018","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeit","2018","66 und älter","Hauptschule","35","0.015214847661578","0.0102382265292568","0.0201914687938992"
"Teilzeit","2018","66 und älter","Realschule","","","",""
"Teilzeit","2018","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","2018","66 und älter","AkademikerIn","48","0.0326927842416796","0.0229847835134738","0.0424007849698854"
"Nicht erwerbstätig","2018","16-34 J.","(noch) kein Abschluss","1197","0.757397994015005","0.735988963575029","0.778807024454981"
"Nicht erwerbstätig","2018","16-34 J.","Hauptschule","654","0.298823436145369","0.275335683281605","0.322311189009132"
"Nicht erwerbstätig","2018","16-34 J.","Realschule","361","0.212086554877067","0.190352828898404","0.23382028085573"
"Nicht erwerbstätig","2018","16-34 J.","(Fach-)Abitur","752","0.327758816620469","0.306540598217413","0.348977035023524"
"Nicht erwerbstätig","2018","16-34 J.","AkademikerIn","399","0.165232805171899","0.145530701948177","0.184934908395621"
"Nicht erwerbstätig","2018","35-65 J.","(noch) kein Abschluss","736","0.577952204725948","0.547187179603269","0.608717229848627"
"Nicht erwerbstätig","2018","35-65 J.","Hauptschule","1261","0.275139390823611","0.261034654647478","0.289244126999744"
"Nicht erwerbstätig","2018","35-65 J.","Realschule","769","0.170647452325209","0.159558070694857","0.181736833955561"
"Nicht erwerbstätig","2018","35-65 J.","(Fach-)Abitur","554","0.136097132167885","0.122574645585911","0.14961961874986"
"Nicht erwerbstätig","2018","35-65 J.","AkademikerIn","697","0.115979763520204","0.106435828776487","0.12552369826392"
"Nicht erwerbstätig","2018","66 und älter","(noch) kein Abschluss","80","0.91845050270502","0.860270042742126","0.976630962667914"
"Nicht erwerbstätig","2018","66 und älter","Hauptschule","2154","0.920308544467251","0.909298156156122","0.931318932778381"
"Nicht erwerbstätig","2018","66 und älter","Realschule","899","0.92241860075279","0.905627134796794","0.939210066708786"
"Nicht erwerbstätig","2018","66 und älter","(Fach-)Abitur","264","0.887615663337139","0.851756072411716","0.923475254262562"
"Nicht erwerbstätig","2018","66 und älter","AkademikerIn","1139","0.879388002383594","0.861609009517998","0.89716699524919"
"Sonstiges","2018","16-34 J.","(noch) kein Abschluss","200","0.171253650084553","0.152438033124736","0.19006926704437"
"Sonstiges","2018","16-34 J.","Hauptschule","255","0.184524322552056","0.164619754337733","0.204428890766379"
"Sonstiges","2018","16-34 J.","Realschule","291","0.159512215246143","0.140045125150182","0.178979305342103"
"Sonstiges","2018","16-34 J.","(Fach-)Abitur","438","0.241542284278841","0.222194491031642","0.26089007752604"
"Sonstiges","2018","16-34 J.","AkademikerIn","128","0.091744849603125","0.0764312761327639","0.107058423073486"
"Sonstiges","2018","35-65 J.","(noch) kein Abschluss","51","0.0762565288711283","0.0597237940069091","0.0927892637353474"
"Sonstiges","2018","35-65 J.","Hauptschule","300","0.0823201451988981","0.0736393403188826","0.0910009500789136"
"Sonstiges","2018","35-65 J.","Realschule","263","0.0529504004695228","0.0463494143353587","0.0595513866036869"
"Sonstiges","2018","35-65 J.","(Fach-)Abitur","153","0.0498780883552994","0.0412930116180671","0.0584631650925317"
"Sonstiges","2018","35-65 J.","AkademikerIn","157","0.0205466244230256","0.0163183090389862","0.024774939807065"
"Sonstiges","2018","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","2018","66 und älter","Hauptschule","116","0.0560154184548013","0.0466663945139455","0.065364442395657"
"Sonstiges","2018","66 und älter","Realschule","44","0.0401317445760245","0.0278121726514595","0.0524513165005896"
"Sonstiges","2018","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","2018","66 und älter","AkademikerIn","70","0.0619744204693903","0.0488120166633501","0.0751368242754306"
"Vollzeit","2019","16-34 J.","(noch) kein Abschluss","124","0.0477296884591273","0.0363233499713255","0.0591360269469291"
"Vollzeit","2019","16-34 J.","Hauptschule","377","0.422362478833915","0.394439212412455","0.450285745255374"
"Vollzeit","2019","16-34 J.","Realschule","543","0.520824272877844","0.49305237624916","0.548596169506528"
"Vollzeit","2019","16-34 J.","(Fach-)Abitur","463","0.323570467918182","0.30159468157855","0.345546254257813"
"Vollzeit","2019","16-34 J.","AkademikerIn","642","0.619815352741511","0.593159546108216","0.646471159374806"
"Vollzeit","2019","35-65 J.","(noch) kein Abschluss","165","0.243200937028429","0.216449782288463","0.269952091768396"
"Vollzeit","2019","35-65 J.","Hauptschule","1574","0.486222389651064","0.469753123778126","0.502691655524002"
"Vollzeit","2019","35-65 J.","Realschule","2431","0.542183872570505","0.5276787306704","0.55668901447061"
"Vollzeit","2019","35-65 J.","(Fach-)Abitur","1314","0.576200372897597","0.557267641116027","0.595133104679167"
"Vollzeit","2019","35-65 J.","AkademikerIn","3031","0.665799226786567","0.65254960223176","0.679048851341374"
"Vollzeit","2019","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","2019","66 und älter","Hauptschule","38","0.00609246916496465","0.00286852352457119","0.00931641480535812"
"Vollzeit","2019","66 und älter","Realschule","49","0.0249409114769617","0.0156532689696811","0.0342285539842423"
"Vollzeit","2019","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","2019","66 und älter","AkademikerIn","103","0.0343341059640783","0.025013215078842","0.0436549968493146"
"Teilzeit","2019","16-34 J.","(noch) kein Abschluss","34","0.0225278073154048","0.0145884837804437","0.0304671308503659"
"Teilzeit","2019","16-34 J.","Hauptschule","113","0.112989388278425","0.0950924354403423","0.130886341116507"
"Teilzeit","2019","16-34 J.","Realschule","121","0.126443183393582","0.107967274337793","0.144919092449372"
"Teilzeit","2019","16-34 J.","(Fach-)Abitur","204","0.131632857166121","0.115751685120429","0.147514029211814"
"Teilzeit","2019","16-34 J.","AkademikerIn","203","0.15055929134863","0.130921904612201","0.170196678085059"
"Teilzeit","2019","35-65 J.","(noch) kein Abschluss","84","0.167307365846491","0.144033447249266","0.190581284443715"
"Teilzeit","2019","35-65 J.","Hauptschule","573","0.162477297295951","0.150322049577433","0.174632545014468"
"Teilzeit","2019","35-65 J.","Realschule","1144","0.241992576228886","0.229523310175402","0.254461842282371"
"Teilzeit","2019","35-65 J.","(Fach-)Abitur","646","0.220919322372287","0.205024550556948","0.236814094187626"
"Teilzeit","2019","35-65 J.","AkademikerIn","1046","0.193879368921982","0.182774996456468","0.204983741387496"
"Teilzeit","2019","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeit","2019","66 und älter","Hauptschule","49","0.0147797606847268","0.00978035461223067","0.019779166757223"
"Teilzeit","2019","66 und älter","Realschule","","","",""
"Teilzeit","2019","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","2019","66 und älter","AkademikerIn","81","0.0399760873529475","0.0299479038139359","0.050004270891959"
"Nicht erwerbstätig","2019","16-34 J.","(noch) kein Abschluss","959","0.749317183735786","0.726128987783108","0.772505379688465"
"Nicht erwerbstätig","2019","16-34 J.","Hauptschule","514","0.301375212309746","0.275435114029764","0.327315310589728"
"Nicht erwerbstätig","2019","16-34 J.","Realschule","319","0.205437648638989","0.182977297787073","0.227897999490905"
"Nicht erwerbstätig","2019","16-34 J.","(Fach-)Abitur","640","0.311615979254719","0.289860234465486","0.333371724043953"
"Nicht erwerbstätig","2019","16-34 J.","AkademikerIn","320","0.175629474636871","0.154735392101433","0.196523557172309"
"Nicht erwerbstätig","2019","35-65 J.","(noch) kein Abschluss","689","0.514078880368726","0.48291386197695","0.545243898760502"
"Nicht erwerbstätig","2019","35-65 J.","Hauptschule","1100","0.269585133196538","0.254963295863859","0.284206970529218"
"Nicht erwerbstätig","2019","35-65 J.","Realschule","732","0.167950563085725","0.15706706668294","0.17883405948851"
"Nicht erwerbstätig","2019","35-65 J.","(Fach-)Abitur","500","0.15178945802123","0.138042111882332","0.165536804160128"
"Nicht erwerbstätig","2019","35-65 J.","AkademikerIn","637","0.114070387994511","0.105141152598006","0.122999623391016"
"Nicht erwerbstätig","2019","66 und älter","(noch) kein Abschluss","70","0.856243475905258","0.77936309667446","0.933123855136055"
"Nicht erwerbstätig","2019","66 und älter","Hauptschule","2043","0.936410710932875","0.926300895641","0.94652052622475"
"Nicht erwerbstätig","2019","66 und älter","Realschule","952","0.927561906785682","0.912123985580037","0.942999827991327"
"Nicht erwerbstätig","2019","66 und älter","(Fach-)Abitur","285","0.881542840013886","0.847194084895618","0.915891595132153"
"Nicht erwerbstätig","2019","66 und älter","AkademikerIn","1205","0.884133402595707","0.867749433056571","0.900517372134843"
"Sonstiges","2019","16-34 J.","(noch) kein Abschluss","225","0.180425320489681","0.159851504933109","0.200999136046254"
"Sonstiges","2019","16-34 J.","Hauptschule","198","0.163272920577915","0.142377801516632","0.184168039639197"
"Sonstiges","2019","16-34 J.","Realschule","260","0.147294895089585","0.127593099633659","0.166996690545512"
"Sonstiges","2019","16-34 J.","(Fach-)Abitur","434","0.233180695660978","0.21331784757657","0.253043543745386"
"Sonstiges","2019","16-34 J.","AkademikerIn","109","0.0539958812729881","0.0415853547370268","0.0664064078089494"
"Sonstiges","2019","35-65 J.","(noch) kein Abschluss","50","0.0754128167563539","0.0589476499662233","0.0918779835464846"
"Sonstiges","2019","35-65 J.","Hauptschule","291","0.0817151798564468","0.0726888905377949","0.0907414691750986"
"Sonstiges","2019","35-65 J.","Realschule","225","0.0478729881148832","0.041657205012063","0.0540887712177034"
"Sonstiges","2019","35-65 J.","(Fach-)Abitur","157","0.0510908467088863","0.0426549724500953","0.0595267209676773"
"Sonstiges","2019","35-65 J.","AkademikerIn","155","0.0262510162969399","0.0217602053435448","0.0307418272503351"
"Sonstiges","2019","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","2019","66 und älter","Hauptschule","108","0.0427170592174332","0.0343390876307363","0.0510950308041302"
"Sonstiges","2019","66 und älter","Realschule","54","0.0358157846698126","0.0247482445095366","0.0468833248300887"
"Sonstiges","2019","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","2019","66 und älter","AkademikerIn","77","0.0415564040872673","0.0313403457057132","0.0517724624688215"
"Vollzeit","2020","16-34 J.","(noch) kein Abschluss","199","0.0537882322891653","0.0423486385702857","0.065227826008045"
"Vollzeit","2020","16-34 J.","Hauptschule","485","0.421267754039584","0.39485037166654","0.447685136412629"
"Vollzeit","2020","16-34 J.","Realschule","503","0.526663688792361","0.498307764408166","0.555019613176557"
"Vollzeit","2020","16-34 J.","(Fach-)Abitur","676","0.340193267519105","0.319619027351341","0.360767507686869"
"Vollzeit","2020","16-34 J.","AkademikerIn","973","0.614533622235217","0.591120457391917","0.637946787078516"
"Vollzeit","2020","35-65 J.","(noch) kein Abschluss","231","0.232689092763425","0.207179619882285","0.258198565644564"
"Vollzeit","2020","35-65 J.","Hauptschule","1524","0.485722190955514","0.468882823300756","0.502561558610272"
"Vollzeit","2020","35-65 J.","Realschule","2132","0.547209215119294","0.531933669576848","0.56248476066174"
"Vollzeit","2020","35-65 J.","(Fach-)Abitur","1384","0.567095528823013","0.54844429874474","0.585746758901285"
"Vollzeit","2020","35-65 J.","AkademikerIn","2921","0.655467982341206","0.641925195101022","0.669010769581389"
"Vollzeit","2020","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","2020","66 und älter","Hauptschule","","","",""
"Vollzeit","2020","66 und älter","Realschule","","","",""
"Vollzeit","2020","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","2020","66 und älter","AkademikerIn","78","0.0314378610619729","0.0223200354483746","0.0405556866755712"
