"erwst","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2015","17-29","(Fach-)Abitur","518","0.37182826507487","0.344608371985665","0.399048158164075"
"nicht erwerbstätig","2015","17-29","AkademikerIn","132","0.219978640828416","0.183706538098346","0.256250743558487"
"nicht erwerbstätig","2015","30-45","(noch) kein Abschluss","146","0.480078632934194","0.419350988092018","0.540806277776369"
"nicht erwerbstätig","2015","30-45","Hauptschule","508","0.244347682818238","0.224767021820404","0.263928343816071"
"nicht erwerbstätig","2015","30-45","Realschule","367","0.145002032491347","0.130027943119104","0.159976121863589"
"nicht erwerbstätig","2015","30-45","(Fach-)Abitur","342","0.16182113530473","0.143545530150702","0.180096740458759"
"nicht erwerbstätig","2015","30-45","AkademikerIn","359","0.113749846970016","0.10091818221806","0.126581511721973"
"nicht erwerbstätig","2015","46-65","(noch) kein Abschluss","98","0.598431008619143","0.526816837788655","0.670045179449631"
"nicht erwerbstätig","2015","46-65","Hauptschule","886","0.341304059299299","0.323241289766648","0.359366828831949"
"nicht erwerbstätig","2015","46-65","Realschule","597","0.224053962881444","0.208285579829293","0.239822345933596"
"nicht erwerbstätig","2015","46-65","(Fach-)Abitur","212","0.182800022307549","0.160432458891483","0.205167585723614"
"nicht erwerbstätig","2015","46-65","AkademikerIn","349","0.136264467955509","0.122496000427262","0.150032935483755"
"nicht erwerbstätig","2015","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","2015","66","Hauptschule","","","",""
"nicht erwerbstätig","2015","66","Realschule","","","",""
"nicht erwerbstätig","2015","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","2015","66","AkademikerIn","","","",""
"Andere","2015","17-29","(noch) kein Abschluss","190","0.232893407280609","0.204758531808596","0.261028282752623"
"Andere","2015","17-29","Hauptschule","179","0.207416048028744","0.179748865729405","0.235083230328082"
"Andere","2015","17-29","Realschule","298","0.235448741657414","0.209385664327257","0.261511818987571"
"Andere","2015","17-29","(Fach-)Abitur","341","0.317416162450196","0.291200035093389","0.343632289807003"
"Andere","2015","17-29","AkademikerIn","71","0.133928386331929","0.10410599612492","0.163750776538937"
"Andere","2015","30-45","(noch) kein Abschluss","20","","",""
"Andere","2015","30-45","Hauptschule","192","0.115810496782789","0.101228773025376","0.130392220540201"
"Andere","2015","30-45","Realschule","165","0.0675403405672509","0.0568678081156847","0.0782128730188172"
"Andere","2015","30-45","(Fach-)Abitur","101","0.0525187281206052","0.0414492229107579","0.0635882333304525"
"Andere","2015","30-45","AkademikerIn","87","0.0218460742206895","0.0159383565006686","0.0277537919407105"
"Andere","2015","46-65","(noch) kein Abschluss","14","","",""
"Andere","2015","46-65","Hauptschule","208","0.0766547043555156","0.0665197313268456","0.0867896773841856"
"Andere","2015","46-65","Realschule","172","0.054058171097332","0.0455063624206974","0.0626099797739667"
"Andere","2015","46-65","(Fach-)Abitur","71","0.0492935162953603","0.0367654365392712","0.0618215960514493"
"Andere","2015","46-65","AkademikerIn","108","0.0423030237585645","0.0342250272141946","0.0503810203029345"
"Andere","2015","66","(noch) kein Abschluss","","","",""
"Andere","2015","66","Hauptschule","","","",""
"Andere","2015","66","Realschule","","","",""
"Andere","2015","66","(Fach-)Abitur","","","",""
"Andere","2015","66","AkademikerIn","","","",""
"voll erwerbstätig","2016","17-29","(noch) kein Abschluss","24","","",""
"voll erwerbstätig","2016","17-29","Hauptschule","219","0.378246565211468","0.346927061690216","0.40956606873272"
"voll erwerbstätig","2016","17-29","Realschule","323","0.455872066075114","0.4234055358252","0.488338596325028"
"voll erwerbstätig","2016","17-29","(Fach-)Abitur","237","0.260624206150414","0.235890147018044","0.285358265282785"
"voll erwerbstätig","2016","17-29","AkademikerIn","226","0.529733697986307","0.488973378504264","0.57049401746835"
"voll erwerbstätig","2016","30-45","(noch) kein Abschluss","73","0.30706018703184","0.273892652004911","0.340227722058768"
"voll erwerbstätig","2016","30-45","Hauptschule","755","0.493090806163319","0.470616537451425","0.515565074875212"
"voll erwerbstätig","2016","30-45","Realschule","893","0.589880088833686","0.56726449878256","0.612495678884811"
"voll erwerbstätig","2016","30-45","(Fach-)Abitur","667","0.599803549726655","0.575834450982538","0.623772648470771"
"voll erwerbstätig","2016","30-45","AkademikerIn","1196","0.672004232853593","0.652924892311764","0.691083573395422"
"voll erwerbstätig","2016","46-65","(noch) kein Abschluss","42","0.22035802019072","0.174512668811173","0.266203371570267"
"voll erwerbstätig","2016","46-65","Hauptschule","1102","0.472596914463914","0.452872275703568","0.49232155322426"
"voll erwerbstätig","2016","46-65","Realschule","1262","0.522293979833051","0.503060748654848","0.541527211011254"
"voll erwerbstätig","2016","46-65","(Fach-)Abitur","552","0.553906392531344","0.525398976210334","0.582413808852353"
"voll erwerbstätig","2016","46-65","AkademikerIn","1411","0.633285588497382","0.613977444323381","0.652593732671383"
"voll erwerbstätig","2016","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","2016","66","Hauptschule","","","",""
"voll erwerbstätig","2016","66","Realschule","","","",""
"voll erwerbstätig","2016","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","2016","66","AkademikerIn","","","",""
"Teilzeit","2016","17-29","(noch) kein Abschluss","15","","",""
"Teilzeit","2016","17-29","Hauptschule","62","0.0825567674618363","0.0647828067239101","0.100330728199762"
"Teilzeit","2016","17-29","Realschule","51","0.0552916026609931","0.0403931092624168","0.0701900960595693"
"Teilzeit","2016","17-29","(Fach-)Abitur","80","0.0759812098106343","0.0610515844630377","0.0909108351582309"
"Teilzeit","2016","17-29","AkademikerIn","42","0.107281764895856","0.0820087526939183","0.132554777097793"
"Teilzeit","2016","30-45","(noch) kein Abschluss","40","0.115934912465669","0.0929150394559592","0.13895478547538"
"Teilzeit","2016","30-45","Hauptschule","282","0.170572576541477","0.153664241977233","0.187480911105721"
"Teilzeit","2016","30-45","Realschule","492","0.204717305853098","0.186164539634534","0.223270072071663"
"Teilzeit","2016","30-45","(Fach-)Abitur","374","0.192366777708758","0.173083418312868","0.211650137104649"
"Teilzeit","2016","30-45","AkademikerIn","483","0.184957580812771","0.169178946531482","0.20073621509406"
"Teilzeit","2016","46-65","(noch) kein Abschluss","19","","",""
"Teilzeit","2016","46-65","Hauptschule","375","0.149261649386322","0.135182889314362","0.163340409458282"
"Teilzeit","2016","46-65","Realschule","612","0.20265972295484","0.187181540627356","0.218137905282323"
"Teilzeit","2016","46-65","(Fach-)Abitur","272","0.220407900888403","0.196635449752076","0.244180352024731"
"Teilzeit","2016","46-65","AkademikerIn","474","0.18269528364904","0.167213092958547","0.198177474339533"
"Teilzeit","2016","66","(noch) kein Abschluss","","","",""
"Teilzeit","2016","66","Hauptschule","","","",""
"Teilzeit","2016","66","Realschule","","","",""
"Teilzeit","2016","66","(Fach-)Abitur","","","",""
"Teilzeit","2016","66","AkademikerIn","","","",""
"nicht erwerbstätig","2016","17-29","(noch) kein Abschluss","948","0.809419626864704","0.78664029451346","0.832198959215947"
"nicht erwerbstätig","2016","17-29","Hauptschule","465","0.349986427473226","0.319182571102174","0.380790283844278"
"nicht erwerbstätig","2016","17-29","Realschule","262","0.262176763171712","0.233506139595542","0.290847386747882"
"nicht erwerbstätig","2016","17-29","(Fach-)Abitur","577","0.389755220256999","0.362276062794195","0.417234377719803"
"nicht erwerbstätig","2016","17-29","AkademikerIn","235","0.251780988821919","0.216335359936364","0.287226617707475"
"nicht erwerbstätig","2016","30-45","(noch) kein Abschluss","586","0.484314135092693","0.44837977875638","0.520248491429006"
"nicht erwerbstätig","2016","30-45","Hauptschule","693","0.247603091463394","0.228200552456942","0.267005630469845"
"nicht erwerbstätig","2016","30-45","Realschule","295","0.135903601078802","0.120146830660258","0.151660371497345"
"nicht erwerbstätig","2016","30-45","(Fach-)Abitur","453","0.141286899120548","0.124246272376632","0.158327525864464"
"nicht erwerbstätig","2016","30-45","AkademikerIn","554","0.124723799204132","0.111296444503948","0.138151153904316"
"nicht erwerbstätig","2016","46-65","(noch) kein Abschluss","233","0.577975857853101","0.523348931643412","0.632602784062791"
"nicht erwerbstätig","2016","46-65","Hauptschule","791","0.297274784851571","0.279217016002492","0.315332553700651"
"nicht erwerbstätig","2016","46-65","Realschule","557","0.225275840396475","0.209189944877058","0.241361735915892"
"nicht erwerbstätig","2016","46-65","(Fach-)Abitur","265","0.156462940272361","0.135628372408842","0.177297508135881"
"nicht erwerbstätig","2016","46-65","AkademikerIn","421","0.144329877027539","0.130249702222027","0.15841005183305"
"nicht erwerbstätig","2016","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","2016","66","Hauptschule","","","",""
"nicht erwerbstätig","2016","66","Realschule","","","",""
"nicht erwerbstätig","2016","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","2016","66","AkademikerIn","","","",""
"Andere","2016","17-29","(noch) kein Abschluss","155","0.165253701763282","0.143712601195057","0.186794802331506"
"Andere","2016","17-29","Hauptschule","175","0.18921023985347","0.163914655201959","0.21450582450498"
"Andere","2016","17-29","Realschule","268","0.226659568092181","0.199367511539116","0.253951624645246"
"Andere","2016","17-29","(Fach-)Abitur","316","0.273639363781952","0.248519293968991","0.298759433594912"
"Andere","2016","17-29","AkademikerIn","73","0.111203548295918","0.0855293241842169","0.136877772407619"
"Andere","2016","30-45","(noch) kein Abschluss","44","0.092690765409798","0.0718386757359485","0.113542855083648"
"Andere","2016","30-45","Hauptschule","171","0.0887335258318105","0.075950796347139","0.101516255316482"
"Andere","2016","30-45","Realschule","137","0.0694990042344145","0.0578062091285139","0.0811917993403152"
"Andere","2016","30-45","(Fach-)Abitur","111","0.0665427734440389","0.0543498391704869","0.078735707717591"
"Andere","2016","30-45","AkademikerIn","93","0.0183143871295036","0.0128652762641801","0.0237634979948271"
"Andere","2016","46-65","(noch) kein Abschluss","20","","",""
"Andere","2016","46-65","Hauptschule","193","0.0808666512981927","0.0700953970880985","0.0916379055082869"
"Andere","2016","46-65","Realschule","160","0.0497704568156344","0.0413968134102392","0.0581441002210296"
"Andere","2016","46-65","(Fach-)Abitur","79","0.0692227663078918","0.0546656946086782","0.0837798380071054"
"Andere","2016","46-65","AkademikerIn","87","0.0396892508260389","0.0318672278480042","0.0475112738040737"
"Andere","2016","66","(noch) kein Abschluss","","","",""
"Andere","2016","66","Hauptschule","","","",""
"Andere","2016","66","Realschule","","","",""
"Andere","2016","66","(Fach-)Abitur","","","",""
"Andere","2016","66","AkademikerIn","","","",""
"voll erwerbstätig","2017","17-29","(noch) kein Abschluss","37","0.0283184987538359","0.0197567487740625","0.0368802487336093"
"voll erwerbstätig","2017","17-29","Hauptschule","238","0.379549332055874","0.350112871739407","0.408985792372341"
"voll erwerbstätig","2017","17-29","Realschule","445","0.503127608424702","0.472842003138365","0.533413213711039"
"voll erwerbstätig","2017","17-29","(Fach-)Abitur","299","0.244091615621031","0.222665894133204","0.265517337108857"
"voll erwerbstätig","2017","17-29","AkademikerIn","282","0.555376306182074","0.518721095882077","0.592031516482071"
"voll erwerbstätig","2017","30-45","(noch) kein Abschluss","97","0.280445195461986","0.251113198166117","0.309777192757856"
"voll erwerbstätig","2017","30-45","Hauptschule","753","0.509237984312103","0.486998168337391","0.531477800286814"
"voll erwerbstätig","2017","30-45","Realschule","980","0.605901417433684","0.583946484360677","0.627856350506691"
"voll erwerbstätig","2017","30-45","(Fach-)Abitur","671","0.582204837241475","0.55820312224451","0.606206552238439"
"voll erwerbstätig","2017","30-45","AkademikerIn","1299","0.657441665595213","0.638913018830655","0.675970312359771"
"voll erwerbstätig","2017","46-65","(noch) kein Abschluss","53","0.220246927243254","0.180230993114953","0.260262861371555"
"voll erwerbstätig","2017","46-65","Hauptschule","1219","0.46974902344947","0.451034385704588","0.488463661194352"
"voll erwerbstätig","2017","46-65","Realschule","1592","0.533944045762843","0.516468013951187","0.5514200775745"
"voll erwerbstätig","2017","46-65","(Fach-)Abitur","658","0.530203312299365","0.50410658049194","0.556300044106789"
"voll erwerbstätig","2017","46-65","AkademikerIn","1691","0.66472159851196","0.64711885615917","0.682324340864749"
"voll erwerbstätig","2017","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","2017","66","Hauptschule","","","",""
"voll erwerbstätig","2017","66","Realschule","","","",""
"voll erwerbstätig","2017","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","2017","66","AkademikerIn","","","",""
"Teilzeit","2017","17-29","(noch) kein Abschluss","23","","",""
"Teilzeit","2017","17-29","Hauptschule","59","0.0650359817799037","0.0500780295883123","0.0799939339714951"
"Teilzeit","2017","17-29","Realschule","53","0.0406421146869541","0.0286815076088448","0.0526027217650634"
"Teilzeit","2017","17-29","(Fach-)Abitur","113","0.0836669992623005","0.069855901375542","0.0974780971490589"
"Teilzeit","2017","17-29","AkademikerIn","71","0.113900233946964","0.0904660756363275","0.1373343922576"
"Teilzeit","2017","30-45","(noch) kein Abschluss","47","0.0918120328418589","0.0729571703710459","0.110666895312672"
"Teilzeit","2017","30-45","Hauptschule","306","0.167535888235901","0.1509219722689","0.184149804202903"
"Teilzeit","2017","30-45","Realschule","518","0.214351991845308","0.195914303680235","0.232789680010381"
"Teilzeit","2017","30-45","(Fach-)Abitur","371","0.216766008463169","0.196713716473297","0.236818300453041"
"Teilzeit","2017","30-45","AkademikerIn","539","0.190058057060896","0.174739498258677","0.205376615863114"
"Teilzeit","2017","46-65","(noch) kein Abschluss","27","","",""
"Teilzeit","2017","46-65","Hauptschule","428","0.138692878928507","0.125732615052566","0.151653142804448"
"Teilzeit","2017","46-65","Realschule","745","0.212203776938247","0.197879938160496","0.226527615715998"
"Teilzeit","2017","46-65","(Fach-)Abitur","342","0.239701593454396","0.217379371115307","0.262023815793484"
"Teilzeit","2017","46-65","AkademikerIn","521","0.168534084833049","0.154576067046451","0.182492102619648"
"Teilzeit","2017","66","(noch) kein Abschluss","","","",""
"Teilzeit","2017","66","Hauptschule","","","",""
"Teilzeit","2017","66","Realschule","","","",""
"Teilzeit","2017","66","(Fach-)Abitur","","","",""
"Teilzeit","2017","66","AkademikerIn","","","",""
"nicht erwerbstätig","2017","17-29","(noch) kein Abschluss","1193","0.790412819307291","0.769405298310147","0.811420340304436"
"nicht erwerbstätig","2017","17-29","Hauptschule","546","0.345073612278595","0.316236619993035","0.373910604564154"
