"e11102","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","1998","Berlin","weiblich","162","","",""
"erwerbstätig","1998","Brandenburg","maennlich","219","","",""
"erwerbstätig","1998","Brandenburg","weiblich","172","","",""
"erwerbstätig","1998","Mecklenburg-Vorpommern","maennlich","151","","",""
"erwerbstätig","1998","Mecklenburg-Vorpommern","weiblich","118","","",""
"erwerbstätig","1998","Sachsen","maennlich","418","0.67498588366578","0.63653475251218","0.713437014819381"
"erwerbstätig","1998","Sachsen","weiblich","343","0.481079290201434","0.441429398447712","0.520729181955155"
"erwerbstätig","1998","Sachsen-Anhalt","maennlich","220","","",""
"erwerbstätig","1998","Sachsen-Anhalt","weiblich","204","","",""
"erwerbstätig","1998","Thueringen","maennlich","255","","",""
"erwerbstätig","1998","Thueringen","weiblich","200","","",""
"nicht erwerbstätig","1999","Schleswig-Holstein","maennlich","36","0.271068094235408","0.199932798282999","0.342203390187816"
"nicht erwerbstätig","1999","Schleswig-Holstein","weiblich","71","0.469501843353033","0.395133924200378","0.543869762505688"
"nicht erwerbstätig","1999","Hamburg","maennlich","16","","",""
"nicht erwerbstätig","1999","Hamburg","weiblich","29","","",""
"nicht erwerbstätig","1999","Niedersachsen","maennlich","144","","",""
"nicht erwerbstätig","1999","Niedersachsen","weiblich","261","","",""
"nicht erwerbstätig","1999","Bremen","maennlich","17","","",""
"nicht erwerbstätig","1999","Bremen","weiblich","28","","",""
"nicht erwerbstätig","1999","Nordrhein-Westfalen","maennlich","328","0.271778665319882","0.247613933549242","0.295943397090522"
"nicht erwerbstätig","1999","Nordrhein-Westfalen","weiblich","646","0.504339289713628","0.478102261887355","0.530576317539901"
"nicht erwerbstätig","1999","Hessen","maennlich","121","","",""
"nicht erwerbstätig","1999","Hessen","weiblich","211","","",""
"nicht erwerbstätig","1999","Rheinland-Pfalz,Saarland","maennlich","94","0.321098706169333","0.273330640537675","0.36886677180099"
"nicht erwerbstätig","1999","Rheinland-Pfalz,Saarland","weiblich","207","","",""
"nicht erwerbstätig","1999","Baden-Wuerttemberg","maennlich","216","","",""
"nicht erwerbstätig","1999","Baden-Wuerttemberg","weiblich","400","0.490042050616843","0.457050885318087","0.5230332159156"
"nicht erwerbstätig","1999","Bayern","maennlich","210","","",""
"nicht erwerbstätig","1999","Bayern","weiblich","398","0.481222767091996","0.449006468441576","0.513439065742417"
"nicht erwerbstätig","1999","Saarland","maennlich","","","",""
"nicht erwerbstätig","1999","Saarland","weiblich","","","",""
"nicht erwerbstätig","1999","Berlin","maennlich","74","0.312181644285433","0.254275973066648","0.370087315504219"
"nicht erwerbstätig","1999","Berlin","weiblich","116","","",""
"nicht erwerbstätig","1999","Brandenburg","maennlich","80","0.316763180625378","0.262657620218269","0.370868741032487"
"nicht erwerbstätig","1999","Brandenburg","weiblich","146","","",""
"nicht erwerbstätig","1999","Mecklenburg-Vorpommern","maennlich","56","0.33990680862582","0.27342338987414","0.406390227377499"
"nicht erwerbstätig","1999","Mecklenburg-Vorpommern","weiblich","76","0.465876260691379","0.397590934021465","0.534161587361292"
"nicht erwerbstätig","1999","Sachsen","maennlich","138","","",""
"nicht erwerbstätig","1999","Sachsen","weiblich","264","","",""
"nicht erwerbstätig","1999","Sachsen-Anhalt","maennlich","105","","",""
"nicht erwerbstätig","1999","Sachsen-Anhalt","weiblich","161","","",""
"nicht erwerbstätig","1999","Thueringen","maennlich","100","","",""
"nicht erwerbstätig","1999","Thueringen","weiblich","160","","",""
"erwerbstätig","1999","Schleswig-Holstein","maennlich","114","","",""
"erwerbstätig","1999","Schleswig-Holstein","weiblich","102","","",""
"erwerbstätig","1999","Hamburg","maennlich","48","0.746166413356576","0.639543512151446","0.852789314561706"
"erwerbstätig","1999","Hamburg","weiblich","46","0.617774437590336","0.507799863047427","0.727749012133245"
"erwerbstätig","1999","Niedersachsen","maennlich","440","0.699421906882706","0.66223500949668","0.736608804268733"
"erwerbstätig","1999","Niedersachsen","weiblich","321","0.503442955856617","0.462822358421752","0.544063553291481"
"erwerbstätig","1999","Bremen","maennlich","23","","",""
"erwerbstätig","1999","Bremen","weiblich","21","","",""
"erwerbstätig","1999","Nordrhein-Westfalen","maennlich","974","0.728221334680118","0.704056602909478","0.752386066450757"
"erwerbstätig","1999","Nordrhein-Westfalen","weiblich","749","0.495660710286372","0.469423682460099","0.521897738112645"
"erwerbstätig","1999","Hessen","maennlich","313","0.669602813220737","0.625351105885599","0.713854520555875"
"erwerbstätig","1999","Hessen","weiblich","250","","",""
"erwerbstätig","1999","Rheinland-Pfalz,Saarland","maennlich","273","","",""
"erwerbstätig","1999","Rheinland-Pfalz,Saarland","weiblich","197","","",""
"erwerbstätig","1999","Baden-Wuerttemberg","maennlich","630","0.703180867050432","0.672395638774599","0.733966095326264"
"erwerbstätig","1999","Baden-Wuerttemberg","weiblich","482","0.509957949383156","0.4769667840844","0.542949114681913"
"erwerbstätig","1999","Bayern","maennlich","659","0.710024265103356","0.679855632430574","0.740192897776139"
"erwerbstätig","1999","Bayern","weiblich","526","0.518777232908004","0.486560934257583","0.550993531558424"
"erwerbstätig","1999","Saarland","maennlich","","","",""
"erwerbstätig","1999","Saarland","weiblich","","","",""
"erwerbstätig","1999","Berlin","maennlich","172","","",""
"erwerbstätig","1999","Berlin","weiblich","153","","",""
"erwerbstätig","1999","Brandenburg","maennlich","204","","",""
"erwerbstätig","1999","Brandenburg","weiblich","166","","",""
"erwerbstätig","1999","Mecklenburg-Vorpommern","maennlich","139","","",""
"erwerbstätig","1999","Mecklenburg-Vorpommern","weiblich","129","","",""
"erwerbstätig","1999","Sachsen","maennlich","409","0.696554101612774","0.658026454217962","0.735081749007585"
"erwerbstätig","1999","Sachsen","weiblich","340","0.481995109152853","0.442146068763396","0.52184414954231"
"erwerbstätig","1999","Sachsen-Anhalt","maennlich","227","","",""
"erwerbstätig","1999","Sachsen-Anhalt","weiblich","199","","",""
"erwerbstätig","1999","Thueringen","maennlich","249","","",""
"erwerbstätig","1999","Thueringen","weiblich","210","","",""
"nicht erwerbstätig","2000","Schleswig-Holstein","maennlich","91","0.284299374282733","0.235995792238754","0.332602956326712"
"nicht erwerbstätig","2000","Schleswig-Holstein","weiblich","170","","",""
"nicht erwerbstätig","2000","Hamburg","maennlich","39","0.307913335090888","0.229459033599244","0.386367636582532"
"nicht erwerbstätig","2000","Hamburg","weiblich","73","0.440691357705655","0.365166993331071","0.51621572208024"
"nicht erwerbstätig","2000","Niedersachsen","maennlich","275","","",""
"nicht erwerbstätig","2000","Niedersachsen","weiblich","484","0.492944926685473","0.462383170934766","0.52350668243618"
"nicht erwerbstätig","2000","Bremen","maennlich","31","0.388237761148059","0.285237319802686","0.491238202493433"
"nicht erwerbstätig","2000","Bremen","weiblich","51","0.559809365062341","0.46347339292777","0.656145337196912"
"nicht erwerbstätig","2000","Nordrhein-Westfalen","maennlich","706","0.287887878943412","0.270053472912401","0.305722284974423"
"nicht erwerbstätig","2000","Nordrhein-Westfalen","weiblich","1260","","",""
"nicht erwerbstätig","2000","Hessen","maennlich","218","","",""
"nicht erwerbstätig","2000","Hessen","weiblich","401","0.519458272592858","0.486027583147651","0.552888962038065"
"nicht erwerbstätig","2000","Rheinland-Pfalz,Saarland","maennlich","184","","",""
"nicht erwerbstätig","2000","Rheinland-Pfalz,Saarland","weiblich","408","0.551220701651693","0.516338672437441","0.586102730865945"
"nicht erwerbstätig","2000","Baden-Wuerttemberg","maennlich","358","0.259955829385349","0.237286052316518","0.28262560645418"
"nicht erwerbstätig","2000","Baden-Wuerttemberg","weiblich","689","0.476285981413075","0.451169997098389","0.501401965727761"
"nicht erwerbstätig","2000","Bayern","maennlich","435","0.30107498715848","0.278737042350902","0.323412931966059"
"nicht erwerbstätig","2000","Bayern","weiblich","745","0.46049473951712","0.437161915177137","0.483827563857102"
"nicht erwerbstätig","2000","Saarland","maennlich","","","",""
"nicht erwerbstätig","2000","Saarland","weiblich","","","",""
"nicht erwerbstätig","2000","Berlin","maennlich","113","","",""
"nicht erwerbstätig","2000","Berlin","weiblich","177","","",""
"nicht erwerbstätig","2000","Brandenburg","maennlich","151","","",""
"nicht erwerbstätig","2000","Brandenburg","weiblich","235","","",""
"nicht erwerbstätig","2000","Mecklenburg-Vorpommern","maennlich","76","0.327935043968774","0.27108942692833","0.384780661009219"
"nicht erwerbstätig","2000","Mecklenburg-Vorpommern","weiblich","115","","",""
"nicht erwerbstätig","2000","Sachsen","maennlich","259","","",""
"nicht erwerbstätig","2000","Sachsen","weiblich","423","0.509974462677272","0.477724381524784","0.54222454382976"
"nicht erwerbstätig","2000","Sachsen-Anhalt","maennlich","169","","",""
"nicht erwerbstätig","2000","Sachsen-Anhalt","weiblich","259","","",""
"nicht erwerbstätig","2000","Thueringen","maennlich","162","","",""
"nicht erwerbstätig","2000","Thueringen","weiblich","236","","",""
"erwerbstätig","2000","Schleswig-Holstein","maennlich","244","","",""
"erwerbstätig","2000","Schleswig-Holstein","weiblich","203","","",""
"erwerbstätig","2000","Hamburg","maennlich","94","0.692086664909112","0.613632363417468","0.770540966400756"
"erwerbstätig","2000","Hamburg","weiblich","93","0.559308642294345","0.48378427791976","0.634833006668929"
"erwerbstätig","2000","Niedersachsen","maennlich","723","0.704684649689605","0.676382251489993","0.732987047889218"
"erwerbstätig","2000","Niedersachsen","weiblich","544","0.507055073314527","0.47649331756382","0.537616829065234"
"erwerbstätig","2000","Bremen","maennlich","55","0.611762238851941","0.508761797506567","0.714762680197314"
"erwerbstätig","2000","Bremen","weiblich","51","0.440190634937659","0.343854662803088","0.53652660707223"
"erwerbstätig","2000","Nordrhein-Westfalen","maennlich","1770","","",""
"erwerbstätig","2000","Nordrhein-Westfalen","weiblich","1405","","",""
"erwerbstätig","2000","Hessen","maennlich","595","0.704216605443383","0.672844559424546","0.73558865146222"
"erwerbstätig","2000","Hessen","weiblich","457","0.480541727407142","0.447111037961935","0.513972416852349"
"erwerbstätig","2000","Rheinland-Pfalz,Saarland","maennlich","497","0.702511486902972","0.668176542341552","0.736846431464391"
"erwerbstätig","2000","Rheinland-Pfalz,Saarland","weiblich","373","0.448779298348307","0.413897269134055","0.483661327562559"
"erwerbstätig","2000","Baden-Wuerttemberg","maennlich","1080","","",""
"erwerbstätig","2000","Baden-Wuerttemberg","weiblich","830","0.523714018586925","0.498598034272239","0.548830002901611"
"erwerbstätig","2000","Bayern","maennlich","1185","","",""
"erwerbstätig","2000","Bayern","weiblich","1008","","",""
"erwerbstätig","2000","Saarland","maennlich","","","",""
"erwerbstätig","2000","Saarland","weiblich","","","",""
"erwerbstätig","2000","Berlin","maennlich","273","","",""
"erwerbstätig","2000","Berlin","weiblich","248","","",""
"erwerbstätig","2000","Brandenburg","maennlich","347","0.683762970571596","0.642922327726366","0.724603613416826"
"erwerbstätig","2000","Brandenburg","weiblich","284","","",""
"erwerbstätig","2000","Mecklenburg-Vorpommern","maennlich","186","","",""
"erwerbstätig","2000","Mecklenburg-Vorpommern","weiblich","189","","",""
"erwerbstätig","2000","Sachsen","maennlich","594","0.659075518299804","0.627265035557693","0.690886001041916"
"erwerbstätig","2000","Sachsen","weiblich","500","0.490025537322728","0.45777545617024","0.522275618475216"
"erwerbstätig","2000","Sachsen-Anhalt","maennlich","323","0.616300222177519","0.573331001639907","0.65926944271513"
"erwerbstätig","2000","Sachsen-Anhalt","weiblich","309","0.462854332625648","0.421848831063081","0.503859834188214"
"erwerbstätig","2000","Thueringen","maennlich","350","0.643546465026408","0.602060181787598","0.685032748265218"
"erwerbstätig","2000","Thueringen","weiblich","304","0.483775337945927","0.441625835930847","0.525924839961008"
"nicht erwerbstätig","2001","Schleswig-Holstein","maennlich","88","0.290001031677788","0.239325144211944","0.340676919143632"
"nicht erwerbstätig","2001","Schleswig-Holstein","weiblich","142","","",""
"nicht erwerbstätig","2001","Hamburg","maennlich","37","0.321892426652665","0.238647057659822","0.405137795645508"
"nicht erwerbstätig","2001","Hamburg","weiblich","67","0.446197458146482","0.367430623347613","0.524964292945351"
"nicht erwerbstätig","2001","Niedersachsen","maennlich","259","","",""
"nicht erwerbstätig","2001","Niedersachsen","weiblich","428","0.476050409804087","0.444191323377769","0.507909496230404"
"nicht erwerbstätig","2001","Bremen","maennlich","21","","",""
"nicht erwerbstätig","2001","Bremen","weiblich","36","0.498772440378822","0.39184796121862","0.605696919539024"
"nicht erwerbstätig","2001","Nordrhein-Westfalen","maennlich","655","0.30145758672107","0.282428584981602","0.320486588460537"
"nicht erwerbstätig","2001","Nordrhein-Westfalen","weiblich","1111","","",""
"nicht erwerbstätig","2001","Hessen","maennlich","192","","",""
"nicht erwerbstätig","2001","Hessen","weiblich","325","0.47744376604936","0.442094692242418","0.512792839856302"
"nicht erwerbstätig","2001","Rheinland-Pfalz,Saarland","maennlich","191","","",""
"nicht erwerbstätig","2001","Rheinland-Pfalz,Saarland","weiblich","356","0.523250533047901","0.486692025244009","0.559809040851794"
"nicht erwerbstätig","2001","Baden-Wuerttemberg","maennlich","304","0.251412188076389","0.227486691763611","0.275337684389167"
"nicht erwerbstätig","2001","Baden-Wuerttemberg","weiblich","578","0.459450107645796","0.43273730480283","0.486162910488761"
"nicht erwerbstätig","2001","Bayern","maennlich","374","0.286969739938246","0.263581812401049","0.310357667475443"
"nicht erwerbstätig","2001","Bayern","weiblich","647","0.436180932512757","0.411896942089023","0.460464922936491"
"nicht erwerbstätig","2001","Saarland","maennlich","","","",""
"nicht erwerbstätig","2001","Saarland","weiblich","","","",""
"nicht erwerbstätig","2001","Berlin","maennlich","113","","",""
"nicht erwerbstätig","2001","Berlin","weiblich","163","","",""
"nicht erwerbstätig","2001","Brandenburg","maennlich","162","","",""
"nicht erwerbstätig","2001","Brandenburg","weiblich","226","","",""
"nicht erwerbstätig","2001","Mecklenburg-Vorpommern","maennlich","66","0.320830788243756","0.261275668284584","0.380385908202929"
"nicht erwerbstätig","2001","Mecklenburg-Vorpommern","weiblich","102","","",""
"nicht erwerbstätig","2001","Sachsen","maennlich","249","","",""
"nicht erwerbstätig","2001","Sachsen","weiblich","387","0.507676588390584","0.474165861680431","0.541187315100738"
"nicht erwerbstätig","2001","Sachsen-Anhalt","maennlich","173","","",""
"nicht erwerbstätig","2001","Sachsen-Anhalt","weiblich","238","","",""
"nicht erwerbstätig","2001","Thueringen","maennlich","145","","",""
"nicht erwerbstätig","2001","Thueringen","weiblich","231","","",""
"erwerbstätig","2001","Schleswig-Holstein","maennlich","220","","",""
"erwerbstätig","2001","Schleswig-Holstein","weiblich","197","","",""
"erwerbstätig","2001","Hamburg","maennlich","84","0.678107573347335","0.594862204354492","0.761352942340178"
"erwerbstätig","2001","Hamburg","weiblich","86","0.553802541853518","0.475035707054649","0.632569376652387"
