"party","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"SPD","2015","66 und älter","Realschule","159","0.197380482394331","0.170054470823899","0.224706493964763"
"SPD","2015","66 und älter","(Fach-)Abitur","44","0.189962417409692","0.141141191672494","0.238783643146891"
"SPD","2015","66 und älter","AkademikerIn","205","0.18215686600883","0.160021615135979","0.204292116881681"
"FDP","2015","16-34 J.","(noch) kein Abschluss","","","",""
"FDP","2015","16-34 J.","Hauptschule","","","",""
"FDP","2015","16-34 J.","Realschule","","","",""
"FDP","2015","16-34 J.","(Fach-)Abitur","","","",""
"FDP","2015","16-34 J.","AkademikerIn","","","",""
"FDP","2015","35-65 J.","(noch) kein Abschluss","","","",""
"FDP","2015","35-65 J.","Hauptschule","","","",""
"FDP","2015","35-65 J.","Realschule","","","",""
"FDP","2015","35-65 J.","(Fach-)Abitur","","","",""
"FDP","2015","35-65 J.","AkademikerIn","76","0.0174023507722596","0.0133525034539377","0.0214521980905816"
"FDP","2015","66 und älter","(noch) kein Abschluss","","","",""
"FDP","2015","66 und älter","Hauptschule","","","",""
"FDP","2015","66 und älter","Realschule","","","",""
"FDP","2015","66 und älter","(Fach-)Abitur","","","",""
"FDP","2015","66 und älter","AkademikerIn","52","0.0422470958792105","0.0307111864256847","0.0537830053327362"
"Grüne","2015","16-34 J.","(noch) kein Abschluss","","","",""
"Grüne","2015","16-34 J.","Hauptschule","","","",""
"Grüne","2015","16-34 J.","Realschule","33","0.034957403722496","0.02537383170341","0.044540975741582"
"Grüne","2015","16-34 J.","(Fach-)Abitur","101","0.0777832198539561","0.0647208704587103","0.0908455692492018"
"Grüne","2015","16-34 J.","AkademikerIn","136","0.133949535114817","0.114281360451149","0.153617709778485"
"Grüne","2015","35-65 J.","(noch) kein Abschluss","","","",""
"Grüne","2015","35-65 J.","Hauptschule","67","0.0181402670309743","0.0139929974694737","0.0222875365924748"
"Grüne","2015","35-65 J.","Realschule","177","0.0382618638173012","0.0324878656412786","0.0440358619933238"
"Grüne","2015","35-65 J.","(Fach-)Abitur","184","0.102243792769488","0.0896692169597627","0.114818368579213"
"Grüne","2015","35-65 J.","AkademikerIn","592","0.166748851555348","0.155204588428582","0.178293114682115"
"Grüne","2015","66 und älter","(noch) kein Abschluss","","","",""
"Grüne","2015","66 und älter","Hauptschule","43","0.0155201928911649","0.0106997895199745","0.0203405962623554"
"Grüne","2015","66 und älter","Realschule","","","",""
"Grüne","2015","66 und älter","(Fach-)Abitur","","","",""
"Grüne","2015","66 und älter","AkademikerIn","80","0.0730729622543025","0.0581474996228725","0.0879984248857325"
"PDS/Linke","2015","16-34 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2015","16-34 J.","Hauptschule","","","",""
"PDS/Linke","2015","16-34 J.","Realschule","37","0.0205235899529059","0.0131256936558494","0.0279214862499624"
"PDS/Linke","2015","16-34 J.","(Fach-)Abitur","50","0.0349715708890969","0.0260119537493922","0.0439311880288017"
"PDS/Linke","2015","16-34 J.","AkademikerIn","32","0.0331730349470295","0.0228314088476893","0.0435146610463697"
"PDS/Linke","2015","35-65 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2015","35-65 J.","Hauptschule","79","0.0177285412706681","0.0136277471557697","0.0218293353855665"
"PDS/Linke","2015","35-65 J.","Realschule","153","0.0381200317496542","0.0323563203095909","0.0438837431897174"
"PDS/Linke","2015","35-65 J.","(Fach-)Abitur","76","0.0334330780773365","0.0259720305748462","0.0408941255798269"
"PDS/Linke","2015","35-65 J.","AkademikerIn","171","0.0421602544146001","0.0359366085970022","0.0483839002321981"
"PDS/Linke","2015","66 und älter","(noch) kein Abschluss","","","",""
"PDS/Linke","2015","66 und älter","Hauptschule","66","0.0220049128156553","0.0162840757270522","0.0277257499042584"
"PDS/Linke","2015","66 und älter","Realschule","","","",""
"PDS/Linke","2015","66 und älter","(Fach-)Abitur","","","",""
"PDS/Linke","2015","66 und älter","AkademikerIn","88","0.0598986569528367","0.0462897718142178","0.0735075420914556"
"Rechtsextrem","2015","16-34 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2015","16-34 J.","Hauptschule","","","",""
"Rechtsextrem","2015","16-34 J.","Realschule","","","",""
"Rechtsextrem","2015","16-34 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2015","16-34 J.","AkademikerIn","","","",""
"Rechtsextrem","2015","35-65 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2015","35-65 J.","Hauptschule","","","",""
"Rechtsextrem","2015","35-65 J.","Realschule","","","",""
"Rechtsextrem","2015","35-65 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2015","35-65 J.","AkademikerIn","","","",""
"Rechtsextrem","2015","66 und älter","(noch) kein Abschluss","","","",""
"Rechtsextrem","2015","66 und älter","Hauptschule","","","",""
"Rechtsextrem","2015","66 und älter","Realschule","","","",""
"Rechtsextrem","2015","66 und älter","(Fach-)Abitur","","","",""
"Rechtsextrem","2015","66 und älter","AkademikerIn","","","",""
"AfD","2015","16-34 J.","(noch) kein Abschluss","","","",""
"AfD","2015","16-34 J.","Hauptschule","","","",""
"AfD","2015","16-34 J.","Realschule","","","",""
"AfD","2015","16-34 J.","(Fach-)Abitur","","","",""
"AfD","2015","16-34 J.","AkademikerIn","","","",""
"AfD","2015","35-65 J.","(noch) kein Abschluss","","","",""
"AfD","2015","35-65 J.","Hauptschule","43","0.0158705413418246","0.0119869127656385","0.0197541699180107"
"AfD","2015","35-65 J.","Realschule","62","0.0176714213609356","0.0137056351951052","0.0216372075267661"
"AfD","2015","35-65 J.","(Fach-)Abitur","","","",""
"AfD","2015","35-65 J.","AkademikerIn","","","",""
"AfD","2015","66 und älter","(noch) kein Abschluss","","","",""
"AfD","2015","66 und älter","Hauptschule","","","",""
"AfD","2015","66 und älter","Realschule","","","",""
"AfD","2015","66 und älter","(Fach-)Abitur","","","",""
"AfD","2015","66 und älter","AkademikerIn","","","",""
"Sonstige","2015","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstige","2015","16-34 J.","Hauptschule","","","",""
"Sonstige","2015","16-34 J.","Realschule","","","",""
"Sonstige","2015","16-34 J.","(Fach-)Abitur","","","",""
"Sonstige","2015","16-34 J.","AkademikerIn","","","",""
"Sonstige","2015","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstige","2015","35-65 J.","Hauptschule","","","",""
"Sonstige","2015","35-65 J.","Realschule","","","",""
"Sonstige","2015","35-65 J.","(Fach-)Abitur","","","",""
"Sonstige","2015","35-65 J.","AkademikerIn","30","0.0133317841132552","0.00977975484126414","0.0168838133852462"
"Sonstige","2015","66 und älter","(noch) kein Abschluss","","","",""
"Sonstige","2015","66 und älter","Hauptschule","","","",""
"Sonstige","2015","66 und älter","Realschule","","","",""
"Sonstige","2015","66 und älter","(Fach-)Abitur","","","",""
"Sonstige","2015","66 und älter","AkademikerIn","","","",""
"keine PN","2016","16-34 J.","(noch) kein Abschluss","345","0.819707363734646","0.783868406157","0.855546321312293"
"keine PN","2016","16-34 J.","Hauptschule","871","0.854741158558796","0.833138299128996","0.876344017988597"
"keine PN","2016","16-34 J.","Realschule","952","0.76167804538175","0.737551928532947","0.785804162230553"
"keine PN","2016","16-34 J.","(Fach-)Abitur","935","0.648348179761704","0.622952561581859","0.673743797941548"
"keine PN","2016","16-34 J.","AkademikerIn","544","0.528488986764988","0.496526380356835","0.560451593173141"
"keine PN","2016","35-65 J.","(noch) kein Abschluss","270","0.793360177067377","0.749407887827788","0.837312466306966"
"keine PN","2016","35-65 J.","Hauptschule","2490","0.684704333591151","0.669432972225343","0.69997569495696"
"keine PN","2016","35-65 J.","Realschule","2583","0.646962804268393","0.632058921292499","0.661866687244286"
"keine PN","2016","35-65 J.","(Fach-)Abitur","1227","0.553181389401231","0.531717496018447","0.574645282784015"
"keine PN","2016","35-65 J.","AkademikerIn","1785","0.441660749973343","0.425713770518601","0.457607729428085"
"keine PN","2016","66 und älter","(noch) kein Abschluss","36","0.638653949775835","0.511695619091528","0.765612280460141"
"keine PN","2016","66 und älter","Hauptschule","1148","0.496299565160621","0.476153101207295","0.516446029113948"
"keine PN","2016","66 und älter","Realschule","342","0.441889085697487","0.407604613704182","0.476173557690793"
"keine PN","2016","66 und älter","(Fach-)Abitur","93","0.419575882679046","0.35661510658369","0.482536658774402"
"keine PN","2016","66 und älter","AkademikerIn","392","0.338289381433002","0.311328508249453","0.365250254616551"
"CDU/CSU","2016","16-34 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","2016","16-34 J.","Hauptschule","35","0.0329829696987109","0.022033714395544","0.0439322250018777"
"CDU/CSU","2016","16-34 J.","Realschule","85","0.0785467925651751","0.0633125609985166","0.0937810241318337"
"CDU/CSU","2016","16-34 J.","(Fach-)Abitur","127","0.0996898592652824","0.0837560443397495","0.115623674190815"
"CDU/CSU","2016","16-34 J.","AkademikerIn","119","0.150314714426361","0.127431970933692","0.17319745791903"
"CDU/CSU","2016","35-65 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","2016","35-65 J.","Hauptschule","424","0.122766845985659","0.111980725118424","0.133552966852894"
"CDU/CSU","2016","35-65 J.","Realschule","563","0.143572156372956","0.132636872940586","0.154507439805326"
"CDU/CSU","2016","35-65 J.","(Fach-)Abitur","283","0.138281885921102","0.123378863554732","0.153184908287472"
"CDU/CSU","2016","35-65 J.","AkademikerIn","621","0.169735726651302","0.157680378427293","0.181791074875311"
"CDU/CSU","2016","66 und älter","(noch) kein Abschluss","","","",""
"CDU/CSU","2016","66 und älter","Hauptschule","636","0.272177957551867","0.254243848824176","0.290112066279557"
"CDU/CSU","2016","66 und älter","Realschule","236","0.302839285166246","0.271117827956568","0.334560742375924"
"CDU/CSU","2016","66 und älter","(Fach-)Abitur","72","0.273555510704569","0.216681213867151","0.330429807541988"
"CDU/CSU","2016","66 und älter","AkademikerIn","336","0.295669685645006","0.269665257433601","0.321674113856411"
"SPD","2016","16-34 J.","(noch) kein Abschluss","","","",""
"SPD","2016","16-34 J.","Hauptschule","33","0.0269503335383445","0.0170220946274332","0.0368785724492557"
"SPD","2016","16-34 J.","Realschule","48","0.049784660077596","0.0374684107044131","0.062100909450779"
"SPD","2016","16-34 J.","(Fach-)Abitur","98","0.0817265558693763","0.0671563456728308","0.0962967660659217"
"SPD","2016","16-34 J.","AkademikerIn","79","0.102303204786608","0.0828993617717386","0.121707047801477"
"SPD","2016","35-65 J.","(noch) kein Abschluss","","","",""
"SPD","2016","35-65 J.","Hauptschule","364","0.115787672300914","0.105271040735851","0.126304303865978"
"SPD","2016","35-65 J.","Realschule","338","0.0915039081689532","0.0825124340906022","0.100495382247304"
"SPD","2016","35-65 J.","(Fach-)Abitur","225","0.115435401512687","0.101639712962768","0.129231090062607"
"SPD","2016","35-65 J.","AkademikerIn","397","0.119403179863712","0.108990045906412","0.129816313821012"
"SPD","2016","66 und älter","(noch) kein Abschluss","","","",""
"SPD","2016","66 und älter","Hauptschule","426","0.171506644134124","0.156317765551841","0.186695522716407"
"SPD","2016","66 und älter","Realschule","128","0.145881521453342","0.121512405689399","0.170250637217286"
"SPD","2016","66 und älter","(Fach-)Abitur","42","0.199483533984424","0.148499904304813","0.250467163664036"
"SPD","2016","66 und älter","AkademikerIn","202","0.1726160465311","0.151080799971104","0.194151293091096"
"FDP","2016","16-34 J.","(noch) kein Abschluss","","","",""
"FDP","2016","16-34 J.","Hauptschule","","","",""
"FDP","2016","16-34 J.","Realschule","","","",""
"FDP","2016","16-34 J.","(Fach-)Abitur","","","",""
"FDP","2016","16-34 J.","AkademikerIn","","","",""
"FDP","2016","35-65 J.","(noch) kein Abschluss","","","",""
"FDP","2016","35-65 J.","Hauptschule","","","",""
"FDP","2016","35-65 J.","Realschule","","","",""
"FDP","2016","35-65 J.","(Fach-)Abitur","","","",""
"FDP","2016","35-65 J.","AkademikerIn","81","0.0266689127801707","0.0214950142723791","0.0318428112879622"
"FDP","2016","66 und älter","(noch) kein Abschluss","","","",""
"FDP","2016","66 und älter","Hauptschule","","","",""
"FDP","2016","66 und älter","Realschule","","","",""
"FDP","2016","66 und älter","(Fach-)Abitur","","","",""
"FDP","2016","66 und älter","AkademikerIn","61","0.0464163007353856","0.0344276477219284","0.0584049537488428"
"Grüne","2016","16-34 J.","(noch) kein Abschluss","","","",""
"Grüne","2016","16-34 J.","Hauptschule","","","",""
"Grüne","2016","16-34 J.","Realschule","","","",""
"Grüne","2016","16-34 J.","(Fach-)Abitur","100","0.0858129537914775","0.0709161820511527","0.100709725531802"
"Grüne","2016","16-34 J.","AkademikerIn","128","0.128278164117977","0.106866835062668","0.149689493173285"
"Grüne","2016","35-65 J.","(noch) kein Abschluss","","","",""
"Grüne","2016","35-65 J.","Hauptschule","68","0.0188052221996801","0.0143406066903031","0.0232698377090571"
"Grüne","2016","35-65 J.","Realschule","179","0.0434451839589563","0.0370878460669351","0.0498025218509774"
"Grüne","2016","35-65 J.","(Fach-)Abitur","184","0.115653443301767","0.101846433810139","0.129460452793395"
"Grüne","2016","35-65 J.","AkademikerIn","613","0.177147133032774","0.164886493905896","0.189407772159652"
"Grüne","2016","66 und älter","(noch) kein Abschluss","","","",""
"Grüne","2016","66 und älter","Hauptschule","42","0.0216674628641566","0.0158008423026218","0.0275340834256913"
"Grüne","2016","66 und älter","Realschule","33","0.0480935166914247","0.0333221397815909","0.0628648936012584"
"Grüne","2016","66 und älter","(Fach-)Abitur","","","",""
"Grüne","2016","66 und älter","AkademikerIn","78","0.064539251149183","0.0505375609422203","0.0785409413561458"
"PDS/Linke","2016","16-34 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2016","16-34 J.","Hauptschule","","","",""
"PDS/Linke","2016","16-34 J.","Realschule","","","",""
"PDS/Linke","2016","16-34 J.","(Fach-)Abitur","55","0.0469108444265288","0.0356647533739848","0.0581569354790729"
"PDS/Linke","2016","16-34 J.","AkademikerIn","31","0.0396060315078786","0.0271182965715825","0.0520937664441747"
"PDS/Linke","2016","35-65 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2016","35-65 J.","Hauptschule","49","0.0107441273369664","0.00735563032621667","0.0141326243477161"
"PDS/Linke","2016","35-65 J.","Realschule","114","0.027917777600828","0.0227804002677894","0.0330551549338666"
"PDS/Linke","2016","35-65 J.","(Fach-)Abitur","67","0.0374296337420137","0.0292349324508377","0.0456243350331897"
"PDS/Linke","2016","35-65 J.","AkademikerIn","155","0.040969392449926","0.0346039155228689","0.0473348693769831"
"PDS/Linke","2016","66 und älter","(noch) kein Abschluss","","","",""
"PDS/Linke","2016","66 und älter","Hauptschule","55","0.0186801817528628","0.0132246567000672","0.0241357068056584"
"PDS/Linke","2016","66 und älter","Realschule","","","",""
"PDS/Linke","2016","66 und älter","(Fach-)Abitur","","","",""
"PDS/Linke","2016","66 und älter","AkademikerIn","88","0.0560706696112852","0.0429609521936621","0.0691803870289083"
"Rechtsextrem","2016","16-34 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2016","16-34 J.","Hauptschule","","","",""
"Rechtsextrem","2016","16-34 J.","Realschule","","","",""
"Rechtsextrem","2016","16-34 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2016","16-34 J.","AkademikerIn","","","",""
"Rechtsextrem","2016","35-65 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2016","35-65 J.","Hauptschule","","","",""
"Rechtsextrem","2016","35-65 J.","Realschule","","","",""
"Rechtsextrem","2016","35-65 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2016","35-65 J.","AkademikerIn","","","",""
"Rechtsextrem","2016","66 und älter","(noch) kein Abschluss","","","",""
"Rechtsextrem","2016","66 und älter","Hauptschule","","","",""
"Rechtsextrem","2016","66 und älter","Realschule","","","",""
"Rechtsextrem","2016","66 und älter","(Fach-)Abitur","","","",""
"Rechtsextrem","2016","66 und älter","AkademikerIn","","","",""
"AfD","2016","16-34 J.","(noch) kein Abschluss","","","",""
"AfD","2016","16-34 J.","Hauptschule","38","0.0424492870030133","0.0300887102662148","0.0548098637398119"
"AfD","2016","16-34 J.","Realschule","35","0.0379048034617728","0.0270910657941908","0.0487185411293548"
"AfD","2016","16-34 J.","(Fach-)Abitur","","","",""
"AfD","2016","16-34 J.","AkademikerIn","","","",""
"AfD","2016","35-65 J.","(noch) kein Abschluss","","","",""
"AfD","2016","35-65 J.","Hauptschule","113","0.0333110020111015","0.0274130063172046","0.0392089977049984"
