"plh0012_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"FDP/NPD","2016","Nordrhein-Westfalen","","","",""
"FDP/NPD","2016","Hessen","","","",""
"FDP/NPD","2016","Rheinland-Pfalz,Saarland","","","",""
"FDP/NPD","2016","Baden-Wuerttemberg","","","",""
"FDP/NPD","2016","Bayern","","","",""
"FDP/NPD","2016","Saarland","","","",""
"FDP/NPD","2016","Berlin","","","",""
"FDP/NPD","2016","Brandenburg","","","",""
"FDP/NPD","2016","Mecklenburg-Vorpommern","","","",""
"FDP/NPD","2016","Sachsen","","","",""
"FDP/NPD","2016","Sachsen-Anhalt","","","",""
"FDP/NPD","2016","Thueringen","","","",""
"Piratenpartei","2016","Schleswig-Holstein","","","",""
"Piratenpartei","2016","Hamburg","","","",""
"Piratenpartei","2016","Niedersachsen","","","",""
"Piratenpartei","2016","Bremen","","","",""
"Piratenpartei","2016","Nordrhein-Westfalen","","","",""
"Piratenpartei","2016","Hessen","","","",""
"Piratenpartei","2016","Rheinland-Pfalz,Saarland","","","",""
"Piratenpartei","2016","Baden-Wuerttemberg","","","",""
"Piratenpartei","2016","Bayern","","","",""
"Piratenpartei","2016","Saarland","","","",""
"Piratenpartei","2016","Berlin","","","",""
"Piratenpartei","2016","Brandenburg","","","",""
"Piratenpartei","2016","Mecklenburg-Vorpommern","","","",""
"Piratenpartei","2016","Sachsen","","","",""
"Piratenpartei","2016","Sachsen-Anhalt","","","",""
"Piratenpartei","2016","Thueringen","","","",""
"AfD","2016","Schleswig-Holstein","","","",""
"AfD","2016","Hamburg","","","",""
"AfD","2016","Niedersachsen","37","0.0197947095218191","0.0110513392469729","0.0285380797966653"
"AfD","2016","Bremen","","","",""
"AfD","2016","Nordrhein-Westfalen","71","0.0339091596974537","0.0261083385658452","0.0417099808290623"
"AfD","2016","Hessen","","","",""
"AfD","2016","Rheinland-Pfalz,Saarland","","","",""
"AfD","2016","Baden-Wuerttemberg","60","0.0530640836321684","0.0403917532721861","0.0657364139921507"
"AfD","2016","Bayern","66","0.0435383579397254","0.0330420978307469","0.054034618048704"
"AfD","2016","Saarland","","","",""
"AfD","2016","Berlin","","","",""
"AfD","2016","Brandenburg","","","",""
"AfD","2016","Mecklenburg-Vorpommern","","","",""
"AfD","2016","Sachsen","69","0.154419572461259","0.121923571417867","0.186915573504651"
"AfD","2016","Sachsen-Anhalt","34","0.162076438842708","0.120718363943654","0.203434513741761"
"AfD","2016","Thueringen","39","0.123839774496906","0.085796867956009","0.161882681037802"
"CDU+/oder CSU/AfD","2016","Schleswig-Holstein","","","",""
"CDU+/oder CSU/AfD","2016","Hamburg","","","",""
"CDU+/oder CSU/AfD","2016","Niedersachsen","","","",""
"CDU+/oder CSU/AfD","2016","Bremen","","","",""
"CDU+/oder CSU/AfD","2016","Nordrhein-Westfalen","","","",""
"CDU+/oder CSU/AfD","2016","Hessen","","","",""
"CDU+/oder CSU/AfD","2016","Rheinland-Pfalz,Saarland","","","",""
"CDU+/oder CSU/AfD","2016","Baden-Wuerttemberg","","","",""
"CDU+/oder CSU/AfD","2016","Bayern","","","",""
"CDU+/oder CSU/AfD","2016","Saarland","","","",""
"CDU+/oder CSU/AfD","2016","Berlin","","","",""
"CDU+/oder CSU/AfD","2016","Brandenburg","","","",""
"CDU+/oder CSU/AfD","2016","Mecklenburg-Vorpommern","","","",""
"CDU+/oder CSU/AfD","2016","Sachsen","","","",""
"CDU+/oder CSU/AfD","2016","Sachsen-Anhalt","","","",""
"CDU+/oder CSU/AfD","2016","Thueringen","","","",""
"SPD/AfD","2016","Schleswig-Holstein","","","",""
"SPD/AfD","2016","Hamburg","","","",""
"SPD/AfD","2016","Niedersachsen","","","",""
"SPD/AfD","2016","Bremen","","","",""
"SPD/AfD","2016","Nordrhein-Westfalen","","","",""
"SPD/AfD","2016","Hessen","","","",""
"SPD/AfD","2016","Rheinland-Pfalz,Saarland","","","",""
"SPD/AfD","2016","Baden-Wuerttemberg","","","",""
"SPD/AfD","2016","Bayern","","","",""
"SPD/AfD","2016","Saarland","","","",""
"SPD/AfD","2016","Berlin","","","",""
"SPD/AfD","2016","Brandenburg","","","",""
"SPD/AfD","2016","Mecklenburg-Vorpommern","","","",""
"SPD/AfD","2016","Sachsen","","","",""
"SPD/AfD","2016","Sachsen-Anhalt","","","",""
"SPD/AfD","2016","Thueringen","","","",""
"SPD","2017","Schleswig-Holstein","174","0.431405027182013","0.386389149383614","0.476420904980412"
"SPD","2017","Hamburg","80","0.368830211325037","0.307142237610921","0.430518185039153"
"SPD","2017","Niedersachsen","448","0.362714924083627","0.335501193172813","0.389928654994441"
"SPD","2017","Bremen","","","",""
"SPD","2017","Nordrhein-Westfalen","850","0.363962930905907","0.345181379692808","0.382744482119005"
"SPD","2017","Hessen","238","0.323767788486503","0.29016814254111","0.357367434431896"
"SPD","2017","Rheinland-Pfalz,Saarland","183","0.337704376464428","0.297211676588501","0.378197076340354"
"SPD","2017","Baden-Wuerttemberg","306","0.296675799297829","0.271986767682115","0.321364830913544"
"SPD","2017","Bayern","371","0.253729752296888","0.232300635896073","0.275158868697702"
"SPD","2017","Saarland","31","0.338438003173702","0.243287492155577","0.433588514191827"
"SPD","2017","Berlin","128","0.280001573667486","0.240606326654468","0.319396820680503"
"SPD","2017","Brandenburg","94","0.242425956151457","0.19687361165056","0.287978300652353"
"SPD","2017","Mecklenburg-Vorpommern","51","0.229069042475482","0.170386905477365","0.287751179473599"
"SPD","2017","Sachsen","90","0.175147930073995","0.142757941571081","0.20753791857691"
"SPD","2017","Sachsen-Anhalt","56","0.205438801100504","0.157860041122293","0.253017561078715"
"SPD","2017","Thueringen","71","0.224992999479147","0.180409879662765","0.269576119295529"
"CDU","2017","Schleswig-Holstein","165","0.332910746444619","0.290077844986783","0.375743647902454"
"CDU","2017","Hamburg","63","0.305326275394302","0.246443715022944","0.36420883576566"
"CDU","2017","Niedersachsen","479","0.408866310742237","0.381038949959096","0.436693671525378"
"CDU","2017","Bremen","","","",""
"CDU","2017","Nordrhein-Westfalen","1011","0.372819789239732","0.353943904366881","0.391695674112582"
"CDU","2017","Hessen","286","0.355986536268262","0.321604292550128","0.390368779986396"
"CDU","2017","Rheinland-Pfalz,Saarland","213","0.399483853664718","0.35754713874342","0.441420568586015"
"CDU","2017","Baden-Wuerttemberg","514","0.34089236590486","0.315272784869446","0.366511946940274"
"CDU","2017","Bayern","160","0.085610040785238","0.0718316474466076","0.0993884341238685"
"CDU","2017","Saarland","39","0.33455996088507","0.239679292589771","0.429440629180368"
"CDU","2017","Berlin","118","0.185026310374631","0.150955194566592","0.21909742618267"
"CDU","2017","Brandenburg","94","0.329670369287589","0.279702273628172","0.379638464947005"
"CDU","2017","Mecklenburg-Vorpommern","70","0.28785173156705","0.224627346731804","0.351076116402297"
"CDU","2017","Sachsen","165","0.284913979619165","0.246449817329803","0.323378141908527"
"CDU","2017","Sachsen-Anhalt","100","0.341271857227747","0.285436210149949","0.397107504305546"
"CDU","2017","Thueringen","130","0.379075030231951","0.327276755810446","0.430873304653456"
"CSU","2017","Schleswig-Holstein","","","",""
"CSU","2017","Hamburg","","","",""
"CSU","2017","Niedersachsen","","","",""
"CSU","2017","Bremen","","","",""
"CSU","2017","Nordrhein-Westfalen","","","",""
"CSU","2017","Hessen","","","",""
"CSU","2017","Rheinland-Pfalz,Saarland","","","",""
"CSU","2017","Baden-Wuerttemberg","","","",""
"CSU","2017","Bayern","595","0.376735537594265","0.352872540990762","0.400598534197768"
"CSU","2017","Saarland","","","",""
"CSU","2017","Berlin","","","",""
"CSU","2017","Brandenburg","","","",""
"CSU","2017","Mecklenburg-Vorpommern","","","",""
"CSU","2017","Sachsen","","","",""
"CSU","2017","Sachsen-Anhalt","","","",""
"CSU","2017","Thueringen","","","",""
"FDP","2017","Schleswig-Holstein","","","",""
"FDP","2017","Hamburg","","","",""
"FDP","2017","Niedersachsen","35","0.026597984577373","0.0174902789555095","0.0357056901992366"
"FDP","2017","Bremen","","","",""
"FDP","2017","Nordrhein-Westfalen","127","0.0539951536408583","0.0451727740559545","0.0628175332257621"
"FDP","2017","Hessen","38","0.0453400105808103","0.0304005428730792","0.0602794782885414"
"FDP","2017","Rheinland-Pfalz,Saarland","","","",""
"FDP","2017","Baden-Wuerttemberg","53","0.0362927808018394","0.0261847188826734","0.0464008427210054"
"FDP","2017","Bayern","51","0.0357619909167968","0.0266172065336654","0.0449067752999282"
"FDP","2017","Saarland","","","",""
"FDP","2017","Berlin","","","",""
"FDP","2017","Brandenburg","","","",""
"FDP","2017","Mecklenburg-Vorpommern","","","",""
"FDP","2017","Sachsen","","","",""
"FDP","2017","Sachsen-Anhalt","","","",""
"FDP","2017","Thueringen","","","",""
"Buendnis90/Gruene","2017","Schleswig-Holstein","73","0.128338743957945","0.0979386883364966","0.158738799579394"
"Buendnis90/Gruene","2017","Hamburg","43","0.14674535194546","0.101503990219004","0.191986713671915"
"Buendnis90/Gruene","2017","Niedersachsen","117","0.0832755956376714","0.06763631511027","0.0989148761650728"
"Buendnis90/Gruene","2017","Bremen","","","",""
"Buendnis90/Gruene","2017","Nordrhein-Westfalen","254","0.0901871819296604","0.0790054235870314","0.101368940272289"
"Buendnis90/Gruene","2017","Hessen","95","0.131350699849811","0.107095302855091","0.15560609684453"
"Buendnis90/Gruene","2017","Rheinland-Pfalz,Saarland","35","0.0708382172063459","0.048871663418496","0.0928047709941959"
"Buendnis90/Gruene","2017","Baden-Wuerttemberg","309","0.208882776564754","0.18691141604687","0.230854137082637"
"Buendnis90/Gruene","2017","Bayern","227","0.120561575236936","0.104526253512815","0.136596896961057"
"Buendnis90/Gruene","2017","Saarland","","","",""
"Buendnis90/Gruene","2017","Berlin","104","0.197215555171432","0.162304106070607","0.232127004272257"
"Buendnis90/Gruene","2017","Brandenburg","","","",""
"Buendnis90/Gruene","2017","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene","2017","Sachsen","47","0.0595290490358347","0.0393659436387959","0.0796921544328735"
"Buendnis90/Gruene","2017","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene","2017","Thueringen","","","",""
"Die Linke","2017","Schleswig-Holstein","","","",""
"Die Linke","2017","Hamburg","","","",""
"Die Linke","2017","Niedersachsen","52","0.0408506141344741","0.0296464123697308","0.0520548158992174"
"Die Linke","2017","Bremen","","","",""
"Die Linke","2017","Nordrhein-Westfalen","114","0.0454496577652055","0.037318986623006","0.053580328907405"
"Die Linke","2017","Hessen","41","0.0747733820515243","0.0558861843557541","0.0936605797472945"
"Die Linke","2017","Rheinland-Pfalz,Saarland","","","",""
"Die Linke","2017","Baden-Wuerttemberg","42","0.0270172961100584","0.0182541769742415","0.0357804152458752"
"Die Linke","2017","Bayern","56","0.0358103569198015","0.0266596202411164","0.0449610935984866"
"Die Linke","2017","Saarland","","","",""
"Die Linke","2017","Berlin","88","0.198994388727077","0.163964721425349","0.234024056028805"
"Die Linke","2017","Brandenburg","77","0.218629454705327","0.174696391395667","0.262562518014986"
"Die Linke","2017","Mecklenburg-Vorpommern","40","0.237567805412979","0.178137305403034","0.296998305422924"
"Die Linke","2017","Sachsen","107","0.229074904670233","0.193264015555577","0.264885793784888"
"Die Linke","2017","Sachsen-Anhalt","70","0.224331731419028","0.175207974532854","0.273455488305202"
"Die Linke","2017","Thueringen","56","0.173216188585449","0.132812281665183","0.213620095505715"
"NPD/Republikaner/Die Rechte","2017","Schleswig-Holstein","","","",""
"NPD/Republikaner/Die Rechte","2017","Hamburg","","","",""
"NPD/Republikaner/Die Rechte","2017","Niedersachsen","","","",""
"NPD/Republikaner/Die Rechte","2017","Bremen","","","",""
"NPD/Republikaner/Die Rechte","2017","Nordrhein-Westfalen","","","",""
"NPD/Republikaner/Die Rechte","2017","Hessen","","","",""
"NPD/Republikaner/Die Rechte","2017","Rheinland-Pfalz,Saarland","","","",""
"NPD/Republikaner/Die Rechte","2017","Baden-Wuerttemberg","","","",""
"NPD/Republikaner/Die Rechte","2017","Bayern","","","",""
"NPD/Republikaner/Die Rechte","2017","Saarland","","","",""
"NPD/Republikaner/Die Rechte","2017","Berlin","","","",""
"NPD/Republikaner/Die Rechte","2017","Brandenburg","","","",""
"NPD/Republikaner/Die Rechte","2017","Mecklenburg-Vorpommern","","","",""
"NPD/Republikaner/Die Rechte","2017","Sachsen","","","",""
"NPD/Republikaner/Die Rechte","2017","Sachsen-Anhalt","","","",""
"NPD/Republikaner/Die Rechte","2017","Thueringen","","","",""
"Andere","2017","Schleswig-Holstein","","","",""
"Andere","2017","Hamburg","","","",""
"Andere","2017","Niedersachsen","","","",""
"Andere","2017","Bremen","","","",""
"Andere","2017","Nordrhein-Westfalen","30","0.00887809583353428","0.00521637593859904","0.0125398157284695"
"Andere","2017","Hessen","","","",""
"Andere","2017","Rheinland-Pfalz,Saarland","","","",""
"Andere","2017","Baden-Wuerttemberg","","","",""
"Andere","2017","Bayern","30","0.021045631639628","0.013977042988868","0.028114220290388"
"Andere","2017","Saarland","","","",""
"Andere","2017","Berlin","","","",""
"Andere","2017","Brandenburg","","","",""
"Andere","2017","Mecklenburg-Vorpommern","","","",""
"Andere","2017","Sachsen","","","",""
"Andere","2017","Sachsen-Anhalt","","","",""
"Andere","2017","Thueringen","","","",""
"SPD/Buendnis90/Gruene","2017","Schleswig-Holstein","","","",""
"SPD/Buendnis90/Gruene","2017","Hamburg","","","",""
"SPD/Buendnis90/Gruene","2017","Niedersachsen","","","",""
"SPD/Buendnis90/Gruene","2017","Bremen","","","",""
"SPD/Buendnis90/Gruene","2017","Nordrhein-Westfalen","","","",""
"SPD/Buendnis90/Gruene","2017","Hessen","","","",""
"SPD/Buendnis90/Gruene","2017","Rheinland-Pfalz,Saarland","","","",""
"SPD/Buendnis90/Gruene","2017","Baden-Wuerttemberg","","","",""
"SPD/Buendnis90/Gruene","2017","Bayern","","","",""
"SPD/Buendnis90/Gruene","2017","Saarland","","","",""
"SPD/Buendnis90/Gruene","2017","Berlin","","","",""
"SPD/Buendnis90/Gruene","2017","Brandenburg","","","",""
"SPD/Buendnis90/Gruene","2017","Mecklenburg-Vorpommern","","","",""
"SPD/Buendnis90/Gruene","2017","Sachsen","","","",""
"SPD/Buendnis90/Gruene","2017","Sachsen-Anhalt","","","",""
"SPD/Buendnis90/Gruene","2017","Thueringen","","","",""
"SPD/CDU","2017","Schleswig-Holstein","","","",""
"SPD/CDU","2017","Hamburg","","","",""
"SPD/CDU","2017","Niedersachsen","","","",""
"SPD/CDU","2017","Bremen","","","",""
"SPD/CDU","2017","Nordrhein-Westfalen","","","",""
"SPD/CDU","2017","Hessen","","","",""
"SPD/CDU","2017","Rheinland-Pfalz,Saarland","","","",""
"SPD/CDU","2017","Baden-Wuerttemberg","","","",""
"SPD/CDU","2017","Bayern","","","",""
"SPD/CDU","2017","Saarland","","","",""
"SPD/CDU","2017","Berlin","","","",""
"SPD/CDU","2017","Brandenburg","","","",""
"SPD/CDU","2017","Mecklenburg-Vorpommern","","","",""
"SPD/CDU","2017","Sachsen","","","",""
"SPD/CDU","2017","Sachsen-Anhalt","","","",""
"SPD/CDU","2017","Thueringen","","","",""
"SPD/FDP","2017","Schleswig-Holstein","","","",""
"SPD/FDP","2017","Hamburg","","","",""
"SPD/FDP","2017","Niedersachsen","","","",""
"SPD/FDP","2017","Bremen","","","",""
"SPD/FDP","2017","Nordrhein-Westfalen","","","",""
"SPD/FDP","2017","Hessen","","","",""
"SPD/FDP","2017","Rheinland-Pfalz,Saarland","","","",""
"SPD/FDP","2017","Baden-Wuerttemberg","","","",""
"SPD/FDP","2017","Bayern","","","",""
"SPD/FDP","2017","Saarland","","","",""
"SPD/FDP","2017","Berlin","","","",""
"SPD/FDP","2017","Brandenburg","","","",""
"SPD/FDP","2017","Mecklenburg-Vorpommern","","","",""
"SPD/FDP","2017","Sachsen","","","",""
"SPD/FDP","2017","Sachsen-Anhalt","","","",""
"SPD/FDP","2017","Thueringen","","","",""
"SPD/DVU(Rep/NPD)","2017","Schleswig-Holstein","","","",""
"SPD/DVU(Rep/NPD)","2017","Hamburg","","","",""
"SPD/DVU(Rep/NPD)","2017","Niedersachsen","","","",""
"SPD/DVU(Rep/NPD)","2017","Bremen","","","",""
"SPD/DVU(Rep/NPD)","2017","Nordrhein-Westfalen","","","",""
"SPD/DVU(Rep/NPD)","2017","Hessen","","","",""
"SPD/DVU(Rep/NPD)","2017","Rheinland-Pfalz,Saarland","","","",""
"SPD/DVU(Rep/NPD)","2017","Baden-Wuerttemberg","","","",""
"SPD/DVU(Rep/NPD)","2017","Bayern","","","",""
"SPD/DVU(Rep/NPD)","2017","Saarland","","","",""
"SPD/DVU(Rep/NPD)","2017","Berlin","","","",""
"SPD/DVU(Rep/NPD)","2017","Brandenburg","","","",""
"SPD/DVU(Rep/NPD)","2017","Mecklenburg-Vorpommern","","","",""
"SPD/DVU(Rep/NPD)","2017","Sachsen","","","",""
"SPD/DVU(Rep/NPD)","2017","Sachsen-Anhalt","","","",""
"SPD/DVU(Rep/NPD)","2017","Thueringen","","","",""
"CDU/CSU","2017","Schleswig-Holstein","","","",""
"CDU/CSU","2017","Hamburg","","","",""
"CDU/CSU","2017","Niedersachsen","","","",""
"CDU/CSU","2017","Bremen","","","",""
"CDU/CSU","2017","Nordrhein-Westfalen","","","",""
"CDU/CSU","2017","Hessen","","","",""
"CDU/CSU","2017","Rheinland-Pfalz,Saarland","","","",""
"CDU/CSU","2017","Baden-Wuerttemberg","","","",""
"CDU/CSU","2017","Bayern","","","",""
"CDU/CSU","2017","Saarland","","","",""
"CDU/CSU","2017","Berlin","","","",""
"CDU/CSU","2017","Brandenburg","","","",""
"CDU/CSU","2017","Mecklenburg-Vorpommern","","","",""
"CDU/CSU","2017","Sachsen","","","",""
"CDU/CSU","2017","Sachsen-Anhalt","","","",""
"CDU/CSU","2017","Thueringen","","","",""
"CDU/FDP","2017","Schleswig-Holstein","","","",""
"CDU/FDP","2017","Hamburg","","","",""
"CDU/FDP","2017","Niedersachsen","","","",""
"CDU/FDP","2017","Bremen","","","",""
"CDU/FDP","2017","Nordrhein-Westfalen","","","",""
"CDU/FDP","2017","Hessen","","","",""
"CDU/FDP","2017","Rheinland-Pfalz,Saarland","","","",""
"CDU/FDP","2017","Baden-Wuerttemberg","","","",""
"CDU/FDP","2017","Bayern","","","",""
"CDU/FDP","2017","Saarland","","","",""
"CDU/FDP","2017","Berlin","","","",""
"CDU/FDP","2017","Brandenburg","","","",""
"CDU/FDP","2017","Mecklenburg-Vorpommern","","","",""
"CDU/FDP","2017","Sachsen","","","",""
"CDU/FDP","2017","Sachsen-Anhalt","","","",""
"CDU/FDP","2017","Thueringen","","","",""
"CDU/Buendnis90/Gruene","2017","Schleswig-Holstein","","","",""
"CDU/Buendnis90/Gruene","2017","Hamburg","","","",""
"CDU/Buendnis90/Gruene","2017","Niedersachsen","","","",""
"CDU/Buendnis90/Gruene","2017","Bremen","","","",""
"CDU/Buendnis90/Gruene","2017","Nordrhein-Westfalen","","","",""
"CDU/Buendnis90/Gruene","2017","Hessen","","","",""
"CDU/Buendnis90/Gruene","2017","Rheinland-Pfalz,Saarland","","","",""
"CDU/Buendnis90/Gruene","2017","Baden-Wuerttemberg","","","",""
"CDU/Buendnis90/Gruene","2017","Bayern","","","",""
"CDU/Buendnis90/Gruene","2017","Saarland","","","",""
"CDU/Buendnis90/Gruene","2017","Berlin","","","",""
"CDU/Buendnis90/Gruene","2017","Brandenburg","","","",""
"CDU/Buendnis90/Gruene","2017","Mecklenburg-Vorpommern","","","",""
"CDU/Buendnis90/Gruene","2017","Sachsen","","","",""
"CDU/Buendnis90/Gruene","2017","Sachsen-Anhalt","","","",""
"CDU/Buendnis90/Gruene","2017","Thueringen","","","",""
"Buendnis90/Gruene/Die Linke","2017","Schleswig-Holstein","","","",""
"Buendnis90/Gruene/Die Linke","2017","Hamburg","","","",""
"Buendnis90/Gruene/Die Linke","2017","Niedersachsen","","","",""
"Buendnis90/Gruene/Die Linke","2017","Bremen","","","",""
"Buendnis90/Gruene/Die Linke","2017","Nordrhein-Westfalen","","","",""
"Buendnis90/Gruene/Die Linke","2017","Hessen","","","",""
"Buendnis90/Gruene/Die Linke","2017","Rheinland-Pfalz,Saarland","","","",""
"Buendnis90/Gruene/Die Linke","2017","Baden-Wuerttemberg","","","",""
"Buendnis90/Gruene/Die Linke","2017","Bayern","","","",""
"Buendnis90/Gruene/Die Linke","2017","Saarland","","","",""
"Buendnis90/Gruene/Die Linke","2017","Berlin","","","",""
"Buendnis90/Gruene/Die Linke","2017","Brandenburg","","","",""
"Buendnis90/Gruene/Die Linke","2017","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene/Die Linke","2017","Sachsen","","","",""
"Buendnis90/Gruene/Die Linke","2017","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene/Die Linke","2017","Thueringen","","","",""
"SPD/Die Linke","2017","Schleswig-Holstein","","","",""
"SPD/Die Linke","2017","Hamburg","","","",""
"SPD/Die Linke","2017","Niedersachsen","","","",""
