"religion","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"islamische Religionsgemeinschaft","2017","Niedersachsen","Westdeutschland, alte Bundeslaender","249","0.59720217989615","0.547758994903751","0.646645364888549"
"islamische Religionsgemeinschaft","2017","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Bremen","Westdeutschland, alte Bundeslaender","39","0.838276620052731","0.733012771665886","0.943540468439576"
"islamische Religionsgemeinschaft","2017","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","603","0.533269471739774","0.499848607672074","0.566690335807475"
"islamische Religionsgemeinschaft","2017","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Hessen","Westdeutschland, alte Bundeslaender","289","0.491737464110969","0.440934702705644","0.542540225516295"
"islamische Religionsgemeinschaft","2017","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","116","0.505694185261582","0.425949553492695","0.585438817030468"
"islamische Religionsgemeinschaft","2017","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","214","0.555399865440682","0.497298998715584","0.613500732165779"
"islamische Religionsgemeinschaft","2017","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Bayern","Westdeutschland, alte Bundeslaender","269","0.264354387673878","0.219898449770084","0.308810325577672"
"islamische Religionsgemeinschaft","2017","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Brandenburg","Ostdeutschland, neue Bundeslaender","50","0.586868769701099","0.460147765172159","0.713589774230038"
"islamische Religionsgemeinschaft","2017","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Sachsen","Ostdeutschland, neue Bundeslaender","52","0.511311677436047","0.395849251189978","0.626774103682115"
"islamische Religionsgemeinschaft","2017","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Thueringen","Ostdeutschland, neue Bundeslaender","43","0.500019309334366","0.376553183670811","0.623485434997922"
"konfessionslos","2017","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","44","0.0836542958523954","0.0651068117817637","0.102201779923027"
"konfessionslos","2017","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"andere","2017","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","2017","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Niedersachsen","Westdeutschland, alte Bundeslaender","90","0.145095829295984","0.10959092277659","0.180600735815378"
"andere","2017","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2017","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","149","0.154567505201419","0.130351094392114","0.178783916010724"
"andere","2017","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Hessen","Westdeutschland, alte Bundeslaender","46","0.131005994493103","0.0967189070101935","0.165293081976013"
"andere","2017","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","2017","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","38","0.0784163863347537","0.0469848423124369","0.109847930357071"
"andere","2017","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Bayern","Westdeutschland, alte Bundeslaender","54","0.122207800623038","0.0891900476679619","0.155225553578113"
"andere","2017","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","2017","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"andere","2017","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","2017","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"andere","2017","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2017","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"andere","2017","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2017","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2018","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2018","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2018","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2018","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2018","Niedersachsen","Westdeutschland, alte Bundeslaender","61","0.658755035872061","0.568918850665839","0.748591221078283"
"islamische Religionsgemeinschaft","2018","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2018","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2018","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2018","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","74","0.523639228743906","0.42900673508887","0.618271722398942"
"islamische Religionsgemeinschaft","2018","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2018","Hessen","Westdeutschland, alte Bundeslaender","32","0.433872319173485","0.304067073263541","0.563677565083429"
