year,bula_h,pgisced97,plh0187,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2020,Hesse,Upper Secondary Level,Very seldom,0.23019211149458468,148,21915,0.229632690210664,0.23075153277850538
2020,Hesse,Upper Secondary Level,Seldom,0.35878227574192173,227,21915,0.35814486285717634,0.3594196886266671
2020,Hesse,Upper Secondary Level,Sometimes,0.29438193391648215,191,21915,0.2937762542255198,0.2949876136074445
2020,Hesse,Upper Secondary Level,Often,0.11664367884701143,70,21915,0.11621709819512369,0.11707025949889918
2020,Hesse,Post-secondary Non-tertiary Level,Very seldom,0.20800511145225298,38,21915,0.20681278899371902,0.20919743391078693
2020,Hesse,Post-secondary Non-tertiary Level,Seldom,0.443909559211373,64,21915,0.4424500209149043,0.44536909750784165
2020,Hesse,Post-secondary Non-tertiary Level,Sometimes,0.34808532933637404,56,21915,0.3466859554400156,0.34948470323273245
2020,Hesse,First Stage of Tertiary Education,Seldom,1.0,36,21915,1.0,1.0
2020,Hesse,Second Stage of Tertiary Education,Very seldom,0.24491453979487937,139,21915,0.24421371514410048,0.24561536444565826
2020,Hesse,Second Stage of Tertiary Education,Seldom,0.43989162503802925,225,21915,0.4390826913700116,0.4407005587060469
2020,Hesse,Second Stage of Tertiary Education,Sometimes,0.24797988136738816,151,21915,0.24727611746880557,0.24868364526597075
2020,Hesse,Second Stage of Tertiary Education,Often,0.06721395379970323,40,21915,0.06680589309700015,0.0676220145024063
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very seldom,0.28747495892752495,40,21915,0.2861688697878644,0.2887810480671855
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.28734519019768723,51,21915,0.2860392769777965,0.28865110341757794
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.42517985087478777,59,21915,0.4237531758087185,0.426606525940857
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very seldom,0.265015422538318,144,21915,0.2643642863887646,0.2656665586878714
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.2896447784148218,202,21915,0.2889755601891363,0.2903139966405073
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.30651485083730884,162,21915,0.3058346432640514,0.30719505841056627
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.13882494820955124,76,21915,0.13831482321900296,0.13933507320009952
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Seldom,0.6393657741698303,48,21915,0.6373473977021092,0.6413841506375514
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Sometimes,0.3606342258301698,36,21915,0.3586158493624487,0.36265260229789087
2020,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Seldom,1.0,40,21915,1.0,1.0
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very seldom,0.2668711042182681,66,21915,0.2657971733196148,0.2679450351169214
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.41955532722629285,116,21915,0.4183571793351054,0.4207534751174803
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.31357356855543916,82,21915,0.31244714398209444,0.3146999931287839
2020,Baden-Wuerttemberg,Lower Secondary Level,Very seldom,0.13454678540160747,46,21915,0.13382952661365766,0.1352640441895573
2020,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.4465367872815051,88,21915,0.4454918495319362,0.44758172503107396
2020,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.4189164273168875,81,21915,0.4178793756071882,0.4199534790265868
2020,Baden-Wuerttemberg,Upper Secondary Level,Very seldom,0.23542394884771062,265,21915,0.23500438656878622,0.235843511126635
2020,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.3355039361606929,379,21915,0.3350370018507728,0.335970870470613
2020,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.3179496811158743,333,21915,0.3174891614557342,0.3184102007760144
2020,Baden-Wuerttemberg,Upper Secondary Level,Often,0.11112243387572222,105,21915,0.1108116327267145,0.11143323502472995
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very seldom,0.222160144016949,53,21915,0.22119531788645516,0.22312497014744284
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.41129015351742443,94,21915,0.41014807570939454,0.4124322313254543
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.36654970246562657,80,21915,0.3654313116431558,0.36766809328809735
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Very seldom,0.21426142482101523,41,21915,0.21321493113711568,0.2153079185049148
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.4290245972667175,64,21915,0.4277622600814871,0.4302869344519479
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.3567139779122673,44,21915,0.3554922128527142,0.35793574297182035
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.2566742734742309,215,21915,0.2560973817125944,0.2572511652358674
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.38514183267032126,346,21915,0.3844991280770163,0.3857845372636262
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.2872372091999399,248,21915,0.2866396149041596,0.28783480349572016
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.0709466846555079,58,21915,0.07060760638772008,0.0712857629232957
2020,Bavaria,Lower Secondary Level,Very seldom,0.2333761276408521,91,21915,0.23255279822518707,0.23419945705651715
2020,Bavaria,Lower Secondary Level,Seldom,0.33635526830077994,125,21915,0.3354356212326501,0.3372749153689098
2020,Bavaria,Lower Secondary Level,Sometimes,0.30625311723342247,121,21915,0.30535590532503376,0.3071503291418112
2020,Bavaria,Lower Secondary Level,Often,0.12401548682494544,44,21915,0.12337392217974784,0.12465705147014304
2020,Bavaria,Upper Secondary Level,Very seldom,0.22150065755761492,422,21915,0.22112626061249346,0.22187505450273637
2020,Bavaria,Upper Secondary Level,Seldom,0.3423106227879619,606,21915,0.34188282723713215,0.3427384183387917
2020,Bavaria,Upper Secondary Level,Sometimes,0.2725706676456208,481,21915,0.27216919993159383,0.2729721353596478
2020,Bavaria,Upper Secondary Level,Often,0.12342609666793639,188,21915,0.1231295360845261,0.12372265725134667
2020,Bavaria,Upper Secondary Level,Very often,0.040191955340865865,53,21915,0.04001487211616185,0.04036903856556988
2020,Bavaria,Post-secondary Non-tertiary Level,Very seldom,0.2689131803481866,81,21915,0.2677915768131213,0.2700347838832519
2020,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.5002906987735585,120,21915,0.49902590773824573,0.5015554898088712
2020,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.2307961208782549,85,21915,0.22973030095746635,0.23186194079904346
2020,Bavaria,First Stage of Tertiary Education,Very seldom,0.21815863231325672,57,21915,0.21713065563270065,0.2191866089938128
2020,Bavaria,First Stage of Tertiary Education,Seldom,0.4280618776561866,99,21915,0.4268302894037003,0.42929346590867284
2020,Bavaria,First Stage of Tertiary Education,Sometimes,0.3537794900305567,63,21915,0.35258935994583895,0.35496962011527444
2020,Bavaria,Second Stage of Tertiary Education,Very seldom,0.24605051831075017,302,21915,0.24552792969068946,0.2465731069308109
2020,Bavaria,Second Stage of Tertiary Education,Seldom,0.41131766300529954,446,21915,0.41072061965576073,0.41191470635483834
2020,Bavaria,Second Stage of Tertiary Education,Sometimes,0.2694693963619292,311,21915,0.26893106384349563,0.27000772888036273
2020,Bavaria,Second Stage of Tertiary Education,Often,0.07316242232202107,89,21915,0.07284646928271224,0.0734783753613299
2020,Berlin,Upper Secondary Level,Very seldom,0.21866392489686665,74,21915,0.21785790944069922,0.21946994035303408
2020,Berlin,Upper Secondary Level,Seldom,0.3181257565933236,128,21915,0.31721754420540865,0.31903396898123854
2020,Berlin,Upper Secondary Level,Sometimes,0.2914062698197521,85,21915,0.29052016732248764,0.29229237231701655
2020,Berlin,Upper Secondary Level,Often,0.17180404869005764,44,21915,0.1710684869853688,0.17253961039474647
2020,Berlin,Post-secondary Non-tertiary Level,Sometimes,1.0,37,21915,1.0,1.0
2020,Berlin,Second Stage of Tertiary Education,Very seldom,0.17999594914732686,127,21915,0.17931000687941384,0.18068189141523988
2020,Berlin,Second Stage of Tertiary Education,Seldom,0.4398229139415701,211,21915,0.4389366771077024,0.44070915077543776
2020,Berlin,Second Stage of Tertiary Education,Sometimes,0.30886980729123936,154,21915,0.3080448796385476,0.3096947349439311
2020,Berlin,Second Stage of Tertiary Education,Often,0.07131132961986361,51,21915,0.07085185392718224,0.07177080531254498
2020,Brandenburg,Upper Secondary Level,Very seldom,0.16869678928913515,103,21915,0.16798499439398737,0.16940858418428292
2020,Brandenburg,Upper Secondary Level,Seldom,0.3736782273449061,189,21915,0.37275868997581507,0.3745977647139971
2020,Brandenburg,Upper Secondary Level,Sometimes,0.3242880888979589,137,21915,0.32339833885529523,0.3251778389406226
2020,Brandenburg,Upper Secondary Level,Often,0.13333689446799987,54,21915,0.1326907612723731,0.13398302766362666
2020,Brandenburg,Post-secondary Non-tertiary Level,Seldom,1.0,34,21915,1.0,1.0
2020,Brandenburg,First Stage of Tertiary Education,Seldom,1.0,31,21915,1.0,1.0
2020,Brandenburg,Second Stage of Tertiary Education,Very seldom,0.246507794819393,70,21915,0.2452840509707567,0.2477315386680293
2020,Brandenburg,Second Stage of Tertiary Education,Seldom,0.4091464819257001,104,21915,0.4077503864009072,0.41054257745049294
2020,Brandenburg,Second Stage of Tertiary Education,Sometimes,0.3443457232549069,76,21915,0.34299654104072674,0.3456949054690871
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Very seldom,0.3078706371125711,56,21915,0.3066904167391722,0.30905085748597005
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.3535916847099095,72,21915,0.35236935090176724,0.3548140185180517
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Sometimes,0.33853767817751934,73,21915,0.3373278006888819,0.3397475556661568
2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very seldom,0.4407585969081729,34,21915,0.4384980727202883,0.44301912109605746
2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.5592414030918272,69,21915,0.5569808789039427,0.5615019272797118
2020,Saxony,Lower Secondary Level,Seldom,0.522312310028531,44,21915,0.5197203533804108,0.5249042666766511
2020,Saxony,Lower Secondary Level,Sometimes,0.4776876899714691,35,21915,0.475095733323349,0.4802796466195892
2020,Saxony,Upper Secondary Level,Very seldom,0.19433732052317115,144,21915,0.19376360815926102,0.19491103288708128
2020,Saxony,Upper Secondary Level,Seldom,0.3783664331716654,295,21915,0.3776632588384214,0.3790696075049094
2020,Saxony,Upper Secondary Level,Sometimes,0.30596598229017585,189,21915,0.3052978438919049,0.3066341206884468
2020,Saxony,Upper Secondary Level,Often,0.12133026401498766,66,21915,0.12085685460481888,0.12180367342515644
2020,Saxony,Post-secondary Non-tertiary Level,Seldom,1.0,36,21915,1.0,1.0
2020,Saxony,First Stage of Tertiary Education,Seldom,0.7123324595284979,53,21915,0.7104698353419602,0.7141950837150356
2020,Saxony,First Stage of Tertiary Education,Sometimes,0.287667540471502,36,21915,0.28580491628496424,0.28953016465803977
2020,Saxony,Second Stage of Tertiary Education,Very seldom,0.2022754624946338,110,21915,0.20143004699929268,0.2031208779899749
2020,Saxony,Second Stage of Tertiary Education,Seldom,0.41154038692785194,176,21915,0.4105046804597729,0.412576093395931
2020,Saxony,Second Stage of Tertiary Education,Sometimes,0.3229839846459072,141,21915,0.3219998328439523,0.32396813644786215
2020,Saxony,Second Stage of Tertiary Education,Often,0.06320016593160713,31,21915,0.0626880660934582,0.06371226576975605
2020,Saxony-Anhalt,Upper Secondary Level,Very seldom,0.2305966682094173,87,21915,0.2297581839426668,0.23143515247616778
2020,Saxony-Anhalt,Upper Secondary Level,Seldom,0.35040806114016865,148,21915,0.34945833425938416,0.35135778802095313
2020,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.3008566252871228,119,21915,0.29994365995656574,0.3017695906176799
2020,Saxony-Anhalt,Upper Secondary Level,Often,0.11813864536329126,46,21915,0.11749612407490523,0.11878116665167729
2020,Saxony-Anhalt,Second Stage of Tertiary Education,Very seldom,0.229299859045671,66,21915,0.2279151202374675,0.2306845978538745
2020,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.3066864265401425,74,21915,0.305167504864703,0.308205348215582
2020,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.4640137144141866,72,21915,0.4623709870265737,0.4656564418017995
2020,Thuringa,Upper Secondary Level,Very seldom,0.24306384014070878,116,21915,0.2421961297043211,0.24393155057709645
2020,Thuringa,Upper Secondary Level,Seldom,0.3352978890004991,166,21915,0.3343428657258983,0.33625291227509996
2020,Thuringa,Upper Secondary Level,Sometimes,0.2787764956182165,119,21915,0.27786941052424485,0.27968358071218813
2020,Thuringa,Upper Secondary Level,Often,0.14286177524057558,58,21915,0.14215388085147676,0.1435696696296744
2020,Thuringa,Second Stage of Tertiary Education,Very seldom,0.3066582826414043,54,21915,0.30502739939711576,0.3082891658856929
2020,Thuringa,Second Stage of Tertiary Education,Seldom,0.4341971517000039,93,21915,0.4324440871603771,0.4359502162396307
2020,Thuringa,Second Stage of Tertiary Education,Sometimes,0.25914456565859184,71,21915,0.2575948228001226,0.2606943085170611
2021,Schleswig-Holstein,Upper Secondary Level,Very seldom,0.2017909485522245,56,13768,0.20104158489384102,0.20254031221060795
2021,Schleswig-Holstein,Upper Secondary Level,Seldom,0.4484271323269635,119,13768,0.4474985276840603,0.44935573696986675
2021,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.3497819191208121,79,13768,0.34889146476741595,0.3506723734742082
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Very seldom,0.17103266090550895,40,13768,0.17005453331740886,0.17201078849360904
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.63906902094572,86,13768,0.6378214270685073,0.6403166148229328
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Sometimes,0.18989831814877092,47,13768,0.18887945090916883,0.19091718538837302
2021,Hamburg,Upper Secondary Level,Seldom,0.6315995325536156,56,13768,0.6300903172363485,0.6331087478708827
2021,Hamburg,Upper Secondary Level,Sometimes,0.3684004674463844,35,13768,0.3668912521291173,0.3699096827636515
2021,Hamburg,Second Stage of Tertiary Education,Very seldom,0.2655259444512004,38,13768,0.2641661084243794,0.2668857804780215
2021,Hamburg,Second Stage of Tertiary Education,Seldom,0.4629790550651589,68,13768,0.4614436565494513,0.4645144535808665
2021,Hamburg,Second Stage of Tertiary Education,Sometimes,0.27149500048364067,42,13768,0.27012556360646445,0.2728644373608169
2021,Lower Saxony,Lower Secondary Level,Seldom,0.5462767231744954,71,13768,0.544719679964295,0.5478337663846957
2021,Lower Saxony,Lower Secondary Level,Sometimes,0.45372327682550456,36,13768,0.45216623361530417,0.45528032003570496
2021,Lower Saxony,Upper Secondary Level,Very seldom,0.248362383281478,175,13768,0.24786962262508513,0.24885514393787087
2021,Lower Saxony,Upper Secondary Level,Seldom,0.36139637199353614,255,13768,0.36084847811617987,0.3619442658708924
2021,Lower Saxony,Upper Secondary Level,Sometimes,0.2793050642001241,184,13768,0.2787933776487753,0.27981675075147283
2021,Lower Saxony,Upper Secondary Level,Often,0.11093618052486182,59,13768,0.11057800827461094,0.1112943527751127
2021,Lower Saxony,Post-secondary Non-tertiary Level,Very seldom,0.2998249417387656,40,13768,0.2984940111302631,0.30115587234726815
2021,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.45015272021209063,62,13768,0.4487075493528158,0.45159789107136544
2021,Lower Saxony,Post-secondary Non-tertiary Level,Sometimes,0.2500223380491437,33,13768,0.24876447955730707,0.2512801965409803
2021,Lower Saxony,First Stage of Tertiary Education,Seldom,1.0,31,13768,1.0,1.0
2021,Lower Saxony,Second Stage of Tertiary Education,Very seldom,0.21652200311705122,114,13768,0.2158552489747907,0.21718875725931175
2021,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.42810220708664287,179,13768,0.4273012038962713,0.42890321027701445
2021,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.3553757897963059,120,13768,0.354600973890963,0.3561506057016488
2021,North Rhine-Westphalia,Lower Secondary Level,Very seldom,0.2103613364741191,66,13768,0.20970904415108949,0.2110136287971487
2021,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.38835438653814996,114,13768,0.38757436042057275,0.3891344126557272
2021,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.22565977830941522,73,13768,0.22499075986368988,0.22632879675514056
