"m11124","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Nicht beeinträchtigt","2018","Realschule","Sachsen-Anhalt","335","0.913797827591743","0.885044261524118","0.942551393659369"
"Nicht beeinträchtigt","2018","Realschule","Thueringen","326","0.850029776031667","0.814272181652963","0.88578737041037"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","Schleswig-Holstein","140","0.924316916868458","0.882130807323932","0.966503026412983"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","Hamburg","83","0.920685243627369","0.864225442575509","0.977145044679228"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","Niedersachsen","383","0.900213241949296","0.870987431478972","0.92943905241962"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","Bremen","30","0.911079814174627","0.812462880458756","1.0096967478905"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","Nordrhein-Westfalen","1049","0.893483046925058","0.875653032415975","0.911313061434142"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","Hessen","295","0.944177942211515","0.918865479788018","0.969490404635013"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","219","0.927035368000121","0.89406274549185","0.960007990508392"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","Baden-Wuerttemberg","411","0.89953107383686","0.871536736389692","0.927525411284027"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","Bayern","499","0.945338811777141","0.925949410081465","0.964728213472818"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","Berlin","136","0.94134259303796","0.902962844048586","0.979722342027333"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","Brandenburg","114","0.960108644992819","0.925238400682884","0.994978889302754"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","65","0.909797760988459","0.84068516374821","0.978910358228707"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","Sachsen","151","0.953228021668528","0.920510577504007","0.985945465833049"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","Sachsen-Anhalt","95","0.977795143601863","0.948319696809577","1.00727059039415"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","Thueringen","85","0.831301357709747","0.753499829749537","0.909102885669957"
"Nicht beeinträchtigt","2018","AkademikerIn","Schleswig-Holstein","176","0.925595307381443","0.888181843005807","0.963008771757079"
"Nicht beeinträchtigt","2018","AkademikerIn","Hamburg","159","0.935332494838514","0.898578044515247","0.972086945161782"
"Nicht beeinträchtigt","2018","AkademikerIn","Niedersachsen","505","0.916561609837191","0.893150096604145","0.939973123070236"
"Nicht beeinträchtigt","2018","AkademikerIn","Bremen","60","0.99602310366447","0.980229180715245","1.0118170266137"
"Nicht beeinträchtigt","2018","AkademikerIn","Nordrhein-Westfalen","1084","0.909492725357876","0.89310188508179","0.925883565633961"
"Nicht beeinträchtigt","2018","AkademikerIn","Hessen","451","0.931279127879402","0.908764670335526","0.953793585423278"
"Nicht beeinträchtigt","2018","AkademikerIn","Rheinland-Pfalz,Saarland","247","0.868033733411696","0.828319539126626","0.907747927696766"
"Nicht beeinträchtigt","2018","AkademikerIn","Baden-Wuerttemberg","766","0.91351095532866","0.894213203514761","0.932808707142559"
"Nicht beeinträchtigt","2018","AkademikerIn","Bayern","914","0.925322074823666","0.908905877683821","0.941738271963512"
"Nicht beeinträchtigt","2018","AkademikerIn","Berlin","388","0.911350695100161","0.884167288717934","0.938534101482389"
"Nicht beeinträchtigt","2018","AkademikerIn","Brandenburg","216","0.923545431356349","0.889786362001802","0.957304500710896"
"Nicht beeinträchtigt","2018","AkademikerIn","Mecklenburg-Vorpommern","127","0.821825959166536","0.758887506558106","0.884764411774965"
"Nicht beeinträchtigt","2018","AkademikerIn","Sachsen","376","0.90232335356792","0.873863253733087","0.930783453402753"
"Nicht beeinträchtigt","2018","AkademikerIn","Sachsen-Anhalt","188","0.861487987438302","0.815097747144411","0.907878227732193"
"Nicht beeinträchtigt","2018","AkademikerIn","Thueringen","193","0.931835142231813","0.897989083930786","0.965681200532839"
"Beeinträchtigt","2018","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Beeinträchtigt","2018","(noch) kein Abschluss","Hamburg","","","",""
"Beeinträchtigt","2018","(noch) kein Abschluss","Niedersachsen","","","",""
"Beeinträchtigt","2018","(noch) kein Abschluss","Bremen","","","",""
"Beeinträchtigt","2018","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","2018","(noch) kein Abschluss","Hessen","","","",""
"Beeinträchtigt","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2018","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","2018","(noch) kein Abschluss","Bayern","","","",""
"Beeinträchtigt","2018","(noch) kein Abschluss","Berlin","","","",""
"Beeinträchtigt","2018","(noch) kein Abschluss","Brandenburg","","","",""
"Beeinträchtigt","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2018","(noch) kein Abschluss","Sachsen","","","",""
"Beeinträchtigt","2018","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2018","(noch) kein Abschluss","Thueringen","","","",""
"Beeinträchtigt","2018","Hauptschule","Schleswig-Holstein","52","0.225638310323696","0.1750237120521","0.276252908595292"
"Beeinträchtigt","2018","Hauptschule","Hamburg","","","",""
"Beeinträchtigt","2018","Hauptschule","Niedersachsen","119","0.21389090940649","0.183295158365338","0.244486660447642"
"Beeinträchtigt","2018","Hauptschule","Bremen","","","",""
"Beeinträchtigt","2018","Hauptschule","Nordrhein-Westfalen","323","0.248461244448252","0.226787517824296","0.270134971072209"
"Beeinträchtigt","2018","Hauptschule","Hessen","99","0.242053155344817","0.200389264660073","0.28371704602956"
"Beeinträchtigt","2018","Hauptschule","Rheinland-Pfalz,Saarland","85","0.194323689143212","0.161982399100854","0.22666497918557"
"Beeinträchtigt","2018","Hauptschule","Baden-Wuerttemberg","122","0.166724228643546","0.139685865506311","0.193762591780782"
"Beeinträchtigt","2018","Hauptschule","Bayern","220","0.167634431559189","0.147321052068436","0.187947811049943"
"Beeinträchtigt","2018","Hauptschule","Berlin","38","0.287745788277806","0.214059600123199","0.361431976432412"
"Beeinträchtigt","2018","Hauptschule","Brandenburg","41","0.17882288155898","0.128300720573709","0.22934504254425"
"Beeinträchtigt","2018","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2018","Hauptschule","Sachsen","50","0.193262763627273","0.146594473576168","0.239931053678378"
"Beeinträchtigt","2018","Hauptschule","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2018","Hauptschule","Thueringen","38","0.140432857442315","0.0936642509561633","0.187201463928467"
"Beeinträchtigt","2018","Realschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","2018","Realschule","Hamburg","","","",""
"Beeinträchtigt","2018","Realschule","Niedersachsen","77","0.129322908032476","0.104411516251165","0.154234299813788"
"Beeinträchtigt","2018","Realschule","Bremen","","","",""
"Beeinträchtigt","2018","Realschule","Nordrhein-Westfalen","131","0.134871728678764","0.114356611527051","0.155386845830477"
"Beeinträchtigt","2018","Realschule","Hessen","40","0.0925807341525598","0.063284049484596","0.121877418820524"
"Beeinträchtigt","2018","Realschule","Rheinland-Pfalz,Saarland","33","0.102912791661826","0.0668037759156513","0.139021807408"
"Beeinträchtigt","2018","Realschule","Baden-Wuerttemberg","58","0.0889801413711488","0.0667299763682831","0.111230306374015"
"Beeinträchtigt","2018","Realschule","Bayern","87","0.11632132113606","0.0957047192146047","0.136937923057516"
"Beeinträchtigt","2018","Realschule","Berlin","39","0.220725656141631","0.166654523272979","0.274796789010283"
"Beeinträchtigt","2018","Realschule","Brandenburg","59","0.150675287239296","0.114941781932952","0.18640879254564"
"Beeinträchtigt","2018","Realschule","Mecklenburg-Vorpommern","33","0.140048881402419","0.0965936813201358","0.183504081484702"
"Beeinträchtigt","2018","Realschule","Sachsen","65","0.101526924976242","0.0788762635249225","0.124177586427561"
"Beeinträchtigt","2018","Realschule","Sachsen-Anhalt","31","0.0862021724082566","0.0574486063406312","0.114955738475882"
"Beeinträchtigt","2018","Realschule","Thueringen","57","0.149970223968333","0.11421262958963","0.185727818347037"
"Beeinträchtigt","2018","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Beeinträchtigt","2018","(Fach-)Abitur","Hamburg","","","",""
"Beeinträchtigt","2018","(Fach-)Abitur","Niedersachsen","","","",""
"Beeinträchtigt","2018","(Fach-)Abitur","Bremen","","","",""
"Beeinträchtigt","2018","(Fach-)Abitur","Nordrhein-Westfalen","101","0.106516953074942","0.088686938565858","0.124346967584025"
"Beeinträchtigt","2018","(Fach-)Abitur","Hessen","","","",""
"Beeinträchtigt","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2018","(Fach-)Abitur","Baden-Wuerttemberg","32","0.10046892616314","0.0724745887159732","0.128463263610308"
"Beeinträchtigt","2018","(Fach-)Abitur","Bayern","","","",""
"Beeinträchtigt","2018","(Fach-)Abitur","Berlin","","","",""
"Beeinträchtigt","2018","(Fach-)Abitur","Brandenburg","","","",""
"Beeinträchtigt","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2018","(Fach-)Abitur","Sachsen","","","",""
"Beeinträchtigt","2018","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2018","(Fach-)Abitur","Thueringen","","","",""
"Beeinträchtigt","2018","AkademikerIn","Schleswig-Holstein","","","",""
"Beeinträchtigt","2018","AkademikerIn","Hamburg","","","",""
"Beeinträchtigt","2018","AkademikerIn","Niedersachsen","31","0.0834383901628093","0.060026876929764","0.106849903395855"
"Beeinträchtigt","2018","AkademikerIn","Bremen","","","",""
"Beeinträchtigt","2018","AkademikerIn","Nordrhein-Westfalen","93","0.0905072746421243","0.0741164343660387","0.10689811491821"
"Beeinträchtigt","2018","AkademikerIn","Hessen","34","0.0687208721205977","0.0462064145767215","0.0912353296644739"
"Beeinträchtigt","2018","AkademikerIn","Rheinland-Pfalz,Saarland","32","0.131966266588304","0.0922520723032341","0.171680460873373"
"Beeinträchtigt","2018","AkademikerIn","Baden-Wuerttemberg","49","0.0864890446713404","0.0671912928574413","0.105786796485239"
"Beeinträchtigt","2018","AkademikerIn","Bayern","71","0.0746779251763336","0.0582617280364881","0.0910941223161792"
"Beeinträchtigt","2018","AkademikerIn","Berlin","32","0.0886493048998385","0.061465898517611","0.115832711282066"
"Beeinträchtigt","2018","AkademikerIn","Brandenburg","","","",""
"Beeinträchtigt","2018","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2018","AkademikerIn","Sachsen","42","0.0976766464320798","0.069216546597247","0.126136746266913"
"Beeinträchtigt","2018","AkademikerIn","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2018","AkademikerIn","Thueringen","","","",""
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","Hamburg","","","",""
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","Niedersachsen","84","0.867360196439613","0.797671221898129","0.937049170981097"
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","Bremen","","","",""
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","Nordrhein-Westfalen","204","0.86535474494667","0.821144495411573","0.909564994481768"
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","Hessen","46","0.927344837473412","0.856105992150562","0.998583682796262"
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","54","0.897956790451463","0.818674926512646","0.97723865439028"
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","Baden-Wuerttemberg","61","0.835261574165419","0.7477365473092","0.922786601021639"
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","Bayern","81","0.867695329672978","0.797695327462868","0.937695331883088"
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","Berlin","","","",""
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","Sachsen","","","",""
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","Thueringen","","","",""
"Nicht beeinträchtigt","2019","Hauptschule","Schleswig-Holstein","199","0.847909485901224","0.802286319508538","0.89353265229391"
"Nicht beeinträchtigt","2019","Hauptschule","Hamburg","83","0.829200234495914","0.755068555432695","0.903331913559133"
"Nicht beeinträchtigt","2019","Hauptschule","Niedersachsen","524","0.779740545947107","0.74743092298821","0.812050168906005"
"Nicht beeinträchtigt","2019","Hauptschule","Bremen","42","0.929536908888405","0.855579218503112","1.0034945992737"
"Nicht beeinträchtigt","2019","Hauptschule","Nordrhein-Westfalen","1109","0.763916878000075","0.741719025909921","0.786114730090229"
"Nicht beeinträchtigt","2019","Hauptschule","Hessen","278","0.779357355822151","0.736281279463624","0.822433432180677"
"Nicht beeinträchtigt","2019","Hauptschule","Rheinland-Pfalz,Saarland","449","0.812910229135818","0.779708823397614","0.846111634874023"
"Nicht beeinträchtigt","2019","Hauptschule","Baden-Wuerttemberg","566","0.818491466351547","0.789521416889745","0.847461515813349"
"Nicht beeinträchtigt","2019","Hauptschule","Bayern","987","0.831722702904059","0.810395131987359","0.85305027382076"
"Nicht beeinträchtigt","2019","Hauptschule","Berlin","97","0.705396335851147","0.627332818622778","0.783459853079516"
"Nicht beeinträchtigt","2019","Hauptschule","Brandenburg","168","0.785934249620491","0.730325689596163","0.841542809644819"
"Nicht beeinträchtigt","2019","Hauptschule","Mecklenburg-Vorpommern","78","0.783181282978464","0.699877696552235","0.866484869404694"
"Nicht beeinträchtigt","2019","Hauptschule","Sachsen","197","0.816762765129077","0.767510212003449","0.866015318254705"
"Nicht beeinträchtigt","2019","Hauptschule","Sachsen-Anhalt","149","0.882884913469007","0.834689189818296","0.931080637119718"
"Nicht beeinträchtigt","2019","Hauptschule","Thueringen","159","0.849124056343696","0.797960027090368","0.900288085597023"
"Nicht beeinträchtigt","2019","Realschule","Schleswig-Holstein","252","0.90728253371606","0.873188550288986","0.941376517143133"
"Nicht beeinträchtigt","2019","Realschule","Hamburg","80","0.827234582703104","0.75081108472105","0.903658080685159"
"Nicht beeinträchtigt","2019","Realschule","Niedersachsen","630","0.869623394787194","0.844873193671103","0.894373595903285"
"Nicht beeinträchtigt","2019","Realschule","Bremen","41","0.955515001760813","0.894596768908413","1.01643323461321"
"Nicht beeinträchtigt","2019","Realschule","Nordrhein-Westfalen","935","0.864937192054777","0.844448255782007","0.885426128327547"
"Nicht beeinträchtigt","2019","Realschule","Hessen","346","0.889219499526185","0.85790895727926","0.920530041773109"
"Nicht beeinträchtigt","2019","Realschule","Rheinland-Pfalz,Saarland","251","0.882147859994582","0.844515369048058","0.919780350941105"
"Nicht beeinträchtigt","2019","Realschule","Baden-Wuerttemberg","579","0.896312640657028","0.872657233941443","0.919968047372613"
"Nicht beeinträchtigt","2019","Realschule","Bayern","863","0.877616557937493","0.856841947871431","0.898391168003556"
"Nicht beeinträchtigt","2019","Realschule","Berlin","173","0.779528878202073","0.724370665616638","0.834687090787509"
"Nicht beeinträchtigt","2019","Realschule","Brandenburg","350","0.846062174616574","0.811298815594889","0.880825533638259"
"Nicht beeinträchtigt","2019","Realschule","Mecklenburg-Vorpommern","208","0.828436025640456","0.781035026980343","0.87583702430057"
"Nicht beeinträchtigt","2019","Realschule","Sachsen","601","0.873557353484649","0.848466776797517","0.898647930171782"
"Nicht beeinträchtigt","2019","Realschule","Sachsen-Anhalt","320","0.920632015515325","0.892231633504329","0.949032397526321"
"Nicht beeinträchtigt","2019","Realschule","Thueringen","331","0.844393894547339","0.808326224580517","0.880461564514162"
"Nicht beeinträchtigt","2019","(Fach-)Abitur","Schleswig-Holstein","145","0.936729483543179","0.898279556926425","0.975179410159934"
"Nicht beeinträchtigt","2019","(Fach-)Abitur","Hamburg","102","0.918482946934215","0.866636859684006","0.970329034184424"
"Nicht beeinträchtigt","2019","(Fach-)Abitur","Niedersachsen","383","0.917275280111181","0.890347375388583","0.944203184833778"
"Nicht beeinträchtigt","2019","(Fach-)Abitur","Bremen","34","0.915899235415568","0.825238202877292","1.00656026795384"
