"plb0037_h","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Unbefristet","2009","AkademikerIn","Nordrhein-Westfalen","365","0.898657190508556","0.869338512548268","0.927975868468844"
"Unbefristet","2009","AkademikerIn","Hessen","169","0.82798810444753","0.775154365631799","0.88082184326326"
"Unbefristet","2009","AkademikerIn","Rheinland-Pfalz,Saarland","87","0.927256055036772","0.875571534996304","0.978940575077241"
"Unbefristet","2009","AkademikerIn","Baden-Wuerttemberg","229","0.908165888471234","0.872509904351827","0.943821872590641"
"Unbefristet","2009","AkademikerIn","Bayern","261","0.869630975046153","0.831272887648162","0.907989062444144"
"Unbefristet","2009","AkademikerIn","Saarland","","","",""
"Unbefristet","2009","AkademikerIn","Berlin","103","0.787508662357567","0.71718933628628","0.857827988428854"
"Unbefristet","2009","AkademikerIn","Brandenburg","110","0.941152365427703","0.898325768026039","0.983978962829367"
"Unbefristet","2009","AkademikerIn","Mecklenburg-Vorpommern","60","0.942975700488252","0.886602636137214","0.999348764839291"
"Unbefristet","2009","AkademikerIn","Sachsen","165","0.90433470615668","0.861719523895207","0.946949888418153"
"Unbefristet","2009","AkademikerIn","Sachsen-Anhalt","102","0.798390028441505","0.726306146521622","0.870473910361388"
"Unbefristet","2009","AkademikerIn","Thueringen","97","0.841996894641866","0.773207059371748","0.910786729911983"
"Befristet","2009","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Befristet","2009","(noch) kein Abschluss","Hamburg","1","","",""
"Befristet","2009","(noch) kein Abschluss","Niedersachsen","","","",""
"Befristet","2009","(noch) kein Abschluss","Bremen","","","",""
"Befristet","2009","(noch) kein Abschluss","Nordrhein-Westfalen","2","","",""
"Befristet","2009","(noch) kein Abschluss","Hessen","2","","",""
"Befristet","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Befristet","2009","(noch) kein Abschluss","Baden-Wuerttemberg","3","","",""
"Befristet","2009","(noch) kein Abschluss","Bayern","4","","",""
"Befristet","2009","(noch) kein Abschluss","Saarland","","","",""
"Befristet","2009","(noch) kein Abschluss","Berlin","1","","",""
"Befristet","2009","(noch) kein Abschluss","Brandenburg","1","","",""
"Befristet","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Befristet","2009","(noch) kein Abschluss","Sachsen","","","",""
"Befristet","2009","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Befristet","2009","(noch) kein Abschluss","Thueringen","","","",""
"Befristet","2009","Hauptschule","Schleswig-Holstein","7","","",""
"Befristet","2009","Hauptschule","Hamburg","1","","",""
"Befristet","2009","Hauptschule","Niedersachsen","24","","",""
"Befristet","2009","Hauptschule","Bremen","2","","",""
"Befristet","2009","Hauptschule","Nordrhein-Westfalen","47","0.0810496779562004","0.0571522648017375","0.104947091110663"
"Befristet","2009","Hauptschule","Hessen","16","","",""
"Befristet","2009","Hauptschule","Rheinland-Pfalz,Saarland","19","","",""
"Befristet","2009","Hauptschule","Baden-Wuerttemberg","42","0.137480395663116","0.101352700838654","0.173608090487578"
"Befristet","2009","Hauptschule","Bayern","41","0.0978462007898944","0.071566548189625","0.124125853390164"
"Befristet","2009","Hauptschule","Saarland","","","",""
"Befristet","2009","Hauptschule","Berlin","5","","",""
"Befristet","2009","Hauptschule","Brandenburg","6","","",""
"Befristet","2009","Hauptschule","Mecklenburg-Vorpommern","11","","",""
"Befristet","2009","Hauptschule","Sachsen","7","","",""
"Befristet","2009","Hauptschule","Sachsen-Anhalt","11","","",""
"Befristet","2009","Hauptschule","Thueringen","12","","",""
"Befristet","2009","Realschule","Schleswig-Holstein","8","","",""
"Befristet","2009","Realschule","Hamburg","6","","",""
"Befristet","2009","Realschule","Niedersachsen","27","","",""
"Befristet","2009","Realschule","Bremen","2","","",""
"Befristet","2009","Realschule","Nordrhein-Westfalen","55","0.135645934066062","0.10397403166846","0.167317836463665"
"Befristet","2009","Realschule","Hessen","20","","",""
"Befristet","2009","Realschule","Rheinland-Pfalz,Saarland","23","","",""
"Befristet","2009","Realschule","Baden-Wuerttemberg","44","0.166935960598779","0.124595643801061","0.209276277396497"
"Befristet","2009","Realschule","Bayern","37","0.103973405358264","0.0719965573249271","0.135950253391602"
"Befristet","2009","Realschule","Saarland","","","",""
"Befristet","2009","Realschule","Berlin","19","","",""
"Befristet","2009","Realschule","Brandenburg","15","","",""
"Befristet","2009","Realschule","Mecklenburg-Vorpommern","9","","",""
"Befristet","2009","Realschule","Sachsen","61","0.159707967900774","0.123209803493341","0.196206132308208"
"Befristet","2009","Realschule","Sachsen-Anhalt","27","","",""
"Befristet","2009","Realschule","Thueringen","38","0.235849499457163","0.175485470197353","0.296213528716973"
"Befristet","2009","(Fach-)Abitur","Schleswig-Holstein","14","","",""
"Befristet","2009","(Fach-)Abitur","Hamburg","9","","",""
"Befristet","2009","(Fach-)Abitur","Niedersachsen","21","","",""
"Befristet","2009","(Fach-)Abitur","Bremen","1","","",""
"Befristet","2009","(Fach-)Abitur","Nordrhein-Westfalen","63","0.169521365346302","0.128217098984158","0.210825631708447"
"Befristet","2009","(Fach-)Abitur","Hessen","31","0.376464959150912","0.278521175774934","0.474408742526891"
"Befristet","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","8","","",""
"Befristet","2009","(Fach-)Abitur","Baden-Wuerttemberg","31","0.269871408479003","0.196341810955173","0.343401006002834"
"Befristet","2009","(Fach-)Abitur","Bayern","16","","",""
"Befristet","2009","(Fach-)Abitur","Saarland","","","",""
"Befristet","2009","(Fach-)Abitur","Berlin","10","","",""
"Befristet","2009","(Fach-)Abitur","Brandenburg","9","","",""
"Befristet","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","4","","",""
"Befristet","2009","(Fach-)Abitur","Sachsen","20","","",""
"Befristet","2009","(Fach-)Abitur","Sachsen-Anhalt","9","","",""
"Befristet","2009","(Fach-)Abitur","Thueringen","2","","",""
"Befristet","2009","AkademikerIn","Schleswig-Holstein","6","","",""
"Befristet","2009","AkademikerIn","Hamburg","5","","",""
"Befristet","2009","AkademikerIn","Niedersachsen","11","","",""
"Befristet","2009","AkademikerIn","Bremen","2","","",""
"Befristet","2009","AkademikerIn","Nordrhein-Westfalen","42","0.101342809491444","0.0720241315311564","0.130661487451732"
"Befristet","2009","AkademikerIn","Hessen","27","","",""
"Befristet","2009","AkademikerIn","Rheinland-Pfalz,Saarland","10","","",""
"Befristet","2009","AkademikerIn","Baden-Wuerttemberg","23","","",""
"Befristet","2009","AkademikerIn","Bayern","35","0.130369024953847","0.0920109375558557","0.168727112351838"
"Befristet","2009","AkademikerIn","Saarland","","","",""
"Befristet","2009","AkademikerIn","Berlin","27","","",""
"Befristet","2009","AkademikerIn","Brandenburg","6","","",""
"Befristet","2009","AkademikerIn","Mecklenburg-Vorpommern","5","","",""
"Befristet","2009","AkademikerIn","Sachsen","18","","",""
"Befristet","2009","AkademikerIn","Sachsen-Anhalt","17","","",""
"Befristet","2009","AkademikerIn","Thueringen","11","","",""
"Unbefristet","2010","(noch) kein Abschluss","Schleswig-Holstein","4","","",""
"Unbefristet","2010","(noch) kein Abschluss","Hamburg","2","","",""
"Unbefristet","2010","(noch) kein Abschluss","Niedersachsen","14","","",""
"Unbefristet","2010","(noch) kein Abschluss","Bremen","1","","",""
"Unbefristet","2010","(noch) kein Abschluss","Nordrhein-Westfalen","29","","",""
"Unbefristet","2010","(noch) kein Abschluss","Hessen","4","","",""
"Unbefristet","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","4","","",""
"Unbefristet","2010","(noch) kein Abschluss","Baden-Wuerttemberg","17","","",""
"Unbefristet","2010","(noch) kein Abschluss","Bayern","17","","",""
"Unbefristet","2010","(noch) kein Abschluss","Saarland","","","",""
"Unbefristet","2010","(noch) kein Abschluss","Berlin","4","","",""
"Unbefristet","2010","(noch) kein Abschluss","Brandenburg","1","","",""
"Unbefristet","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Unbefristet","2010","(noch) kein Abschluss","Sachsen","","","",""
"Unbefristet","2010","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Unbefristet","2010","(noch) kein Abschluss","Thueringen","","","",""
"Unbefristet","2010","Hauptschule","Schleswig-Holstein","80","0.893253233777637","0.832731305953884","0.953775161601389"
"Unbefristet","2010","Hauptschule","Hamburg","19","","",""
"Unbefristet","2010","Hauptschule","Niedersachsen","227","0.835652632558356","0.791117623861733","0.880187641254979"
"Unbefristet","2010","Hauptschule","Bremen","14","","",""
"Unbefristet","2010","Hauptschule","Nordrhein-Westfalen","575","0.915363708410101","0.89383312812258","0.936894288697622"
"Unbefristet","2010","Hauptschule","Hessen","168","0.91084070004335","0.870531700816015","0.951149699270684"
"Unbefristet","2010","Hauptschule","Rheinland-Pfalz,Saarland","203","0.824186584182413","0.776423544904334","0.871949623460492"
"Unbefristet","2010","Hauptschule","Baden-Wuerttemberg","385","0.868392057627301","0.837052468356733","0.899731646897869"
"Unbefristet","2010","Hauptschule","Bayern","614","0.921251510046326","0.901022028209602","0.94148099188305"
"Unbefristet","2010","Hauptschule","Saarland","","","",""
"Unbefristet","2010","Hauptschule","Berlin","37","0.764308963236289","0.645470764421009","0.883147162051569"
"Unbefristet","2010","Hauptschule","Brandenburg","24","","",""
"Unbefristet","2010","Hauptschule","Mecklenburg-Vorpommern","28","","",""
"Unbefristet","2010","Hauptschule","Sachsen","41","0.772502874141525","0.658560719341959","0.88644502894109"
"Unbefristet","2010","Hauptschule","Sachsen-Anhalt","41","0.765088796035905","0.650954032686621","0.87922355938519"
"Unbefristet","2010","Hauptschule","Thueringen","30","0.773464774898018","0.648351899808351","0.898577649987685"
"Unbefristet","2010","Realschule","Schleswig-Holstein","99","0.867988851673806","0.80638874355298","0.929588959794632"
"Unbefristet","2010","Realschule","Hamburg","42","0.856197753887034","0.756932479086679","0.955463028687388"
"Unbefristet","2010","Realschule","Niedersachsen","331","0.848162722754006","0.812362705752704","0.883962739755309"
"Unbefristet","2010","Realschule","Bremen","20","","",""
"Unbefristet","2010","Realschule","Nordrhein-Westfalen","539","0.854823732690036","0.827183487282385","0.882463978097687"
"Unbefristet","2010","Realschule","Hessen","199","0.843615470069276","0.796776076549129","0.890454863589423"
"Unbefristet","2010","Realschule","Rheinland-Pfalz,Saarland","158","0.876373467851318","0.827882381723776","0.924864553978859"
"Unbefristet","2010","Realschule","Baden-Wuerttemberg","386","0.860549885076651","0.82818163531973","0.892918134833573"
"Unbefristet","2010","Realschule","Bayern","483","0.859248626091765","0.830158362037289","0.888338890146241"
"Unbefristet","2010","Realschule","Saarland","","","",""
"Unbefristet","2010","Realschule","Berlin","108","0.742833567095127","0.669105286245257","0.816561847944996"
"Unbefristet","2010","Realschule","Brandenburg","187","0.857145430219403","0.81101088115451","0.903279979284297"
"Unbefristet","2010","Realschule","Mecklenburg-Vorpommern","123","0.812806396417141","0.748649554553634","0.876963238280649"
"Unbefristet","2010","Realschule","Sachsen","403","0.81559226024932","0.780642545060944","0.850541975437695"
"Unbefristet","2010","Realschule","Sachsen-Anhalt","185","0.900790863071249","0.861554975497794","0.940026750644705"
"Unbefristet","2010","Realschule","Thueringen","212","0.851910264795647","0.80752488490385","0.896295644687444"
"Unbefristet","2010","(Fach-)Abitur","Schleswig-Holstein","44","0.843996131669977","0.747215350576315","0.940776912763639"
"Unbefristet","2010","(Fach-)Abitur","Hamburg","38","0.754509190043799","0.63146841775352","0.877549962334078"
"Unbefristet","2010","(Fach-)Abitur","Niedersachsen","119","0.777203575802822","0.711694157195519","0.842712994410125"
"Unbefristet","2010","(Fach-)Abitur","Bremen","9","","",""
"Unbefristet","2010","(Fach-)Abitur","Nordrhein-Westfalen","410","0.793637228938906","0.758057995394764","0.829216462483047"
"Unbefristet","2010","(Fach-)Abitur","Hessen","105","0.749766065176765","0.675874116823541","0.823658013529988"
"Unbefristet","2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","80","0.835849148413975","0.761363635861455","0.910334660966495"
"Unbefristet","2010","(Fach-)Abitur","Baden-Wuerttemberg","164","0.747703381409012","0.687509343077005","0.807897419741019"
"Unbefristet","2010","(Fach-)Abitur","Bayern","157","0.824147571326473","0.769289706031614","0.879005436621333"
"Unbefristet","2010","(Fach-)Abitur","Saarland","","","",""
"Unbefristet","2010","(Fach-)Abitur","Berlin","42","0.706111658885947","0.588875396521608","0.823347921250286"
"Unbefristet","2010","(Fach-)Abitur","Brandenburg","32","0.551340341023296","0.412082888183326","0.690597793863267"
"Unbefristet","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","17","","",""
"Unbefristet","2010","(Fach-)Abitur","Sachsen","48","0.727970862459436","0.618084821420437","0.837856903498435"
"Unbefristet","2010","(Fach-)Abitur","Sachsen-Anhalt","36","0.570262659737153","0.428736026471095","0.71178929300321"
"Unbefristet","2010","(Fach-)Abitur","Thueringen","28","","",""
"Unbefristet","2010","AkademikerIn","Schleswig-Holstein","62","0.738116185634415","0.634377619968104","0.841854751300725"
"Unbefristet","2010","AkademikerIn","Hamburg","57","0.885035603170324","0.807490662834463","0.962580543506185"
"Unbefristet","2010","AkademikerIn","Niedersachsen","220","0.862482777348819","0.819877343472012","0.905088211225627"
"Unbefristet","2010","AkademikerIn","Bremen","23","","",""
"Unbefristet","2010","AkademikerIn","Nordrhein-Westfalen","479","0.885321102605773","0.858667612742497","0.911974592469049"
"Unbefristet","2010","AkademikerIn","Hessen","249","0.89635637480401","0.861154685906496","0.931558063701525"
"Unbefristet","2010","AkademikerIn","Rheinland-Pfalz,Saarland","112","0.912051602792781","0.863177712919663","0.960925492665899"
"Unbefristet","2010","AkademikerIn","Baden-Wuerttemberg","360","0.850587177699691","0.816079994215609","0.885094361183774"
"Unbefristet","2010","AkademikerIn","Bayern","349","0.86833196649927","0.835028950397058","0.901634982601482"
"Unbefristet","2010","AkademikerIn","Saarland","","","",""
"Unbefristet","2010","AkademikerIn","Berlin","145","0.842039459449389","0.78962728879397","0.894451630104809"
"Unbefristet","2010","AkademikerIn","Brandenburg","108","0.92126312750987","0.872251398772341","0.970274856247398"
"Unbefristet","2010","AkademikerIn","Mecklenburg-Vorpommern","67","0.942029956354077","0.889142627889722","0.994917284818433"
"Unbefristet","2010","AkademikerIn","Sachsen","207","0.886891432061803","0.846396829445466","0.92738603467814"
"Unbefristet","2010","AkademikerIn","Sachsen-Anhalt","108","0.844383082081134","0.780322083855084","0.908444080307183"
"Unbefristet","2010","AkademikerIn","Thueringen","107","0.789251540194281","0.719411839911536","0.859091240477026"
"Befristet","2010","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Befristet","2010","(noch) kein Abschluss","Hamburg","","","",""
"Befristet","2010","(noch) kein Abschluss","Niedersachsen","4","","",""
"Befristet","2010","(noch) kein Abschluss","Bremen","","","",""
"Befristet","2010","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Befristet","2010","(noch) kein Abschluss","Hessen","5","","",""
"Befristet","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Befristet","2010","(noch) kein Abschluss","Baden-Wuerttemberg","6","","",""
"Befristet","2010","(noch) kein Abschluss","Bayern","1","","",""
"Befristet","2010","(noch) kein Abschluss","Saarland","","","",""
"Befristet","2010","(noch) kein Abschluss","Berlin","4","","",""
"Befristet","2010","(noch) kein Abschluss","Brandenburg","2","","",""
"Befristet","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Befristet","2010","(noch) kein Abschluss","Sachsen","2","","",""
"Befristet","2010","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Befristet","2010","(noch) kein Abschluss","Thueringen","","","",""
"Befristet","2010","Hauptschule","Schleswig-Holstein","20","","",""
"Befristet","2010","Hauptschule","Hamburg","8","","",""
"Befristet","2010","Hauptschule","Niedersachsen","39","0.164347367441644","0.119812358745021","0.208882376138267"
"Befristet","2010","Hauptschule","Bremen","2","","",""
"Befristet","2010","Hauptschule","Nordrhein-Westfalen","67","0.0846362915898992","0.063105711302378","0.10616687187742"
