"ple0055","year","age_gr","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"100","2013","30-45","männlich","","","",""
"100","2013","30-45","weiblich","","","",""
"100","2013","46-65","männlich","","","",""
"100","2013","46-65","weiblich","","","",""
"100","2013","66","männlich","","","",""
"100","2013","66","weiblich","","","",""
"0","2014","17-29","männlich","","","",""
"0","2014","17-29","weiblich","","","",""
"0","2014","30-45","männlich","","","",""
"0","2014","30-45","weiblich","","","",""
"0","2014","46-65","männlich","","","",""
"0","2014","46-65","weiblich","","","",""
"0","2014","66","männlich","","","",""
"0","2014","66","weiblich","","","",""
"1","2014","17-29","männlich","91","0.907796024774588","0.8537304643065","0.961861585242676"
"1","2014","17-29","weiblich","168","0.791139832965617","0.736549879331581","0.845729786599653"
"1","2014","30-45","männlich","162","0.796558782964698","0.739015113286169","0.854102452643226"
"1","2014","30-45","weiblich","389","0.818068509618195","0.783591917635647","0.852545101600743"
"1","2014","46-65","männlich","356","0.769363551595573","0.731035311751173","0.807691791439973"
"1","2014","46-65","weiblich","396","0.749371342007801","0.712050871039983","0.786691812975618"
"1","2014","66","männlich","","","",""
"1","2014","66","weiblich","","","",""
"2","2014","17-29","männlich","12","","",""
"2","2014","17-29","weiblich","30","0.109919061355553","0.0679132338001972","0.151924888910908"
"2","2014","30-45","männlich","17","","",""
"2","2014","30-45","weiblich","67","0.130027886892756","0.0999708287785858","0.160084945006926"
"2","2014","46-65","männlich","65","0.118618619086245","0.0891982939096693","0.148038944262821"
"2","2014","46-65","weiblich","90","0.182936367257429","0.149642735113749","0.216229999401108"
"2","2014","66","männlich","","","",""
"2","2014","66","weiblich","","","",""
"3","2014","17-29","männlich","7","","",""
"3","2014","17-29","weiblich","7","","",""
"3","2014","30-45","männlich","7","","",""
"3","2014","30-45","weiblich","19","","",""
"3","2014","46-65","männlich","27","","",""
"3","2014","46-65","weiblich","18","","",""
"3","2014","66","männlich","","","",""
"3","2014","66","weiblich","","","",""
"4","2014","17-29","männlich","","","",""
"4","2014","17-29","weiblich","3","","",""
"4","2014","30-45","männlich","","","",""
"4","2014","30-45","weiblich","1","","",""
"4","2014","46-65","männlich","9","","",""
"4","2014","46-65","weiblich","9","","",""
"4","2014","66","männlich","","","",""
"4","2014","66","weiblich","","","",""
"5","2014","17-29","männlich","","","",""
"5","2014","17-29","weiblich","3","","",""
"5","2014","30-45","männlich","1","","",""
"5","2014","30-45","weiblich","1","","",""
"5","2014","46-65","männlich","3","","",""
"5","2014","46-65","weiblich","1","","",""
"5","2014","66","männlich","","","",""
"5","2014","66","weiblich","","","",""
"6","2014","17-29","männlich","","","",""
"6","2014","17-29","weiblich","1","","",""
"6","2014","30-45","männlich","1","","",""
"6","2014","30-45","weiblich","","","",""
"6","2014","46-65","männlich","3","","",""
"6","2014","46-65","weiblich","1","","",""
"6","2014","66","männlich","","","",""
"6","2014","66","weiblich","","","",""
"7","2014","17-29","männlich","","","",""
"7","2014","17-29","weiblich","","","",""
"7","2014","30-45","männlich","","","",""
"7","2014","30-45","weiblich","","","",""
"7","2014","46-65","männlich","","","",""
"7","2014","46-65","weiblich","2","","",""
"7","2014","66","männlich","","","",""
"7","2014","66","weiblich","","","",""
"8","2014","17-29","männlich","","","",""
"8","2014","17-29","weiblich","","","",""
"8","2014","30-45","männlich","","","",""
"8","2014","30-45","weiblich","1","","",""
"8","2014","46-65","männlich","1","","",""
"8","2014","46-65","weiblich","1","","",""
"8","2014","66","männlich","","","",""
"8","2014","66","weiblich","","","",""
"9","2014","17-29","männlich","","","",""
"9","2014","17-29","weiblich","","","",""
"9","2014","30-45","männlich","","","",""
"9","2014","30-45","weiblich","1","","",""
"9","2014","46-65","männlich","","","",""
"9","2014","46-65","weiblich","","","",""
"9","2014","66","männlich","","","",""
"9","2014","66","weiblich","","","",""
"10","2014","17-29","männlich","","","",""
"10","2014","17-29","weiblich","1","","",""
"10","2014","30-45","männlich","","","",""
"10","2014","30-45","weiblich","1","","",""
"10","2014","46-65","männlich","","","",""
"10","2014","46-65","weiblich","","","",""
"10","2014","66","männlich","","","",""
"10","2014","66","weiblich","","","",""
"11","2014","17-29","männlich","","","",""
"11","2014","17-29","weiblich","","","",""
"11","2014","30-45","männlich","","","",""
"11","2014","30-45","weiblich","1","","",""
"11","2014","46-65","männlich","","","",""
"11","2014","46-65","weiblich","","","",""
"11","2014","66","männlich","","","",""
"11","2014","66","weiblich","","","",""
"12","2014","17-29","männlich","","","",""
"12","2014","17-29","weiblich","","","",""
"12","2014","30-45","männlich","","","",""
"12","2014","30-45","weiblich","","","",""
"12","2014","46-65","männlich","","","",""
"12","2014","46-65","weiblich","","","",""
"12","2014","66","männlich","","","",""
"12","2014","66","weiblich","","","",""
"13","2014","17-29","männlich","","","",""
"13","2014","17-29","weiblich","","","",""
"13","2014","30-45","männlich","","","",""
"13","2014","30-45","weiblich","","","",""
"13","2014","46-65","männlich","","","",""
"13","2014","46-65","weiblich","","","",""
"13","2014","66","männlich","","","",""
"13","2014","66","weiblich","","","",""
"14","2014","17-29","männlich","","","",""
"14","2014","17-29","weiblich","","","",""
"14","2014","30-45","männlich","","","",""
"14","2014","30-45","weiblich","","","",""
"14","2014","46-65","männlich","","","",""
"14","2014","46-65","weiblich","","","",""
"14","2014","66","männlich","","","",""
"14","2014","66","weiblich","","","",""
"15","2014","17-29","männlich","","","",""
"15","2014","17-29","weiblich","","","",""
"15","2014","30-45","männlich","","","",""
"15","2014","30-45","weiblich","","","",""
"15","2014","46-65","männlich","","","",""
"15","2014","46-65","weiblich","","","",""
"15","2014","66","männlich","","","",""
"15","2014","66","weiblich","","","",""
"16","2014","17-29","männlich","","","",""
"16","2014","17-29","weiblich","","","",""
"16","2014","30-45","männlich","","","",""
"16","2014","30-45","weiblich","","","",""
"16","2014","46-65","männlich","","","",""
"16","2014","46-65","weiblich","","","",""
"16","2014","66","männlich","","","",""
"16","2014","66","weiblich","","","",""
"17","2014","17-29","männlich","","","",""
"17","2014","17-29","weiblich","","","",""
"17","2014","30-45","männlich","","","",""
"17","2014","30-45","weiblich","","","",""
"17","2014","46-65","männlich","","","",""
"17","2014","46-65","weiblich","","","",""
"17","2014","66","männlich","","","",""
"17","2014","66","weiblich","","","",""
"18","2014","17-29","männlich","","","",""
"18","2014","17-29","weiblich","","","",""
"18","2014","30-45","männlich","","","",""
"18","2014","30-45","weiblich","","","",""
"18","2014","46-65","männlich","","","",""
"18","2014","46-65","weiblich","","","",""
"18","2014","66","männlich","","","",""
"18","2014","66","weiblich","","","",""
"19","2014","17-29","männlich","","","",""
"19","2014","17-29","weiblich","","","",""
"19","2014","30-45","männlich","","","",""
"19","2014","30-45","weiblich","","","",""
"19","2014","46-65","männlich","","","",""
"19","2014","46-65","weiblich","","","",""
"19","2014","66","männlich","","","",""
"19","2014","66","weiblich","","","",""
"20","2014","17-29","männlich","","","",""
"20","2014","17-29","weiblich","","","",""
"20","2014","30-45","männlich","","","",""
"20","2014","30-45","weiblich","","","",""
"20","2014","46-65","männlich","","","",""
"20","2014","46-65","weiblich","","","",""
"20","2014","66","männlich","","","",""
"20","2014","66","weiblich","","","",""
"21","2014","17-29","männlich","","","",""
"21","2014","17-29","weiblich","","","",""
"21","2014","30-45","männlich","","","",""
"21","2014","30-45","weiblich","","","",""
"21","2014","46-65","männlich","","","",""
"21","2014","46-65","weiblich","","","",""
"21","2014","66","männlich","","","",""
"21","2014","66","weiblich","","","",""
"22","2014","17-29","männlich","","","",""
"22","2014","17-29","weiblich","","","",""
"22","2014","30-45","männlich","","","",""
"22","2014","30-45","weiblich","","","",""
"22","2014","46-65","männlich","","","",""
"22","2014","46-65","weiblich","","","",""
"22","2014","66","männlich","","","",""
"22","2014","66","weiblich","","","",""
"23","2014","17-29","männlich","","","",""
"23","2014","17-29","weiblich","","","",""
"23","2014","30-45","männlich","","","",""
"23","2014","30-45","weiblich","","","",""
"23","2014","46-65","männlich","","","",""
"23","2014","46-65","weiblich","","","",""
"23","2014","66","männlich","","","",""
"23","2014","66","weiblich","","","",""
"24","2014","17-29","männlich","","","",""
"24","2014","17-29","weiblich","","","",""
"24","2014","30-45","männlich","","","",""
"24","2014","30-45","weiblich","","","",""
"24","2014","46-65","männlich","","","",""
"24","2014","46-65","weiblich","","","",""
"24","2014","66","männlich","","","",""
"24","2014","66","weiblich","","","",""
"25","2014","17-29","männlich","","","",""
"25","2014","17-29","weiblich","","","",""
"25","2014","30-45","männlich","","","",""
"25","2014","30-45","weiblich","","","",""
"25","2014","46-65","männlich","","","",""
"25","2014","46-65","weiblich","","","",""
"25","2014","66","männlich","","","",""
"25","2014","66","weiblich","","","",""
"26","2014","17-29","männlich","","","",""
"26","2014","17-29","weiblich","","","",""
"26","2014","30-45","männlich","","","",""
"26","2014","30-45","weiblich","","","",""
"26","2014","46-65","männlich","","","",""
"26","2014","46-65","weiblich","","","",""
"26","2014","66","männlich","","","",""
"26","2014","66","weiblich","","","",""
"27","2014","17-29","männlich","","","",""
"27","2014","17-29","weiblich","","","",""
"27","2014","30-45","männlich","","","",""
"27","2014","30-45","weiblich","","","",""
"27","2014","46-65","männlich","","","",""
"27","2014","46-65","weiblich","","","",""
"27","2014","66","männlich","","","",""
"27","2014","66","weiblich","","","",""
"28","2014","17-29","männlich","","","",""
"28","2014","17-29","weiblich","","","",""
"28","2014","30-45","männlich","","","",""
"28","2014","30-45","weiblich","","","",""
"28","2014","46-65","männlich","","","",""
"28","2014","46-65","weiblich","","","",""
"28","2014","66","männlich","","","",""
"28","2014","66","weiblich","","","",""
"30","2014","17-29","männlich","","","",""
"30","2014","17-29","weiblich","","","",""
"30","2014","30-45","männlich","","","",""
"30","2014","30-45","weiblich","","","",""
"30","2014","46-65","männlich","","","",""
"30","2014","46-65","weiblich","","","",""
"30","2014","66","männlich","","","",""
"30","2014","66","weiblich","","","",""
"31","2014","17-29","männlich","","","",""
"31","2014","17-29","weiblich","","","",""
"31","2014","30-45","männlich","","","",""
"31","2014","30-45","weiblich","","","",""
"31","2014","46-65","männlich","","","",""
"31","2014","46-65","weiblich","","","",""
"31","2014","66","männlich","","","",""
"31","2014","66","weiblich","","","",""
"32","2014","17-29","männlich","","","",""
"32","2014","17-29","weiblich","","","",""
"32","2014","30-45","männlich","","","",""
"32","2014","30-45","weiblich","","","",""
"32","2014","46-65","männlich","","","",""
"32","2014","46-65","weiblich","","","",""
"32","2014","66","männlich","","","",""
"32","2014","66","weiblich","","","",""
"35","2014","17-29","männlich","","","",""
"35","2014","17-29","weiblich","","","",""
"35","2014","30-45","männlich","","","",""
"35","2014","30-45","weiblich","","","",""
"35","2014","46-65","männlich","","","",""
"35","2014","46-65","weiblich","","","",""
"35","2014","66","männlich","","","",""
"35","2014","66","weiblich","","","",""
"36","2014","17-29","männlich","","","",""
"36","2014","17-29","weiblich","","","",""
"36","2014","30-45","männlich","","","",""
"36","2014","30-45","weiblich","","","",""
"36","2014","46-65","männlich","","","",""
"36","2014","46-65","weiblich","","","",""
"36","2014","66","männlich","","","",""
"36","2014","66","weiblich","","","",""
"40","2014","17-29","männlich","","","",""
"40","2014","17-29","weiblich","","","",""
"40","2014","30-45","männlich","","","",""
"40","2014","30-45","weiblich","","","",""
"40","2014","46-65","männlich","","","",""
"40","2014","46-65","weiblich","","","",""
"40","2014","66","männlich","","","",""
"40","2014","66","weiblich","","","",""
"42","2014","17-29","männlich","","","",""
"42","2014","17-29","weiblich","","","",""
"42","2014","30-45","männlich","","","",""
"42","2014","30-45","weiblich","","","",""
"42","2014","46-65","männlich","","","",""
"42","2014","46-65","weiblich","","","",""
"42","2014","66","männlich","","","",""
"42","2014","66","weiblich","","","",""
"45","2014","17-29","männlich","","","",""
"45","2014","17-29","weiblich","","","",""
"45","2014","30-45","männlich","","","",""
"45","2014","30-45","weiblich","","","",""
"45","2014","46-65","männlich","","","",""
"45","2014","46-65","weiblich","","","",""
"45","2014","66","männlich","","","",""
"45","2014","66","weiblich","","","",""
"48","2014","17-29","männlich","","","",""
"48","2014","17-29","weiblich","","","",""
"48","2014","30-45","männlich","","","",""
"48","2014","30-45","weiblich","","","",""
"48","2014","46-65","männlich","","","",""
"48","2014","46-65","weiblich","","","",""
"48","2014","66","männlich","","","",""
"48","2014","66","weiblich","","","",""
