year,ple0053,bula_h,regtyp,proportion,n,lower_confidence,upper_confidence
2002,Yes,Saxony,Rural regions,0.036234590960029886,28961,0.034082321498839635,0.03838686042122014
2002,Yes,Thuringa,Rural regions,0.030631303698169594,28961,0.028646687504773304,0.032615919891565884
2002,Yes,Saxony,Urban regions,0.028763541277549497,28961,0.026838531410453583,0.03068855114464541
2002,Yes,Berlin,Urban regions,0.02652222637280538,28961,0.02467160615102334,0.02837284659458742
2002,Yes,Mecklenburg-Western Pomerania,Rural regions,0.021666044079193127,28961,0.019989238658187934,0.02334284950019832
2002,Yes,Schleswig-Holstein,Rural regions,0.015315651849084797,28961,0.013901273646488122,0.01673003005168147
2002,Yes,Hesse,Rural regions,0.015315651849084797,28961,0.013901273646488122,0.01673003005168147
2002,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.015315651849084797,28961,0.013901273646488122,0.01673003005168147
2002,Yes,Hamburg,Urban regions,0.013821441912588718,28961,0.012476808964242997,0.01516607486093444
2002,Yes,Baden-Wuerttemberg,Rural regions,0.013447889428464699,28961,0.012121300481880152,0.014774478375049246
2002,Yes,Saxony-Anhalt,Urban regions,0.011580127007844603,28961,0.010347939815830681,0.012812314199858524
2002,Yes,Thuringa,Urban regions,0.011580127007844603,28961,0.010347939815830681,0.012812314199858524
2002,Yes,Schleswig-Holstein,Urban regions,0.009712364587224505,28961,0.008582848394835411,0.010841880779613598
2002,Yes,Bremen,Urban regions,0.009338812103100485,28961,0.008231021472800908,0.010446602733400062
2002,Yes,North Rhine-Westphalia,Rural regions,0.004109077325364214,28961,0.003372315121226349,0.004845839529502079
2002,Yes,Brandenburg,Urban regions,0.002614867388868136,28961,0.0020266937257298373,0.0032030410520064345
2002,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0018677624206200972,28961,0.0013704788027222204,0.002365046038517974
2002,No,North Rhine-Westphalia,Urban regions,0.2058189114622523,28961,0.20116249620444154,0.21047532672006308
2002,No,Baden-Wuerttemberg,Urban regions,0.11121143717080512,28961,0.10759048115202008,0.11483239318959015
2002,No,Bavaria,Rural regions,0.07193378480060196,28961,0.06895797457495559,0.07490959502624833
2002,No,Bavaria,Urban regions,0.06997742663656885,28961,0.06703926946934372,0.07291558380379398
2002,No,Hesse,Urban regions,0.058289440682217204,28961,0.055591061618031824,0.060987819746402584
2002,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04494607474291447,28961,0.04255986218843722,0.047332287297391716
2002,No,Lower Saxony,Rural regions,0.04349134687735139,28961,0.041142281115847404,0.04584041263885538
2002,No,Lower Saxony,Urban regions,0.0417356408327063,28961,0.03943236736120353,0.044038914304209066
2002,No,Brandenburg,Rural regions,0.038123902683722094,28961,0.03591840027209684,0.04032940509534735
2002,No,Berlin,Urban regions,0.03702031602708804,28961,0.03484572336659747,0.039194908687578606
2002,No,Saxony,Rural regions,0.03686982693754703,28961,0.0346994891174969,0.039040164757597154
2002,No,Saxony,Urban regions,0.035515425131677957,28961,0.03338382643247254,0.03764702383088337
2002,No,Saxony-Anhalt,Rural regions,0.03360922999749185,28961,0.03153357598869091,0.03568488400629279
2002,No,Thuringa,Rural regions,0.02944569852019062,28961,0.027498679722283297,0.031392717318097944
2002,No,Mecklenburg-Western Pomerania,Rural regions,0.018811136192626036,28961,0.017246428874948698,0.020375843510303374
2002,No,Schleswig-Holstein,Rural regions,0.018108853774767997,28961,0.016573082827975854,0.01964462472156014
2002,No,"Rhineland-Palatinate, Saarland",Rural regions,0.014446952595936794,28961,0.013072665650767758,0.01582123954110583
2002,No,Hamburg,Urban regions,0.014145974416854779,28961,0.01278587067388643,0.015506078159823126
2002,No,Schleswig-Holstein,Urban regions,0.013895159267619764,28961,0.012546995644957398,0.01524332289028213
2002,No,Hesse,Rural regions,0.012841735640832706,28961,0.011544990736521193,0.01413848054514422
2002,No,Thuringa,Urban regions,0.012641083521444696,28961,0.011354378573021946,0.013927788469867445
2002,No,Baden-Wuerttemberg,Rural regions,0.010985703536493604,28961,0.009785197034080945,0.012186210038906263
2002,No,Saxony-Anhalt,Urban regions,0.007373965387509405,28961,0.0063886105052824655,0.008359320269736344
2002,No,Bremen,Urban regions,0.0072736393278154,28961,0.0062949610416753515,0.008252317613955448
2002,No,North Rhine-Westphalia,Rural regions,0.005216955104088287,28961,0.004387253305637338,0.006046656902539236
2002,No,Mecklenburg-Western Pomerania,Urban regions,0.0032605969400551793,28961,0.0026040154027970634,0.003917178477313295
2002,No,Brandenburg,Urban regions,0.0030097817908201654,28961,0.0023788792907214855,0.0036406842909188454
2003,Yes,North Rhine-Westphalia,Urban regions,0.21712302352487467,27727,0.21227009014149037,0.22197595690825897
2003,Yes,Baden-Wuerttemberg,Urban regions,0.10335518704203625,27727,0.09977190503346545,0.10693846905060705
2003,Yes,Bavaria,Rural regions,0.0717315850366371,27727,0.06869422250947375,0.07476894756380044
2003,Yes,Bavaria,Urban regions,0.06286155032780563,27727,0.06000462392697936,0.0657184767286319
2003,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.04936367142306209,27727,0.0468138159800579,0.05191352686606628
2003,Yes,Hesse,Urban regions,0.04897801774006942,27727,0.04643762706461073,0.051518408415528114
2003,Yes,Brandenburg,Rural regions,0.04627844195912071,27727,0.04380555198054284,0.04875133193769858
2003,Yes,Lower Saxony,Rural regions,0.042421905129193985,27727,0.04004951113606726,0.04479429912232071
2003,Yes,Lower Saxony,Urban regions,0.039722329348245274,27727,0.0374234276596356,0.04202123103685495
2003,Yes,Saxony,Rural regions,0.03895102198225993,27727,0.03667363507652708,0.04122840888799278
2003,Yes,Saxony-Anhalt,Rural regions,0.03586579251831855,27727,0.03367695465852335,0.03805463037811375
2003,Yes,Saxony,Urban regions,0.0350944851523332,27727,0.03292844520325643,0.03726052510140997
2003,Yes,Thuringa,Rural regions,0.0323949093713845,27727,0.03031093637555435,0.03447888236721465
2003,Yes,Berlin,Urban regions,0.030852294639413805,27727,0.028816924723054145,0.032887664555773466
2003,Yes,Mecklenburg-Western Pomerania,Rural regions,0.021210952564596992,27727,0.019514939212392703,0.022906965916801282
2003,Yes,Schleswig-Holstein,Urban regions,0.017354415734670267,27727,0.015817294641932534,0.018891536827408
2003,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.015811801002699577,27727,0.014343434810324338,0.017280167195074816
2003,Yes,Schleswig-Holstein,Rural regions,0.015811801002699577,27727,0.014343434810324338,0.017280167195074816
2003,Yes,Hamburg,Urban regions,0.013883532587736213,27727,0.012506263729129101,0.015260801446343324
2003,Yes,Saxony-Anhalt,Urban regions,0.013112225221750868,27727,0.011773237129389807,0.014451213314111928
2003,Yes,Hesse,Rural regions,0.012340917855765523,27727,0.011041401075541805,0.01364043463598924
2003,Yes,Baden-Wuerttemberg,Rural regions,0.010798303123794832,27727,0.009581767547953656,0.012014838699636009
2003,Yes,Thuringa,Urban regions,0.01041264944080216,27727,0.009217802374818462,0.011607496506785858
2003,Yes,Bremen,Urban regions,0.005013497878904744,27727,0.004182148373947224,0.005844847383862263
2003,Yes,North Rhine-Westphalia,Rural regions,0.005013497878904744,27727,0.004182148373947224,0.005844847383862263
2003,Yes,Brandenburg,Urban regions,0.0023139220979560356,27727,0.001748365656836998,0.002879478539075073
2003,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0019282684149633628,27727,0.0014118886071592832,0.0024446482227674423
2003,No,North Rhine-Westphalia,Urban regions,0.20383530149440904,27727,0.19909347358135182,0.20857712940746626
2003,No,Baden-Wuerttemberg,Urban regions,0.1117149127390532,27727,0.1080069412083939,0.11542288426971249
2003,No,Bavaria,Urban regions,0.07163757968439753,27727,0.06860205437351137,0.07467310499528369
2003,No,Bavaria,Rural regions,0.07027902602152786,27727,0.06727022261964385,0.07328782942341186
2003,No,Hesse,Urban regions,0.05669348939283102,27727,0.053971429729276835,0.0594155490563852
2003,No,"Rhineland-Palatinate, Saarland",Urban regions,0.046034068345699654,27727,0.04356740010645955,0.04850073658493976
2003,No,Lower Saxony,Rural regions,0.044989027066569126,27727,0.04254918277182903,0.04742887136130922
2003,No,Lower Saxony,Urban regions,0.04190615529313408,27727,0.03954759184274602,0.04426471874352214
2003,No,Brandenburg,Rural regions,0.03861427526387292,27727,0.03634635694600419,0.04088219358174165
2003,No,Berlin,Urban regions,0.037987250496394606,27727,0.035737087521584505,0.04023741347120471
2003,No,Saxony,Rural regions,0.03725572160100324,27727,0.03502648280239947,0.03948496039960701
2003,No,Saxony,Urban regions,0.035270143170655244,27727,0.03309888682276275,0.03744139951854774
2003,No,Saxony-Anhalt,Rural regions,0.03375483331591598,27727,0.03162906327912206,0.0358806033527099
2003,No,Thuringa,Rural regions,0.029731424391263455,27727,0.027732214134598247,0.03173063464792866
2003,No,Mecklenburg-Western Pomerania,Rural regions,0.020064792559306092,27727,0.01841427310389086,0.021715312014721325
2003,No,Schleswig-Holstein,Rural regions,0.017243181105653673,27727,0.015710907368613955,0.01877545484269339
2003,No,"Rhineland-Palatinate, Saarland",Rural regions,0.014108057268262097,27727,0.012719854533054714,0.01549626000346948
2003,No,Thuringa,Urban regions,0.013324276308914203,27727,0.011974649592552386,0.01467390302527602
2003,No,Hamburg,Urban regions,0.013324276308914203,27727,0.011974649592552386,0.01467390302527602
2003,No,Schleswig-Holstein,Urban regions,0.012435991221653255,27727,0.011131541151333094,0.013740441291973417
2003,No,Hesse,Rural regions,0.012122478837914098,27727,0.010834371960146772,0.013410585715681425
2003,No,Baden-Wuerttemberg,Rural regions,0.010450412791305257,27727,0.00925342386168864,0.011647401720921872
2003,No,Bremen,Urban regions,0.00830807816908768,27727,0.007239654981060625,0.009376501357114734
2003,No,Saxony-Anhalt,Urban regions,0.007367541017870206,27727,0.006360933551036488,0.008374148484703924
2003,No,North Rhine-Westphalia,Rural regions,0.004859441947956945,27727,0.004040901692522635,0.005677982203391254
2003,No,Mecklenburg-Western Pomerania,Urban regions,0.0034486362211307345,27727,0.0027585900241648186,0.0041386824180966505
2003,No,Brandenburg,Urban regions,0.0032396279653046293,27727,0.002570748933896563,0.003908506996712696
2004,Yes,North Rhine-Westphalia,Urban regions,0.21956947162426615,26790,0.2146124271235842,0.22452651612494812
2004,Yes,Baden-Wuerttemberg,Urban regions,0.10371819960861056,26790,0.10006713525219063,0.10736926396503049
2004,Yes,Bavaria,Rural regions,0.07475538160469668,26790,0.07160604392094437,0.07790471928844898
2004,Yes,Bavaria,Urban regions,0.06262230919765166,26790,0.05972101639736965,0.06552360199793367
2004,Yes,Hesse,Urban regions,0.05401174168297456,26790,0.05130493850012279,0.05671854486582633
2004,Yes,Lower Saxony,Rural regions,0.04657534246575343,26790,0.04405191437819547,0.04909877055331138
2004,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.04579256360078278,26790,0.043289403708322946,0.04829572349324261
2004,Yes,Lower Saxony,Urban regions,0.04579256360078278,26790,0.043289403708322946,0.04829572349324261
2004,Yes,Brandenburg,Rural regions,0.0410958904109589,26790,0.03871874087682166,0.043473039945096145
2004,Yes,Saxony,Rural regions,0.03639921722113503,26790,0.03415655272029188,0.03864188172197818
2004,Yes,Thuringa,Rural regions,0.03209393346379648,26790,0.029983373019329816,0.03420449390826314
2004,Yes,Saxony-Anhalt,Rural regions,0.03131115459882583,26790,0.029225648783399085,0.03339666041425257
2004,Yes,Berlin,Urban regions,0.03131115459882583,26790,0.029225648783399085,0.03339666041425257
2004,Yes,Saxony,Urban regions,0.030528375733855185,26790,0.028468271879210204,0.03258847958850016
2004,Yes,Mecklenburg-Western Pomerania,Rural regions,0.025440313111545987,26790,0.023554775664619304,0.02732585055847267
2004,Yes,Schleswig-Holstein,Rural regions,0.018395303326810174,26790,0.016786171943316244,0.020004434710304105
2004,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.01487279843444227,26790,0.013423318471657333,0.01632227839722721
2004,Yes,Thuringa,Urban regions,0.014090019569471625,26790,0.012678638967426282,0.015501400171516968
2004,Yes,Hamburg,Urban regions,0.012524461839530333,26790,0.011192743365378146,0.01385618031368252
2004,Yes,Hesse,Rural regions,0.011741682974559686,26790,0.010451741137246187,0.013031624811873185
2004,Yes,Schleswig-Holstein,Urban regions,0.010958904109589041,26790,0.009712208452173765,0.012205599767004317
2004,Yes,Baden-Wuerttemberg,Rural regions,0.009784735812133072,26790,0.008606020093637163,0.01096345153062898
2004,Yes,Saxony-Anhalt,Urban regions,0.00939334637964775,26790,0.008238217336081832,0.010548475423213667
2004,Yes,Bremen,Urban regions,0.006653620352250489,26790,0.005680090933947706,0.007627149770553272
2004,Yes,Brandenburg,Urban regions,0.004696673189823875,26790,0.0038779395908963084,0.005515406788751441
2004,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0031311154598825833,26790,0.0024620967306302572,0.0038001341891349093
2004,Yes,North Rhine-Westphalia,Rural regions,0.0027397260273972603,26790,0.0021137934695842596,0.003365658585210261
2004,No,North Rhine-Westphalia,Urban regions,0.20382097241601374,26790,0.19899705886850277,0.2086448859635247
2004,No,Baden-Wuerttemberg,Urban regions,0.1097456262745519,26790,0.10600262148235912,0.11348863106674467
2004,No,Bavaria,Urban regions,0.07073092197059139,26790,0.06766087431412668,0.0738009696270561
2004,No,Bavaria,Rural regions,0.07046259525598368,26790,0.06739793407517124,0.07352725643679613
2004,No,Hesse,Urban regions,0.05554362992379521,26790,0.05280093316089465,0.05828632668669577
2004,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04604486422668241,26790,0.043535149909956224,0.04855457854340859
2004,No,Lower Saxony,Rural regions,0.045132553397016204,26790,0.04264663876455119,0.04761846802948122
2004,No,Lower Saxony,Urban regions,0.04175163679295911,26790,0.03935641623500976,0.04414685735090846
2004,No,Berlin,Urban regions,0.038102393474294304,26790,0.03580988861243062,0.04039489833615799
2004,No,Brandenburg,Rural regions,0.03804872813137276,26790,0.03575777437365632,0.04033968188908919
2004,No,Saxony,Urban regions,0.03681442524417731,26790,0.03455949188430312,0.039069358604051495
2004,No,Saxony,Rural regions,0.03659976387249114,26790,0.03435116374725697,0.038848363997725316
2004,No,Saxony-Anhalt,Rural regions,0.03450681549855104,26790,0.03232108424804587,0.036692546749056205
2004,No,Thuringa,Rural regions,0.0304282494365139,26790,0.028371420492555477,0.03248507838047232
2004,No,Mecklenburg-Western Pomerania,Rural regions,0.01942685413759794,26790,0.017774089729101824,0.021079618546094057
2004,No,Schleswig-Holstein,Rural regions,0.01744123644950091,26790,0.0158736279258523,0.019008844973149523
2004,No,"Rhineland-Palatinate, Saarland",Rural regions,0.0144359772458946,26790,0.013007625303412014,0.015864329188377185
2004,No,Hamburg,Urban regions,0.013791993130836106,26790,0.012395407746443439,0.015188578515228774
2004,No,Schleswig-Holstein,Urban regions,0.013738327787914565,26790,0.012344424220276812,0.015132231355552318
2004,No,Thuringa,Urban regions,0.012933347644091446,26790,0.011580345670445986,0.014286349617736907
2004,No,Hesse,Rural regions,0.011645379413974455,26790,0.010360675833886378,0.012930082994062531
2004,No,Baden-Wuerttemberg,Rural regions,0.010679403241386713,26790,0.00944853452861196,0.011910271954161467
2004,No,Saxony-Anhalt,Urban regions,0.008157132124074273,26790,0.007080022514988139,0.009234241733160406
2004,No,Bremen,Urban regions,0.007942470752388108,26790,0.006879513118068467,0.00900542838670775
2004,No,North Rhine-Westphalia,Rural regions,0.005205538263389503,26790,0.004343812226043415,0.006067264300735591
2004,No,Mecklenburg-Western Pomerania,Urban regions,0.003595577975743265,26790,0.0028788210575939072,0.004312334893892622
2004,No,Brandenburg,Urban regions,0.0032735859182140173,26790,0.0025895647053454985,0.003957607131082536
2005,Yes,North Rhine-Westphalia,Urban regions,0.22060123784261715,25520,0.2155137947453499,0.2256886809398844
2005,Yes,Baden-Wuerttemberg,Urban regions,0.11007957559681697,25520,0.10623945647328578,0.11391969472034816
2005,Yes,Bavaria,Rural regions,0.06763925729442971,25520,0.06455814773785193,0.0707203668510075
2005,Yes,Bavaria,Urban regions,0.06631299734748011,25520,0.0632600752513294,0.06936591944363082
2005,Yes,Hesse,Urban regions,0.04951370468611848,25520,0.046852052046321875,0.052175357325915085
