year,bula_h,quintil_oecd_hh,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Baden-Wuerttemberg,5th Quintile,5 rooms,0.17729,101,414,0.14045,0.21412
2002,Baden-Wuerttemberg,5th Quintile,6 rooms,0.10860,59,414,0.07860,0.13861
2002,Baden-Wuerttemberg,5th Quintile,7 rooms,0.08733,48,414,0.06010,0.11456
2002,Bavaria,1st Quintile,2 rooms,0.36838,72,152,0.29144,0.44532
2002,Bavaria,1st Quintile,3 rooms,0.30087,80,152,0.22772,0.37403
2002,Bavaria,2nd Quintile,2 rooms,0.14794,41,232,0.10215,0.19372
2002,Bavaria,2nd Quintile,3 rooms,0.32243,89,232,0.26216,0.38271
2002,Bavaria,2nd Quintile,4 rooms,0.18934,58,232,0.13881,0.23986
2002,Bavaria,2nd Quintile,5 rooms,0.16445,44,232,0.11665,0.21226
2002,Bavaria,3rd Quintile,2 rooms,0.20425,43,211,0.14972,0.25877
2002,Bavaria,3rd Quintile,3 rooms,0.29917,78,211,0.23723,0.36110
2002,Bavaria,3rd Quintile,4 rooms,0.22025,57,211,0.16420,0.27630
2002,Bavaria,3rd Quintile,5 rooms,0.11115,33,211,0.06863,0.15366
2002,Bavaria,4th Quintile,2 rooms,0.15091,46,326,0.11200,0.18983
2002,Bavaria,4th Quintile,3 rooms,0.27624,84,326,0.22763,0.32485
2002,Bavaria,4th Quintile,4 rooms,0.25584,87,326,0.20840,0.30328
2002,Bavaria,4th Quintile,5 rooms,0.16930,74,326,0.12853,0.21007
2002,Bavaria,4th Quintile,6 rooms,0.07084,35,326,0.04295,0.09874
2002,Bavaria,5th Quintile,2 rooms,0.13467,50,512,0.10507,0.16427
2002,Bavaria,5th Quintile,3 rooms,0.19715,91,512,0.16265,0.23164
2002,Bavaria,5th Quintile,4 rooms,0.22207,123,512,0.18603,0.25811
2002,Bavaria,5th Quintile,5 rooms,0.19485,114,512,0.16051,0.22919
2002,Bavaria,5th Quintile,6 rooms,0.09836,94,512,0.07254,0.12418
2002,Bavaria,5th Quintile,7 rooms,0.05557,40,512,0.03571,0.07543
2002,Berlin,1st Quintile,2 rooms,0.42216,44,44,0.27453,0.56979
2002,Berlin,2nd Quintile,3 rooms,0.42165,32,32,0.24781,0.59549
2002,Berlin,3rd Quintile,3 rooms,0.51070,41,41,0.35578,0.66561
2002,Berlin,4th Quintile,3 rooms,0.52410,48,48,0.38132,0.66688
2002,Berlin,5th Quintile,3 rooms,0.36259,42,42,0.21544,0.50975
2002,Brandenburg,1st Quintile,2 rooms,0.36924,39,77,0.26074,0.47774
2002,Brandenburg,1st Quintile,3 rooms,0.33559,38,77,0.22943,0.44175
2002,Brandenburg,2nd Quintile,3 rooms,0.49191,59,59,0.36325,0.62057
2002,Brandenburg,3rd Quintile,3 rooms,0.45587,46,46,0.31035,0.60139
2002,Brandenburg,4th Quintile,3 rooms,0.30858,35,35,0.15332,0.46385
2002,Mecklenburg-Western Pomerania,2nd Quintile,3 rooms,0.38154,31,31,0.20771,0.55537
2002,Saxony,1st Quintile,2 rooms,0.36690,59,133,0.28468,0.44912
2002,Saxony,1st Quintile,3 rooms,0.33037,74,133,0.25013,0.41061
2002,Saxony,2nd Quintile,2 rooms,0.29986,54,182,0.23310,0.36661
2002,Saxony,2nd Quintile,3 rooms,0.39037,85,182,0.31930,0.46144
2002,Saxony,2nd Quintile,4 rooms,0.15286,43,182,0.10043,0.20528
2002,Saxony,3rd Quintile,2 rooms,0.22965,34,142,0.16023,0.29908
2002,Saxony,3rd Quintile,3 rooms,0.40649,71,142,0.32541,0.48756
2002,Saxony,3rd Quintile,4 rooms,0.13884,37,142,0.08177,0.19592
2002,Saxony,4th Quintile,3 rooms,0.33734,42,42,0.19261,0.48206
2002,Saxony-Anhalt,1st Quintile,2 rooms,0.39157,40,90,0.29017,0.49298
2002,Saxony-Anhalt,1st Quintile,3 rooms,0.34124,50,90,0.24273,0.43974
2002,Saxony-Anhalt,2nd Quintile,3 rooms,0.45759,50,50,0.31810,0.59709
2002,Saxony-Anhalt,3rd Quintile,3 rooms,0.37925,39,39,0.22498,0.53352
2002,Thuringa,1st Quintile,2 rooms,0.38223,31,70,0.26757,0.49689
2002,Thuringa,1st Quintile,3 rooms,0.32381,39,70,0.21340,0.43423
2002,Thuringa,2nd Quintile,3 rooms,0.42058,54,54,0.28767,0.55348
2002,Thuringa,3rd Quintile,3 rooms,0.33728,37,37,0.18284,0.49172
2003,Schleswig-Holstein,5th Quintile,5 rooms,0.36826,40,40,0.21688,0.51964
2003,Lower Saxony,1st Quintile,2 rooms,0.26313,38,95,0.17411,0.35215
2003,Lower Saxony,1st Quintile,3 rooms,0.35513,57,95,0.25839,0.45188
2003,Lower Saxony,2nd Quintile,3 rooms,0.30031,53,88,0.20398,0.39663
2003,Lower Saxony,2nd Quintile,4 rooms,0.20462,35,88,0.11985,0.28940
2003,Lower Saxony,3rd Quintile,3 rooms,0.29882,48,126,0.21857,0.37907
2003,Lower Saxony,3rd Quintile,4 rooms,0.19228,42,126,0.12320,0.26137
2003,Lower Saxony,3rd Quintile,5 rooms,0.18028,36,126,0.11289,0.24767
2003,Lower Saxony,4th Quintile,3 rooms,0.27777,45,138,0.20277,0.35277
2003,Lower Saxony,4th Quintile,4 rooms,0.25299,48,138,0.18019,0.32579
2003,Lower Saxony,4th Quintile,5 rooms,0.23179,45,138,0.16113,0.30245
2003,Lower Saxony,5th Quintile,3 rooms,0.17420,36,198,0.12124,0.22717
2003,Lower Saxony,5th Quintile,4 rooms,0.25836,69,198,0.19724,0.31949
2003,Lower Saxony,5th Quintile,5 rooms,0.18889,49,198,0.13423,0.24355
2003,Lower Saxony,5th Quintile,6 rooms,0.12260,44,198,0.07680,0.16840
2003,North Rhine-Westphalia,1st Quintile,2 rooms,0.34707,133,361,0.29789,0.39624
2003,North Rhine-Westphalia,1st Quintile,3 rooms,0.36726,160,361,0.31746,0.41705
2003,North Rhine-Westphalia,1st Quintile,4 rooms,0.15275,68,361,0.11558,0.18991
2003,North Rhine-Westphalia,2nd Quintile,2 rooms,0.20861,76,404,0.16894,0.24828
2003,North Rhine-Westphalia,2nd Quintile,3 rooms,0.40451,178,404,0.35659,0.45243
2003,North Rhine-Westphalia,2nd Quintile,4 rooms,0.16258,87,404,0.12655,0.19860
2003,North Rhine-Westphalia,2nd Quintile,5 rooms,0.11913,63,404,0.08750,0.15075
2003,North Rhine-Westphalia,3rd Quintile,2 rooms,0.21877,70,378,0.17704,0.26050
2003,North Rhine-Westphalia,3rd Quintile,3 rooms,0.30472,134,378,0.25826,0.35118
2003,North Rhine-Westphalia,3rd Quintile,4 rooms,0.18306,77,378,0.14402,0.22210
2003,North Rhine-Westphalia,3rd Quintile,5 rooms,0.12693,60,378,0.09333,0.16054
2003,North Rhine-Westphalia,3rd Quintile,6 rooms,0.07740,37,378,0.05043,0.10438
2003,North Rhine-Westphalia,4th Quintile,2 rooms,0.17430,70,469,0.13993,0.20867
2003,North Rhine-Westphalia,4th Quintile,3 rooms,0.33868,148,469,0.29580,0.38155
2003,North Rhine-Westphalia,4th Quintile,4 rooms,0.18017,105,469,0.14535,0.21499
2003,North Rhine-Westphalia,4th Quintile,5 rooms,0.16339,88,469,0.12989,0.19689
2003,North Rhine-Westphalia,4th Quintile,6 rooms,0.09319,58,469,0.06686,0.11953
2003,North Rhine-Westphalia,5th Quintile,2 rooms,0.12665,55,662,0.10130,0.15201
2003,North Rhine-Westphalia,5th Quintile,3 rooms,0.28435,150,662,0.24996,0.31874
2003,North Rhine-Westphalia,5th Quintile,4 rooms,0.21917,163,662,0.18763,0.25071
2003,North Rhine-Westphalia,5th Quintile,5 rooms,0.17809,148,662,0.14893,0.20726
2003,North Rhine-Westphalia,5th Quintile,6 rooms,0.08115,84,662,0.06033,0.10196
2003,North Rhine-Westphalia,5th Quintile,7 rooms,0.05306,62,662,0.03598,0.07015
2003,Hesse,1st Quintile,3 rooms,0.38962,46,46,0.24713,0.53210
2003,Hesse,2nd Quintile,3 rooms,0.32143,38,38,0.17094,0.47191
2003,Hesse,3rd Quintile,2 rooms,0.25706,31,66,0.15082,0.36330
2003,Hesse,3rd Quintile,3 rooms,0.25277,35,66,0.14712,0.35843
2003,Hesse,4th Quintile,3 rooms,0.28092,39,70,0.17487,0.38697
2003,Hesse,4th Quintile,4 rooms,0.19359,31,70,0.10036,0.28682
2003,Hesse,5th Quintile,3 rooms,0.25298,60,188,0.19067,0.31529
2003,Hesse,5th Quintile,4 rooms,0.24160,71,188,0.18025,0.30296
2003,Hesse,5th Quintile,5 rooms,0.15909,57,188,0.10667,0.21152
2003,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.23025,33,69,0.13019,0.33032
2003,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.27245,36,69,0.16663,0.37827
2003,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.28228,37,69,0.17530,0.38927
2003,"Rhineland-Palatinate, Saarland",2nd Quintile,4 rooms,0.22228,32,69,0.12345,0.32110
2003,"Rhineland-Palatinate, Saarland",3rd Quintile,3 rooms,0.27167,32,32,0.11508,0.42826
2003,"Rhineland-Palatinate, Saarland",4th Quintile,3 rooms,0.27066,33,100,0.18314,0.35818
2003,"Rhineland-Palatinate, Saarland",4th Quintile,4 rooms,0.22859,34,100,0.14587,0.31131
2003,"Rhineland-Palatinate, Saarland",4th Quintile,5 rooms,0.19295,33,100,0.11522,0.27069
2003,"Rhineland-Palatinate, Saarland",5th Quintile,4 rooms,0.27347,34,68,0.16674,0.38020
2003,"Rhineland-Palatinate, Saarland",5th Quintile,6 rooms,0.16744,34,68,0.07804,0.25685
2003,Baden-Wuerttemberg,1st Quintile,2 rooms,0.23302,43,156,0.16646,0.29957
2003,Baden-Wuerttemberg,1st Quintile,3 rooms,0.32778,69,156,0.25388,0.40168
2003,Baden-Wuerttemberg,1st Quintile,4 rooms,0.22045,44,156,0.15519,0.28571
2003,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.39386,79,126,0.30820,0.47952
2003,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.20150,47,126,0.13118,0.27182
2003,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.14845,37,205,0.09966,0.19724
2003,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.30027,76,205,0.23737,0.36317
2003,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.20006,48,205,0.14516,0.25495
2003,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.15536,44,205,0.10565,0.20506
2003,Baden-Wuerttemberg,4th Quintile,2 rooms,0.23289,51,246,0.17996,0.28582
2003,Baden-Wuerttemberg,4th Quintile,3 rooms,0.26006,78,246,0.20513,0.31499
2003,Baden-Wuerttemberg,4th Quintile,4 rooms,0.24517,76,246,0.19131,0.29904
2003,Baden-Wuerttemberg,4th Quintile,5 rooms,0.11546,41,246,0.07544,0.15547
2003,Baden-Wuerttemberg,5th Quintile,3 rooms,0.23625,74,365,0.19261,0.27989
2003,Baden-Wuerttemberg,5th Quintile,4 rooms,0.23015,98,365,0.18691,0.27339
2003,Baden-Wuerttemberg,5th Quintile,5 rooms,0.17799,85,365,0.13869,0.21729
2003,Baden-Wuerttemberg,5th Quintile,6 rooms,0.09221,67,365,0.06249,0.12193
2003,Baden-Wuerttemberg,5th Quintile,7 rooms,0.08283,41,365,0.05451,0.11114
2003,Bavaria,1st Quintile,2 rooms,0.33749,72,182,0.26860,0.40638
2003,Bavaria,1st Quintile,3 rooms,0.28793,71,182,0.22196,0.35390
2003,Bavaria,1st Quintile,4 rooms,0.17007,39,182,0.11533,0.22480
2003,Bavaria,2nd Quintile,2 rooms,0.18664,40,185,0.13034,0.24294
2003,Bavaria,2nd Quintile,3 rooms,0.33836,89,185,0.26999,0.40672
2003,Bavaria,2nd Quintile,4 rooms,0.20587,56,185,0.14745,0.26429
2003,Bavaria,3rd Quintile,2 rooms,0.14886,45,264,0.10584,0.19188
2003,Bavaria,3rd Quintile,3 rooms,0.28883,78,264,0.23405,0.34360
2003,Bavaria,3rd Quintile,4 rooms,0.20406,60,264,0.15535,0.25277
2003,Bavaria,3rd Quintile,5 rooms,0.12692,44,264,0.08669,0.16715
2003,Bavaria,3rd Quintile,6 rooms,0.11618,37,264,0.07745,0.15491
2003,Bavaria,4th Quintile,2 rooms,0.18797,47,298,0.14354,0.23241
2003,Bavaria,4th Quintile,3 rooms,0.31012,90,298,0.25751,0.36272
2003,Bavaria,4th Quintile,4 rooms,0.18307,64,298,0.13909,0.22706
2003,Bavaria,4th Quintile,5 rooms,0.14113,56,298,0.10153,0.18073
2003,Bavaria,4th Quintile,6 rooms,0.07785,41,298,0.04738,0.10832
2003,Bavaria,5th Quintile,2 rooms,0.14578,47,474,0.11398,0.17758
2003,Bavaria,5th Quintile,3 rooms,0.17223,73,474,0.13820,0.20625
2003,Bavaria,5th Quintile,4 rooms,0.21853,115,474,0.18129,0.25577
2003,Bavaria,5th Quintile,5 rooms,0.18916,103,474,0.15387,0.22446
2003,Bavaria,5th Quintile,6 rooms,0.13074,89,474,0.10036,0.16112
2003,Bavaria,5th Quintile,7 rooms,0.06877,47,474,0.04596,0.09157
2003,Berlin,1st Quintile,2 rooms,0.39810,41,73,0.28503,0.51117
2003,Berlin,1st Quintile,3 rooms,0.22079,32,73,0.12498,0.31660
2003,Berlin,3rd Quintile,2 rooms,0.30810,31,70,0.19916,0.41704
2003,Berlin,3rd Quintile,3 rooms,0.42335,39,70,0.30676,0.53993
2003,Berlin,4th Quintile,3 rooms,0.53302,44,44,0.38390,0.68214
2003,Berlin,5th Quintile,3 rooms,0.34094,37,37,0.18609,0.49578
2003,Brandenburg,1st Quintile,2 rooms,0.35198,32,74,0.24242,0.46153
2003,Brandenburg,1st Quintile,3 rooms,0.37063,42,74,0.25983,0.48142
2003,Brandenburg,2nd Quintile,3 rooms,0.41312,50,50,0.27525,0.55099
2003,Brandenburg,3rd Quintile,3 rooms,0.46607,49,49,0.32494,0.60719
2003,Brandenburg,4th Quintile,3 rooms,0.34936,37,37,0.19361,0.50510
2003,Saxony,1st Quintile,2 rooms,0.35926,56,124,0.27447,0.44406
2003,Saxony,1st Quintile,3 rooms,0.33493,68,124,0.25152,0.41834
2003,Saxony,2nd Quintile,2 rooms,0.26289,54,191,0.20029,0.32548
2003,Saxony,2nd Quintile,3 rooms,0.39834,92,191,0.32873,0.46796
2003,Saxony,2nd Quintile,4 rooms,0.16324,45,191,0.11069,0.21580
2003,Saxony,3rd Quintile,2 rooms,0.26124,41,154,0.19163,0.33086
2003,Saxony,3rd Quintile,3 rooms,0.36511,73,154,0.28882,0.44140
2003,Saxony,3rd Quintile,4 rooms,0.15928,40,154,0.10129,0.21727
2003,Saxony,4th Quintile,3 rooms,0.29951,41,78,0.19720,0.40182
2003,Saxony,4th Quintile,4 rooms,0.30931,37,78,0.20607,0.41255
2003,Saxony-Anhalt,1st Quintile,2 rooms,0.43068,37,72,0.31550,0.54586
2003,Saxony-Anhalt,1st Quintile,3 rooms,0.28521,35,72,0.18019,0.39024
2003,Saxony-Anhalt,2nd Quintile,3 rooms,0.34829,43,43,0.20420,0.49238
2003,Saxony-Anhalt,3rd Quintile,3 rooms,0.42099,50,50,0.28275,0.55923
2003,Thuringa,1st Quintile,2 rooms,0.33548,32,70,0.22408,0.44689
2003,Thuringa,1st Quintile,3 rooms,0.31672,38,70,0.20695,0.42648
2003,Thuringa,2nd Quintile,3 rooms,0.37313,51,86,0.27031,0.47595
2003,Thuringa,2nd Quintile,4 rooms,0.24065,35,86,0.14977,0.33152
2004,Schleswig-Holstein,5th Quintile,5 rooms,0.31636,37,37,0.16445,0.46828
2004,Lower Saxony,1st Quintile,2 rooms,0.26852,37,124,0.19019,0.34684
2004,Lower Saxony,1st Quintile,3 rooms,0.35043,55,124,0.26611,0.43475
2004,Lower Saxony,1st Quintile,4 rooms,0.14213,32,124,0.08042,0.20384
2004,Lower Saxony,2nd Quintile,3 rooms,0.35973,52,52,0.22801,0.49144
2004,Lower Saxony,3rd Quintile,3 rooms,0.38253,62,125,0.29699,0.46807
2004,Lower Saxony,3rd Quintile,4 rooms,0.15304,32,125,0.08967,0.21641
2004,Lower Saxony,3rd Quintile,5 rooms,0.18298,31,125,0.11493,0.25104
2004,Lower Saxony,4th Quintile,3 rooms,0.19343,33,126,0.12419,0.26268
2004,Lower Saxony,4th Quintile,4 rooms,0.27475,51,126,0.19649,0.35300
2004,Lower Saxony,4th Quintile,5 rooms,0.20641,42,126,0.13545,0.27736
2004,Lower Saxony,5th Quintile,3 rooms,0.21500,45,250,0.16397,0.26603
2004,Lower Saxony,5th Quintile,4 rooms,0.21780,62,250,0.16653,0.26907
2004,Lower Saxony,5th Quintile,5 rooms,0.19021,56,250,0.14146,0.23896
2004,Lower Saxony,5th Quintile,6 rooms,0.16282,56,250,0.11696,0.20868
2004,Lower Saxony,5th Quintile,7 rooms,0.08867,31,250,0.05336,0.12398
2004,North Rhine-Westphalia,1st Quintile,2 rooms,0.34982,116,326,0.29797,0.40167
2004,North Rhine-Westphalia,1st Quintile,3 rooms,0.34765,150,326,0.29587,0.39942
2004,North Rhine-Westphalia,1st Quintile,4 rooms,0.14887,60,326,0.11017,0.18757
2004,North Rhine-Westphalia,2nd Quintile,2 rooms,0.21830,76,376,0.17649,0.26011
2004,North Rhine-Westphalia,2nd Quintile,3 rooms,0.40862,160,376,0.35886,0.45837
2004,North Rhine-Westphalia,2nd Quintile,4 rooms,0.17268,93,376,0.13443,0.21094
2004,North Rhine-Westphalia,2nd Quintile,5 rooms,0.09095,47,376,0.06185,0.12005
2004,North Rhine-Westphalia,3rd Quintile,2 rooms,0.19522,67,387,0.15568,0.23476
2004,North Rhine-Westphalia,3rd Quintile,3 rooms,0.32724,128,387,0.28043,0.37405
2004,North Rhine-Westphalia,3rd Quintile,4 rooms,0.19409,89,387,0.15464,0.23355
2004,North Rhine-Westphalia,3rd Quintile,5 rooms,0.12915,64,387,0.09569,0.16261
2004,North Rhine-Westphalia,3rd Quintile,6 rooms,0.08359,39,387,0.05598,0.11121
2004,North Rhine-Westphalia,4th Quintile,2 rooms,0.18858,63,446,0.15223,0.22492
2004,North Rhine-Westphalia,4th Quintile,3 rooms,0.30882,130,446,0.26589,0.35174
2004,North Rhine-Westphalia,4th Quintile,4 rooms,0.20002,110,446,0.16285,0.23718
2004,North Rhine-Westphalia,4th Quintile,5 rooms,0.16411,92,446,0.12970,0.19853
2004,North Rhine-Westphalia,4th Quintile,6 rooms,0.08667,51,446,0.06053,0.11281
2004,North Rhine-Westphalia,5th Quintile,2 rooms,0.10296,57,665,0.07985,0.12608
2004,North Rhine-Westphalia,5th Quintile,3 rooms,0.29628,159,665,0.26155,0.33101
2004,North Rhine-Westphalia,5th Quintile,4 rooms,0.23368,158,665,0.20150,0.26587
2004,North Rhine-Westphalia,5th Quintile,5 rooms,0.17923,152,665,0.15006,0.20841
2004,North Rhine-Westphalia,5th Quintile,6 rooms,0.07722,79,665,0.05692,0.09753
2004,North Rhine-Westphalia,5th Quintile,7 rooms,0.04697,60,665,0.03088,0.06307
2004,Hesse,1st Quintile,3 rooms,0.37471,46,46,0.23328,0.51614
2004,Hesse,2nd Quintile,3 rooms,0.27566,32,32,0.11836,0.43296
2004,Hesse,3rd Quintile,3 rooms,0.26061,35,35,0.11306,0.40816
2004,Hesse,4th Quintile,3 rooms,0.27727,40,82,0.17978,0.37476
2004,Hesse,4th Quintile,4 rooms,0.26483,42,82,0.16874,0.36093
2004,Hesse,5th Quintile,3 rooms,0.28051,56,169,0.21257,0.34844
2004,Hesse,5th Quintile,4 rooms,0.19685,61,169,0.13672,0.25697
2004,Hesse,5th Quintile,5 rooms,0.15958,52,169,0.10421,0.21496
2004,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.27705,35,35,0.12661,0.42748
2004,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.34580,38,38,0.19254,0.49905
2004,"Rhineland-Palatinate, Saarland",3rd Quintile,3 rooms,0.26452,32,63,0.15472,0.37431
2004,"Rhineland-Palatinate, Saarland",3rd Quintile,5 rooms,0.22912,31,63,0.12451,0.33373
2004,"Rhineland-Palatinate, Saarland",5th Quintile,5 rooms,0.26563,39,73,0.16361,0.36765
2004,"Rhineland-Palatinate, Saarland",5th Quintile,6 rooms,0.19169,34,73,0.10076,0.28261
2004,Baden-Wuerttemberg,1st Quintile,2 rooms,0.19139,39,158,0.12985,0.25293
2004,Baden-Wuerttemberg,1st Quintile,3 rooms,0.37030,78,158,0.29477,0.44584
2004,Baden-Wuerttemberg,1st Quintile,4 rooms,0.22566,41,158,0.16027,0.29105
2004,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.17822,37,157,0.11816,0.23827
2004,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.40127,78,157,0.32435,0.47818
2004,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.14688,42,157,0.09133,0.20242
2004,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.28118,74,206,0.21964,0.34273
2004,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.24051,60,206,0.18200,0.29902
2004,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.15737,41,206,0.10752,0.20722
2004,Baden-Wuerttemberg,3rd Quintile,6 rooms,0.10823,31,206,0.06570,0.15076
2004,Baden-Wuerttemberg,4th Quintile,2 rooms,0.20098,44,224,0.14839,0.25358
2004,Baden-Wuerttemberg,4th Quintile,3 rooms,0.26477,76,224,0.20686,0.32268
2004,Baden-Wuerttemberg,4th Quintile,4 rooms,0.26133,71,224,0.20366,0.31900
2004,Baden-Wuerttemberg,4th Quintile,5 rooms,0.11594,33,224,0.07392,0.15796
2004,Baden-Wuerttemberg,5th Quintile,3 rooms,0.25550,72,342,0.20921,0.30179
2004,Baden-Wuerttemberg,5th Quintile,4 rooms,0.25131,94,342,0.20527,0.29735
2004,Baden-Wuerttemberg,5th Quintile,5 rooms,0.13872,80,342,0.10204,0.17541
2004,Baden-Wuerttemberg,5th Quintile,6 rooms,0.09912,60,342,0.06740,0.13083
2004,Baden-Wuerttemberg,5th Quintile,7 rooms,0.07567,36,342,0.04760,0.10374
2004,Bavaria,1st Quintile,2 rooms,0.34316,64,143,0.26507,0.42125
2004,Bavaria,1st Quintile,3 rooms,0.31568,79,143,0.23923,0.39213
2004,Bavaria,2nd Quintile,2 rooms,0.14521,37,211,0.09756,0.19287
2004,Bavaria,2nd Quintile,3 rooms,0.32413,79,211,0.26083,0.38744
2004,Bavaria,2nd Quintile,4 rooms,0.20861,56,211,0.15366,0.26357
2004,Bavaria,2nd Quintile,5 rooms,0.14031,39,211,0.09334,0.18729
2004,Bavaria,3rd Quintile,2 rooms,0.17082,39,223,0.12132,0.22033
2004,Bavaria,3rd Quintile,3 rooms,0.32093,77,223,0.25952,0.38234
2004,Bavaria,3rd Quintile,4 rooms,0.19752,64,223,0.14515,0.24989
2004,Bavaria,3rd Quintile,5 rooms,0.14129,43,223,0.09547,0.18711
2004,Bavaria,4th Quintile,2 rooms,0.19269,44,313,0.14892,0.23645
2004,Bavaria,4th Quintile,3 rooms,0.26155,86,313,0.21278,0.31031
2004,Bavaria,4th Quintile,4 rooms,0.20044,79,313,0.15602,0.24486
2004,Bavaria,4th Quintile,5 rooms,0.17948,64,313,0.13689,0.22206
2004,Bavaria,4th Quintile,6 rooms,0.07716,40,313,0.04755,0.10677
2004,Bavaria,5th Quintile,2 rooms,0.16693,49,452,0.13251,0.20134
2004,Bavaria,5th Quintile,3 rooms,0.16145,75,452,0.12749,0.19540
2004,Bavaria,5th Quintile,4 rooms,0.20325,98,452,0.16611,0.24039
2004,Bavaria,5th Quintile,5 rooms,0.18279,87,452,0.14712,0.21847
2004,Bavaria,5th Quintile,6 rooms,0.15206,102,452,0.11892,0.18520
2004,Bavaria,5th Quintile,7 rooms,0.07321,41,452,0.04917,0.09725
2004,Berlin,1st Quintile,2 rooms,0.41373,46,77,0.30300,0.52445
2004,Berlin,1st Quintile,3 rooms,0.22521,31,77,0.13130,0.31913
2004,Berlin,3rd Quintile,3 rooms,0.43710,37,37,0.27506,0.59913
2004,Berlin,4th Quintile,3 rooms,0.48578,42,42,0.33280,0.63877
2004,Berlin,5th Quintile,3 rooms,0.37234,39,39,0.21863,0.52605
2004,Brandenburg,1st Quintile,3 rooms,0.31430,37,37,0.16265,0.46595
2004,Brandenburg,2nd Quintile,3 rooms,0.46419,58,58,0.33472,0.59366
2004,Brandenburg,3rd Quintile,3 rooms,0.42193,41,41,0.26888,0.57498
2004,Mecklenburg-Western Pomerania,1st Quintile,3 rooms,0.46061,31,31,0.28224,0.63897
2004,Saxony,1st Quintile,2 rooms,0.35296,53,122,0.26781,0.43811
2004,Saxony,1st Quintile,3 rooms,0.34195,69,122,0.25743,0.42647
2004,Saxony,2nd Quintile,2 rooms,0.34417,57,178,0.27418,0.41417
2004,Saxony,2nd Quintile,3 rooms,0.37555,81,178,0.30421,0.44689
2004,Saxony,2nd Quintile,4 rooms,0.12951,40,178,0.08005,0.17898
2004,Saxony,3rd Quintile,2 rooms,0.23442,35,146,0.16547,0.30338
2004,Saxony,3rd Quintile,3 rooms,0.35911,67,146,0.28103,0.43720
2004,Saxony,3rd Quintile,4 rooms,0.19580,44,146,0.13121,0.26039
2004,Saxony,4th Quintile,3 rooms,0.33349,48,48,0.19870,0.46828
2004,Saxony-Anhalt,1st Quintile,2 rooms,0.38422,33,33,0.21568,0.55275
2004,Saxony-Anhalt,2nd Quintile,3 rooms,0.31505,38,69,0.20464,0.42546
2004,Saxony-Anhalt,2nd Quintile,4 rooms,0.21167,31,69,0.11458,0.30876
2004,Saxony-Anhalt,3rd Quintile,3 rooms,0.40570,41,41,0.25353,0.55787
2004,Saxony-Anhalt,4th Quintile,3 rooms,0.40800,36,36,0.24517,0.57082
2004,Thuringa,1st Quintile,3 rooms,0.35001,44,44,0.20744,0.49258
2004,Thuringa,2nd Quintile,2 rooms,0.28711,31,67,0.17796,0.39626
2004,Thuringa,2nd Quintile,3 rooms,0.31533,36,67,0.20323,0.42743
2004,Thuringa,3rd Quintile,3 rooms,0.31619,40,40,0.17025,0.46212
2005,Schleswig-Holstein,5th Quintile,5 rooms,0.36851,40,40,0.21711,0.51991
2005,Lower Saxony,1st Quintile,2 rooms,0.25695,37,83,0.16238,0.35153
2005,Lower Saxony,1st Quintile,3 rooms,0.30442,46,83,0.20482,0.40402
2005,Lower Saxony,2nd Quintile,3 rooms,0.33823,53,53,0.20964,0.46682
2005,Lower Saxony,3rd Quintile,3 rooms,0.29058,54,125,0.21066,0.37049
2005,Lower Saxony,3rd Quintile,4 rooms,0.20857,36,125,0.13706,0.28008
2005,Lower Saxony,3rd Quintile,5 rooms,0.18743,35,125,0.11874,0.25612
2005,Lower Saxony,4th Quintile,3 rooms,0.23515,41,130,0.16197,0.30834
2005,Lower Saxony,4th Quintile,4 rooms,0.20495,47,130,0.13529,0.27461
2005,Lower Saxony,4th Quintile,5 rooms,0.24193,42,130,0.16803,0.31583
2005,Lower Saxony,5th Quintile,3 rooms,0.14136,36,192,0.09195,0.19077
2005,Lower Saxony,5th Quintile,4 rooms,0.28251,63,192,0.21866,0.34636
2005,Lower Saxony,5th Quintile,5 rooms,0.20309,50,192,0.14604,0.26014
2005,Lower Saxony,5th Quintile,6 rooms,0.17544,43,192,0.12150,0.22938
2005,North Rhine-Westphalia,1st Quintile,2 rooms,0.33126,115,334,0.28071,0.38182
2005,North Rhine-Westphalia,1st Quintile,3 rooms,0.37079,161,334,0.31891,0.42267
2005,North Rhine-Westphalia,1st Quintile,4 rooms,0.12669,58,334,0.09096,0.16241
