year,plg0292_h,pgisced97,quintil_oecd,proportion,n,lower_confidence,upper_confidence
2019,Further vocational education,higher education,2nd Quintile,0.03636363636363636,42417,0.03458217527855672,0.038145097448716005
2019,Further vocational education,higher education,1st Quintile,0.03636363636363636,42417,0.03458217527855672,0.038145097448716005
2019,Further vocational education,vocational + Abi,4th Quintile,0.03636363636363636,42417,0.03458217527855672,0.038145097448716005
2019,Further vocational education,vocational + Abi,3rd Quintile,0.03636363636363636,42417,0.03458217527855672,0.038145097448716005
2019,Further vocational education,higher vocational,5th Quintile,0.02727272727272727,42417,0.02572267648624443,0.028822778059210113
2019,Further vocational education,higher education,3rd Quintile,0.01818181818181818,42417,0.016910306697242364,0.019453329666393997
2019,Further vocational education,middle vocational,2nd Quintile,0.01818181818181818,42417,0.016910306697242364,0.019453329666393997
2019,Further vocational education,general elementary,5th Quintile,0.01818181818181818,42417,0.016910306697242364,0.019453329666393997
2019,Further vocational education,general elementary,3rd Quintile,0.01818181818181818,42417,0.016910306697242364,0.019453329666393997
2019,Further vocational education,higher vocational,4th Quintile,0.00909090909090909,42417,0.00818766181477176,0.009994156367046422
2019,Further vocational education,vocational + Abi,1st Quintile,0.00909090909090909,42417,0.00818766181477176,0.009994156367046422
2019,Further vocational education,middle vocational,1st Quintile,0.00909090909090909,42417,0.00818766181477176,0.009994156367046422
2019,Further vocational education,general elementary,4th Quintile,0.00909090909090909,42417,0.00818766181477176,0.009994156367046422
2019,Further vocational education,inadequately,3rd Quintile,0.00909090909090909,42417,0.00818766181477176,0.009994156367046422
2019,Vocational rehabilitation,middle vocational,5th Quintile,0.5,42417,0.49524165309273693,0.5047583469072631
2019,Vocational rehabilitation,middle vocational,2nd Quintile,0.25,42417,0.24587915069829105,0.254120849301709
2019,Vocational rehabilitation,middle vocational,4th Quintile,0.125,42417,0.12185264935790213,0.12814735064209787
2019,Vocational rehabilitation,general elementary,1st Quintile,0.125,42417,0.12185264935790213,0.12814735064209787
2019,Further general/political education,middle vocational,4th Quintile,0.2,42417,0.19619332247418955,0.20380667752581047
2019,Further general/political education,higher vocational,4th Quintile,0.2,42417,0.19619332247418955,0.20380667752581047
2019,Further general/political education,inadequately,5th Quintile,0.1,42417,0.09714499185564215,0.10285500814435786
2019,Further general/political education,higher vocational,2nd Quintile,0.1,42417,0.09714499185564215,0.10285500814435786
2019,Further general/political education,higher education,5th Quintile,0.1,42417,0.09714499185564215,0.10285500814435786
2019,Further general/political education,middle vocational,5th Quintile,0.1,42417,0.09714499185564215,0.10285500814435786
2019,Further general/political education,general elementary,5th Quintile,0.1,42417,0.09714499185564215,0.10285500814435786
2019,Further general/political education,vocational + Abi,4th Quintile,0.1,42417,0.09714499185564215,0.10285500814435786
2019,Others,higher education,4th Quintile,0.11864406779661017,42417,0.11556666193303096,0.12172147366018939
2019,Others,higher education,5th Quintile,0.1016949152542373,42417,0.09881852608290577,0.10457130442556882
2019,Others,inadequately,1st Quintile,0.0847457627118644,42417,0.08209533497876989,0.08739619044495892
2019,Others,middle vocational,1st Quintile,0.06779661016949153,42417,0.0654041460925613,0.07018907424642175
2019,Others,general elementary,1st Quintile,0.06779661016949153,42417,0.0654041460925613,0.07018907424642175
2019,Others,higher education,1st Quintile,0.06779661016949153,42417,0.0654041460925613,0.07018907424642175
2019,Others,higher education,2nd Quintile,0.05084745762711865,42417,0.04875677203667505,0.052938143217562246
2019,Others,middle vocational,4th Quintile,0.05084745762711865,42417,0.04875677203667505,0.052938143217562246
2019,Others,middle vocational,5th Quintile,0.03389830508474576,42417,0.0321760934820624,0.035620516687429125
2019,Others,middle vocational,3rd Quintile,0.03389830508474576,42417,0.0321760934820624,0.035620516687429125
2019,Others,middle vocational,2nd Quintile,0.03389830508474576,42417,0.0321760934820624,0.035620516687429125
2019,Others,general elementary,3rd Quintile,0.03389830508474576,42417,0.0321760934820624,0.035620516687429125
2019,Others,inadequately,2nd Quintile,0.03389830508474576,42417,0.0321760934820624,0.035620516687429125
2019,Others,higher education,3rd Quintile,0.03389830508474576,42417,0.0321760934820624,0.035620516687429125
2019,Others,vocational + Abi,4th Quintile,0.03389830508474576,42417,0.0321760934820624,0.035620516687429125
2019,Others,vocational + Abi,1st Quintile,0.03389830508474576,42417,0.0321760934820624,0.035620516687429125
2019,Others,vocational + Abi,3rd Quintile,0.01694915254237288,42417,0.015720729138823563,0.0181775759459222
2019,Others,general elementary,2nd Quintile,0.01694915254237288,42417,0.015720729138823563,0.0181775759459222
2019,Others,higher vocational,5th Quintile,0.01694915254237288,42417,0.015720729138823563,0.0181775759459222
2019,Others,general elementary,4th Quintile,0.01694915254237288,42417,0.015720729138823563,0.0181775759459222
2019,Others,inadequately,4th Quintile,0.01694915254237288,42417,0.015720729138823563,0.0181775759459222
2019,Others,higher vocational,4th Quintile,0.01694915254237288,42417,0.015720729138823563,0.0181775759459222
2019,Others,vocational + Abi,5th Quintile,0.01694915254237288,42417,0.015720729138823563,0.0181775759459222
2019,Integration/Language course,higher education,3rd Quintile,0.25,42417,0.24587915069829105,0.254120849301709
2019,Integration/Language course,higher education,1st Quintile,0.25,42417,0.24587915069829105,0.254120849301709
2019,Integration/Language course,general elementary,1st Quintile,0.25,42417,0.24587915069829105,0.254120849301709
2019,Integration/Language course,middle vocational,1st Quintile,0.125,42417,0.12185264935790213,0.12814735064209787
2019,Integration/Language course,middle vocational,3rd Quintile,0.125,42417,0.12185264935790213,0.12814735064209787
2020,Vocational Retraining,middle vocational,5th Quintile,0.10638297872340426,42741,0.10345986628278099,0.10930609116402752
2020,Vocational Retraining,middle vocational,2nd Quintile,0.0851063829787234,42741,0.08246092969091902,0.08775183626652779
2020,Vocational Retraining,middle vocational,1st Quintile,0.0851063829787234,42741,0.08246092969091902,0.08775183626652779
2020,Vocational Retraining,general elementary,4th Quintile,0.0851063829787234,42741,0.08246092969091902,0.08775183626652779
2020,Vocational Retraining,vocational + Abi,3rd Quintile,0.0851063829787234,42741,0.08246092969091902,0.08775183626652779
2020,Vocational Retraining,vocational + Abi,1st Quintile,0.06382978723404255,42741,0.06151227070926507,0.06614730375882003
2020,Vocational Retraining,middle vocational,4th Quintile,0.06382978723404255,42741,0.06151227070926507,0.06614730375882003
2020,Vocational Retraining,higher education,2nd Quintile,0.06382978723404255,42741,0.06151227070926507,0.06614730375882003
2020,Vocational Retraining,vocational + Abi,4th Quintile,0.06382978723404255,42741,0.06151227070926507,0.06614730375882003
2020,Vocational Retraining,middle vocational,3rd Quintile,0.06382978723404255,42741,0.06151227070926507,0.06614730375882003
2020,Vocational Retraining,general elementary,1st Quintile,0.0425531914893617,42741,0.04063956520021553,0.044466817778507875
2020,Vocational Retraining,vocational + Abi,5th Quintile,0.0425531914893617,42741,0.04063956520021553,0.044466817778507875
2020,Vocational Retraining,higher education,5th Quintile,0.0425531914893617,42741,0.04063956520021553,0.044466817778507875
2020,Vocational Retraining,general elementary,3rd Quintile,0.0425531914893617,42741,0.04063956520021553,0.044466817778507875
2020,Vocational Retraining,general elementary,5th Quintile,0.02127659574468085,42741,0.019908505362564544,0.022644686126797157
2020,Vocational Retraining,higher education,4th Quintile,0.02127659574468085,42741,0.019908505362564544,0.022644686126797157
2020,Vocational Retraining,vocational + Abi,2nd Quintile,0.02127659574468085,42741,0.019908505362564544,0.022644686126797157
2020,Further vocational education,higher education,5th Quintile,0.2830188679245283,42741,0.27874820504566256,0.28728953080339403
2020,Further vocational education,middle vocational,5th Quintile,0.1509433962264151,42741,0.14754941752491055,0.15433737492791963
2020,Further vocational education,middle vocational,4th Quintile,0.11320754716981132,42741,0.11020366829676922,0.11621142604285342
2020,Further vocational education,higher education,4th Quintile,0.09433962264150944,42741,0.09156845063598947,0.09711079464702942
2020,Further vocational education,vocational + Abi,5th Quintile,0.07547169811320754,42741,0.07296740074027469,0.0779759954861404
2020,Further vocational education,middle vocational,3rd Quintile,0.04716981132075472,42741,0.045159915460706426,0.049179707180803015
2020,Further vocational education,higher education,3rd Quintile,0.03773584905660377,42741,0.03592926593624216,0.03954243217696538
2020,Further vocational education,vocational + Abi,4th Quintile,0.03773584905660377,42741,0.03592926593624216,0.03954243217696538
2020,Further vocational education,higher vocational,5th Quintile,0.02830188679245283,42741,0.026729689274575492,0.02987408431033017
2020,Further vocational education,higher education,1st Quintile,0.018867924528301886,42741,0.017578014158713434,0.020157834897890338
2020,Further vocational education,general elementary,3rd Quintile,0.018867924528301886,42741,0.017578014158713434,0.020157834897890338
2020,Further vocational education,general elementary,2nd Quintile,0.018867924528301886,42741,0.017578014158713434,0.020157834897890338
2020,Further vocational education,general elementary,1st Quintile,0.018867924528301886,42741,0.017578014158713434,0.020157834897890338
2020,Further vocational education,general elementary,4th Quintile,0.009433962264150943,42741,0.008517483268302196,0.01035044125999969
2020,Further vocational education,middle vocational,1st Quintile,0.009433962264150943,42741,0.008517483268302196,0.01035044125999969
2020,Further vocational education,higher vocational,4th Quintile,0.009433962264150943,42741,0.008517483268302196,0.01035044125999969
2020,Further vocational education,vocational + Abi,3rd Quintile,0.009433962264150943,42741,0.008517483268302196,0.01035044125999969
2020,Further vocational education,vocational + Abi,2nd Quintile,0.009433962264150943,42741,0.008517483268302196,0.01035044125999969
2020,Further vocational education,vocational + Abi,1st Quintile,0.009433962264150943,42741,0.008517483268302196,0.01035044125999969
2020,Vocational rehabilitation,middle vocational,5th Quintile,0.3333333333333333,42741,0.3288641571576691,0.33780250950899754
2020,Vocational rehabilitation,middle vocational,1st Quintile,0.2222222222222222,42741,0.2182807793135081,0.22616366513093633
2020,Vocational rehabilitation,middle vocational,2nd Quintile,0.2222222222222222,42741,0.2182807793135081,0.22616366513093633
2020,Vocational rehabilitation,middle vocational,3rd Quintile,0.1111111111111111,42741,0.10813166032733494,0.11409056189488727
2020,Vocational rehabilitation,general elementary,3rd Quintile,0.1111111111111111,42741,0.10813166032733494,0.11409056189488727
2020,Further general/political education,higher education,5th Quintile,0.23076923076923078,42741,0.22677483579239666,0.2347636257460649
2020,Further general/political education,in school,3rd Quintile,0.07692307692307693,42741,0.07439679972285065,0.0794493541233032
2020,Further general/political education,general elementary,1st Quintile,0.07692307692307693,42741,0.07439679972285065,0.0794493541233032
2020,Further general/political education,middle vocational,1st Quintile,0.07692307692307693,42741,0.07439679972285065,0.0794493541233032
2020,Further general/political education,middle vocational,3rd Quintile,0.07692307692307693,42741,0.07439679972285065,0.0794493541233032
2020,Further general/political education,middle vocational,5th Quintile,0.07692307692307693,42741,0.07439679972285065,0.0794493541233032
