year,age_gr,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,46-65 y.,Baden-Wuerttemberg,Intermediate School Degree,0.28859,296,1054,0.26122,0.31596
2011,46-65 y.,Baden-Wuerttemberg,Technical School Degree,0.06555,68,1054,0.05060,0.08050
2011,46-65 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.14344,231,1054,0.12226,0.16461
2011,46-65 y.,Baden-Wuerttemberg,Other Degree,0.12560,113,1054,0.10558,0.14562
2011,46-65 y.,Bavaria,Secondary School Degree,0.45660,567,1406,0.43056,0.48265
2011,46-65 y.,Bavaria,Intermediate School Degree,0.23495,400,1406,0.21278,0.25712
2011,46-65 y.,Bavaria,Technical School Degree,0.05318,88,1406,0.04145,0.06491
2011,46-65 y.,Bavaria,Upper Secondary Degree,0.14670,261,1406,0.12820,0.16520
2011,46-65 y.,Bavaria,Other Degree,0.08932,90,1406,0.07440,0.10423
2011,46-65 y.,Berlin,Secondary School Degree,0.18106,47,296,0.13712,0.22500
2011,46-65 y.,Berlin,Intermediate School Degree,0.44851,136,296,0.39176,0.50526
2011,46-65 y.,Berlin,Upper Secondary Degree,0.25675,113,296,0.20690,0.30660
2011,46-65 y.,Brandenburg,Secondary School Degree,0.16376,71,398,0.12735,0.20016
2011,46-65 y.,Brandenburg,Intermediate School Degree,0.65985,245,398,0.61324,0.70645
2011,46-65 y.,Brandenburg,Upper Secondary Degree,0.13062,82,398,0.09747,0.16376
2011,46-65 y.,Mecklenburg-Western Pomerania,Secondary School Degree,0.16366,39,227,0.11542,0.21189
2011,46-65 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.63243,137,227,0.56957,0.69529
2011,46-65 y.,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.18581,51,227,0.13510,0.23652
2011,46-65 y.,Saxony,Secondary School Degree,0.13277,75,557,0.10456,0.16097
2011,46-65 y.,Saxony,Intermediate School Degree,0.67235,365,557,0.63334,0.71137
2011,46-65 y.,Saxony,Upper Secondary Degree,0.14520,117,557,0.11591,0.17448
2011,46-65 y.,Saxony-Anhalt,Secondary School Degree,0.17526,59,340,0.13478,0.21573
2011,46-65 y.,Saxony-Anhalt,Intermediate School Degree,0.61457,204,340,0.56276,0.66638
2011,46-65 y.,Saxony-Anhalt,Upper Secondary Degree,0.17280,77,340,0.13255,0.21305
2011,46-65 y.,Thuringa,Secondary School Degree,0.23823,75,355,0.19386,0.28261
2011,46-65 y.,Thuringa,Intermediate School Degree,0.59111,225,355,0.53990,0.64233
2011,46-65 y.,Thuringa,Upper Secondary Degree,0.13929,55,355,0.10322,0.17536
2011,66 and older,Schleswig-Holstein,Secondary School Degree,0.47401,80,125,0.38613,0.56190
2011,66 and older,Schleswig-Holstein,Intermediate School Degree,0.20665,45,125,0.13538,0.27792
2011,66 and older,Hamburg,Secondary School Degree,0.46983,38,38,0.30901,0.63065
2011,66 and older,Lower Saxony,Secondary School Degree,0.58211,281,465,0.53723,0.62699
2011,66 and older,Lower Saxony,Intermediate School Degree,0.20814,104,465,0.17120,0.24508
2011,66 and older,Lower Saxony,Upper Secondary Degree,0.11452,80,465,0.08554,0.14350
2011,66 and older,North Rhine-Westphalia,Secondary School Degree,0.60635,565,986,0.57584,0.63686
2011,66 and older,North Rhine-Westphalia,Intermediate School Degree,0.16169,155,986,0.13870,0.18468
2011,66 and older,North Rhine-Westphalia,Technical School Degree,0.03653,40,986,0.02482,0.04825
2011,66 and older,North Rhine-Westphalia,Upper Secondary Degree,0.09837,150,986,0.07977,0.11696
2011,66 and older,North Rhine-Westphalia,Other Degree,0.07423,76,986,0.05786,0.09060
2011,66 and older,Hesse,Secondary School Degree,0.57020,144,248,0.50847,0.63194
2011,66 and older,Hesse,Intermediate School Degree,0.16393,56,248,0.11776,0.21009
2011,66 and older,Hesse,Upper Secondary Degree,0.12297,48,248,0.08201,0.16393
2011,66 and older,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.68623,196,268,0.63057,0.74189
2011,66 and older,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.10528,35,268,0.06846,0.14209
2011,66 and older,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.10652,37,268,0.06952,0.14353
2011,66 and older,Baden-Wuerttemberg,Secondary School Degree,0.54548,309,531,0.50309,0.58787
2011,66 and older,Baden-Wuerttemberg,Intermediate School Degree,0.17273,97,531,0.14055,0.20492
2011,66 and older,Baden-Wuerttemberg,Upper Secondary Degree,0.12766,86,531,0.09925,0.15607
2011,66 and older,Baden-Wuerttemberg,Other Degree,0.07277,39,531,0.05065,0.09488
2011,66 and older,Bavaria,Secondary School Degree,0.57830,445,774,0.54348,0.61311
2011,66 and older,Bavaria,Intermediate School Degree,0.16957,142,774,0.14312,0.19603
2011,66 and older,Bavaria,Technical School Degree,0.05276,35,774,0.03700,0.06852
2011,66 and older,Bavaria,Upper Secondary Degree,0.09182,96,774,0.07146,0.11218
2011,66 and older,Bavaria,Other Degree,0.08101,56,774,0.06178,0.10025
2011,66 and older,Berlin,Secondary School Degree,0.42582,80,194,0.35606,0.49559
2011,66 and older,Berlin,Intermediate School Degree,0.30365,67,194,0.23878,0.36853
2011,66 and older,Berlin,Upper Secondary Degree,0.14553,47,194,0.09578,0.19528
2011,66 and older,Brandenburg,Secondary School Degree,0.63280,148,228,0.57009,0.69551
2011,66 and older,Brandenburg,Intermediate School Degree,0.13744,41,228,0.09264,0.18223
2011,66 and older,Brandenburg,Upper Secondary Degree,0.13912,39,228,0.09410,0.18414
2011,66 and older,Mecklenburg-Western Pomerania,Secondary School Degree,0.50965,55,99,0.41067,0.60862
2011,66 and older,Mecklenburg-Western Pomerania,Intermediate School Degree,0.28278,44,99,0.19362,0.37195
2011,66 and older,Saxony,Secondary School Degree,0.61880,226,335,0.56671,0.67089
2011,66 and older,Saxony,Intermediate School Degree,0.17131,60,335,0.13091,0.21172
2011,66 and older,Saxony,Upper Secondary Degree,0.14929,49,335,0.11107,0.18751
2011,66 and older,Saxony-Anhalt,Secondary School Degree,0.68334,149,187,0.61649,0.75020
2011,66 and older,Saxony-Anhalt,Intermediate School Degree,0.17002,38,187,0.11603,0.22400
2011,66 and older,Thuringa,Secondary School Degree,0.81422,170,170,0.75558,0.87286
2012,17-29 y.,Schleswig-Holstein,Secondary School Degree,0.14216,38,159,0.08771,0.19661
2012,17-29 y.,Schleswig-Holstein,Intermediate School Degree,0.29600,46,159,0.22482,0.36718
2012,17-29 y.,Schleswig-Holstein,Upper Secondary Degree,0.24696,37,159,0.17972,0.31421
2012,17-29 y.,Schleswig-Holstein,No School Degree Yet,0.09514,38,159,0.04939,0.14089
2012,17-29 y.,Lower Saxony,Secondary School Degree,0.09332,52,346,0.06262,0.12401
2012,17-29 y.,Lower Saxony,Intermediate School Degree,0.28915,113,346,0.24131,0.33699
2012,17-29 y.,Lower Saxony,Upper Secondary Degree,0.27894,84,346,0.23162,0.32627
2012,17-29 y.,Lower Saxony,No School Degree Yet,0.14987,97,346,0.11220,0.18753
2012,17-29 y.,North Rhine-Westphalia,Secondary School Degree,0.10038,120,797,0.07950,0.12126
2012,17-29 y.,North Rhine-Westphalia,Intermediate School Degree,0.20957,183,797,0.18130,0.23785
2012,17-29 y.,North Rhine-Westphalia,Technical School Degree,0.08993,68,797,0.07005,0.10980
2012,17-29 y.,North Rhine-Westphalia,Upper Secondary Degree,0.25347,185,797,0.22325,0.28369
2012,17-29 y.,North Rhine-Westphalia,No School Degree Yet,0.17012,241,797,0.14401,0.19622
2012,17-29 y.,Hesse,Intermediate School Degree,0.16020,59,205,0.10986,0.21053
2012,17-29 y.,Hesse,Upper Secondary Degree,0.30470,62,205,0.24154,0.36786
2012,17-29 y.,Hesse,No School Degree Yet,0.21577,84,205,0.15932,0.27222
2012,17-29 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.25720,67,212,0.19822,0.31618
2012,17-29 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.21942,50,212,0.16358,0.27526
2012,17-29 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.20134,45,212,0.14723,0.25545
2012,17-29 y.,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.10765,50,212,0.06583,0.14947
2012,17-29 y.,Baden-Wuerttemberg,Secondary School Degree,0.17043,101,464,0.13618,0.20468
2012,17-29 y.,Baden-Wuerttemberg,Intermediate School Degree,0.26869,138,464,0.22832,0.30907
2012,17-29 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.25190,102,464,0.21236,0.29144
2012,17-29 y.,Baden-Wuerttemberg,No School Degree Yet,0.12382,123,464,0.09382,0.15382
2012,17-29 y.,Bavaria,Secondary School Degree,0.20902,141,575,0.17575,0.24228
2012,17-29 y.,Bavaria,Intermediate School Degree,0.23990,158,575,0.20496,0.27483
2012,17-29 y.,Bavaria,Upper Secondary Degree,0.20914,143,575,0.17587,0.24241
2012,17-29 y.,Bavaria,No School Degree Yet,0.10592,133,575,0.08074,0.13109
2012,17-29 y.,Berlin,Upper Secondary Degree,0.37825,66,66,0.26035,0.49614
2012,17-29 y.,Brandenburg,Intermediate School Degree,0.34898,39,39,0.19742,0.50053
2012,17-29 y.,Saxony,Secondary School Degree,0.12689,38,250,0.08554,0.16823
2012,17-29 y.,Saxony,Intermediate School Degree,0.38358,105,250,0.32318,0.44398
2012,17-29 y.,Saxony,Upper Secondary Degree,0.22646,70,250,0.17447,0.27845
2012,17-29 y.,Saxony,No School Degree Yet,0.06957,37,250,0.03797,0.10118
2012,17-29 y.,Saxony-Anhalt,Intermediate School Degree,0.22960,37,68,0.12889,0.33030
2012,17-29 y.,Saxony-Anhalt,Upper Secondary Degree,0.23114,31,68,0.13019,0.33208
2012,17-29 y.,Thuringa,Intermediate School Degree,0.34155,55,97,0.24668,0.43642
2012,17-29 y.,Thuringa,Upper Secondary Degree,0.26196,42,97,0.17400,0.34992
2012,30-45 y.,Schleswig-Holstein,Secondary School Degree,0.21679,75,279,0.16835,0.26523
2012,30-45 y.,Schleswig-Holstein,Intermediate School Degree,0.36372,120,279,0.30717,0.42027
2012,30-45 y.,Schleswig-Holstein,Upper Secondary Degree,0.23672,84,279,0.18675,0.28669
2012,30-45 y.,Hamburg,Intermediate School Degree,0.18364,32,96,0.10578,0.26150
2012,30-45 y.,Hamburg,Upper Secondary Degree,0.45081,64,96,0.35075,0.55087
2012,30-45 y.,Lower Saxony,Secondary School Degree,0.16163,154,830,0.13657,0.18669
2012,30-45 y.,Lower Saxony,Intermediate School Degree,0.44872,367,830,0.41487,0.48258
2012,30-45 y.,Lower Saxony,Technical School Degree,0.10220,68,830,0.08158,0.12282
2012,30-45 y.,Lower Saxony,Upper Secondary Degree,0.17788,178,830,0.15184,0.20391
2012,30-45 y.,Lower Saxony,Other Degree,0.07275,63,830,0.05507,0.09043
2012,30-45 y.,North Rhine-Westphalia,Secondary School Degree,0.17195,353,1843,0.15472,0.18918
2012,30-45 y.,North Rhine-Westphalia,Intermediate School Degree,0.26541,476,1843,0.24524,0.28557
2012,30-45 y.,North Rhine-Westphalia,Technical School Degree,0.10816,188,1843,0.09398,0.12235
2012,30-45 y.,North Rhine-Westphalia,Upper Secondary Degree,0.29146,541,1843,0.27071,0.31222
2012,30-45 y.,North Rhine-Westphalia,Other Degree,0.12415,231,1843,0.10909,0.13920
2012,30-45 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.02055,54,1843,0.01407,0.02703
2012,30-45 y.,Hesse,Secondary School Degree,0.14447,98,621,0.11680,0.17214
2012,30-45 y.,Hesse,Intermediate School Degree,0.24273,171,621,0.20898,0.27648
2012,30-45 y.,Hesse,Technical School Degree,0.06627,43,621,0.04669,0.08585
2012,30-45 y.,Hesse,Upper Secondary Degree,0.41495,234,621,0.37617,0.45373
2012,30-45 y.,Hesse,Other Degree,0.10467,75,621,0.08057,0.12877
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.31564,135,460,0.27312,0.35816
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.22489,135,460,0.18669,0.26308
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Technical School Degree,0.05061,43,460,0.03055,0.07066
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.26335,97,460,0.22306,0.30365
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.09984,50,460,0.07241,0.12727
2012,30-45 y.,Baden-Wuerttemberg,Secondary School Degree,0.21031,211,1128,0.18651,0.23410
2012,30-45 y.,Baden-Wuerttemberg,Intermediate School Degree,0.25406,376,1128,0.22865,0.27948
2012,30-45 y.,Baden-Wuerttemberg,Technical School Degree,0.06033,71,1128,0.04643,0.07423
2012,30-45 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.30144,353,1128,0.27465,0.32823
2012,30-45 y.,Baden-Wuerttemberg,Other Degree,0.14347,117,1128,0.12300,0.16394
2012,30-45 y.,Bavaria,Secondary School Degree,0.29330,433,1447,0.26984,0.31677
2012,30-45 y.,Bavaria,Intermediate School Degree,0.24923,445,1447,0.22693,0.27152
2012,30-45 y.,Bavaria,Technical School Degree,0.07267,112,1447,0.05929,0.08605
2012,30-45 y.,Bavaria,Upper Secondary Degree,0.22474,311,1447,0.20322,0.24625
2012,30-45 y.,Bavaria,Other Degree,0.13614,146,1447,0.11846,0.15381
2012,30-45 y.,Berlin,Intermediate School Degree,0.29176,98,240,0.23413,0.34939
2012,30-45 y.,Berlin,Upper Secondary Degree,0.47056,142,240,0.40728,0.53384
2012,30-45 y.,Brandenburg,Intermediate School Degree,0.51452,164,235,0.45048,0.57856
2012,30-45 y.,Brandenburg,Upper Secondary Degree,0.19897,71,235,0.14782,0.25012
2012,30-45 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.70467,117,153,0.63215,0.77719
2012,30-45 y.,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.18446,36,153,0.12280,0.24613
2012,30-45 y.,Saxony,Secondary School Degree,0.06985,41,537,0.04827,0.09143
2012,30-45 y.,Saxony,Intermediate School Degree,0.60391,333,537,0.56250,0.64531
2012,30-45 y.,Saxony,Upper Secondary Degree,0.22527,163,537,0.18990,0.26064
2012,30-45 y.,Saxony-Anhalt,Secondary School Degree,0.09475,34,297,0.06138,0.12811
2012,30-45 y.,Saxony-Anhalt,Intermediate School Degree,0.60034,187,297,0.54454,0.65614
2012,30-45 y.,Saxony-Anhalt,Upper Secondary Degree,0.23999,76,297,0.19134,0.28865
2012,30-45 y.,Thuringa,Secondary School Degree,0.09745,38,311,0.06443,0.13046
2012,30-45 y.,Thuringa,Intermediate School Degree,0.50560,175,311,0.44995,0.56126
2012,30-45 y.,Thuringa,Upper Secondary Degree,0.36844,98,311,0.31474,0.42214
2012,46-65 y.,Schleswig-Holstein,Secondary School Degree,0.43482,99,235,0.37130,0.49834
2012,46-65 y.,Schleswig-Holstein,Intermediate School Degree,0.32096,90,235,0.26115,0.38078
2012,46-65 y.,Schleswig-Holstein,Upper Secondary Degree,0.10627,46,235,0.06678,0.14575
2012,46-65 y.,Hamburg,Intermediate School Degree,0.24071,35,81,0.14703,0.33439
2012,46-65 y.,Hamburg,Upper Secondary Degree,0.28508,46,81,0.18615,0.38401
2012,46-65 y.,Lower Saxony,Secondary School Degree,0.38589,288,827,0.35269,0.41909
2012,46-65 y.,Lower Saxony,Intermediate School Degree,0.30088,243,827,0.26960,0.33215
2012,46-65 y.,Lower Saxony,Technical School Degree,0.03994,58,827,0.02659,0.05330
2012,46-65 y.,Lower Saxony,Upper Secondary Degree,0.18568,185,827,0.15916,0.21220
2012,46-65 y.,Lower Saxony,Other Degree,0.07470,53,827,0.05677,0.09263
2012,46-65 y.,North Rhine-Westphalia,Secondary School Degree,0.36813,590,1836,0.34606,0.39019
2012,46-65 y.,North Rhine-Westphalia,Intermediate School Degree,0.21172,424,1836,0.19303,0.23041
2012,46-65 y.,North Rhine-Westphalia,Technical School Degree,0.07414,163,1836,0.06215,0.08612
2012,46-65 y.,North Rhine-Westphalia,Upper Secondary Degree,0.17701,432,1836,0.15955,0.19447
2012,46-65 y.,North Rhine-Westphalia,Other Degree,0.14049,194,1836,0.12459,0.15639
2012,46-65 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.02154,33,1836,0.01490,0.02819
2012,46-65 y.,Hesse,Secondary School Degree,0.27390,179,697,0.24077,0.30704
2012,46-65 y.,Hesse,Intermediate School Degree,0.30800,212,697,0.27370,0.34230
2012,46-65 y.,Hesse,Technical School Degree,0.05360,47,697,0.03687,0.07034
2012,46-65 y.,Hesse,Upper Secondary Degree,0.21314,190,697,0.18271,0.24356
2012,46-65 y.,Hesse,Other Degree,0.12356,69,697,0.09911,0.14801
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.43944,238,554,0.39807,0.48081
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.22378,122,554,0.18905,0.25852
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Technical School Degree,0.06790,39,554,0.04693,0.08887
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.13521,111,554,0.10671,0.16371
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.11050,44,554,0.08437,0.13663
2012,46-65 y.,Baden-Wuerttemberg,Secondary School Degree,0.36098,364,1072,0.33222,0.38975
2012,46-65 y.,Baden-Wuerttemberg,Intermediate School Degree,0.27385,305,1072,0.24714,0.30056
2012,46-65 y.,Baden-Wuerttemberg,Technical School Degree,0.06883,75,1072,0.05366,0.08399
2012,46-65 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.15155,229,1072,0.13007,0.17303
2012,46-65 y.,Baden-Wuerttemberg,Other Degree,0.11436,99,1072,0.09530,0.13342
2012,46-65 y.,Bavaria,Secondary School Degree,0.44697,554,1437,0.42125,0.47268
2012,46-65 y.,Bavaria,Intermediate School Degree,0.24329,431,1437,0.22109,0.26548
2012,46-65 y.,Bavaria,Technical School Degree,0.05029,88,1437,0.03899,0.06160
2012,46-65 y.,Bavaria,Upper Secondary Degree,0.13949,260,1437,0.12157,0.15741
2012,46-65 y.,Bavaria,Other Degree,0.09896,104,1437,0.08352,0.11441
2012,46-65 y.,Berlin,Secondary School Degree,0.18281,54,310,0.13972,0.22591
2012,46-65 y.,Berlin,Intermediate School Degree,0.46310,146,310,0.40750,0.51870
2012,46-65 y.,Berlin,Upper Secondary Degree,0.23494,110,310,0.18767,0.28221
2012,46-65 y.,Brandenburg,Secondary School Degree,0.17179,73,404,0.13496,0.20862
2012,46-65 y.,Brandenburg,Intermediate School Degree,0.63151,240,404,0.58442,0.67861
2012,46-65 y.,Brandenburg,Upper Secondary Degree,0.14892,91,404,0.11416,0.18368
2012,46-65 y.,Mecklenburg-Western Pomerania,Secondary School Degree,0.15988,39,230,0.11241,0.20735
2012,46-65 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.63830,143,230,0.57607,0.70053
2012,46-65 y.,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.18096,48,230,0.13109,0.23082
2012,46-65 y.,Saxony,Secondary School Degree,0.12319,79,607,0.09702,0.14935
2012,46-65 y.,Saxony,Intermediate School Degree,0.67358,400,607,0.63624,0.71091
2012,46-65 y.,Saxony,Upper Secondary Degree,0.14794,128,607,0.11967,0.17621
2012,46-65 y.,Saxony-Anhalt,Secondary School Degree,0.18788,65,355,0.14719,0.22857
2012,46-65 y.,Saxony-Anhalt,Intermediate School Degree,0.59680,210,355,0.54569,0.64790
2012,46-65 y.,Saxony-Anhalt,Upper Secondary Degree,0.17378,80,355,0.13431,0.21325
2012,46-65 y.,Thuringa,Secondary School Degree,0.24585,77,367,0.20174,0.28997
2012,46-65 y.,Thuringa,Intermediate School Degree,0.58469,232,367,0.53420,0.63518
2012,46-65 y.,Thuringa,Upper Secondary Degree,0.14304,58,367,0.10717,0.17891
2012,66 and older,Schleswig-Holstein,Secondary School Degree,0.44919,93,142,0.36709,0.53130
2012,66 and older,Schleswig-Holstein,Intermediate School Degree,0.19875,49,142,0.13288,0.26462
2012,66 and older,Hamburg,Secondary School Degree,0.45433,42,75,0.34088,0.56777
2012,66 and older,Hamburg,Intermediate School Degree,0.32390,33,75,0.21728,0.43052
2012,66 and older,Lower Saxony,Secondary School Degree,0.57088,280,470,0.52609,0.61568
2012,66 and older,Lower Saxony,Intermediate School Degree,0.20241,111,470,0.16605,0.23878
2012,66 and older,Lower Saxony,Upper Secondary Degree,0.11869,79,470,0.08942,0.14796
2012,66 and older,North Rhine-Westphalia,Secondary School Degree,0.57351,531,968,0.54234,0.60468
2012,66 and older,North Rhine-Westphalia,Intermediate School Degree,0.15947,156,968,0.13639,0.18255
2012,66 and older,North Rhine-Westphalia,Technical School Degree,0.04038,44,968,0.02798,0.05279
2012,66 and older,North Rhine-Westphalia,Upper Secondary Degree,0.12142,162,968,0.10083,0.14201
2012,66 and older,North Rhine-Westphalia,Other Degree,0.08006,75,968,0.06295,0.09716
2012,66 and older,Hesse,Secondary School Degree,0.55788,156,263,0.49774,0.61802
2012,66 and older,Hesse,Intermediate School Degree,0.17574,60,263,0.12965,0.22182
2012,66 and older,Hesse,Upper Secondary Degree,0.11145,47,263,0.07335,0.14956
2012,66 and older,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.63920,178,258,0.58048,0.69791
2012,66 and older,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.12937,41,258,0.08834,0.17040
2012,66 and older,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.10564,39,258,0.06806,0.14322
2012,66 and older,Baden-Wuerttemberg,Secondary School Degree,0.51348,295,535,0.47109,0.55588
2012,66 and older,Baden-Wuerttemberg,Intermediate School Degree,0.17984,107,535,0.14727,0.21241
2012,66 and older,Baden-Wuerttemberg,Upper Secondary Degree,0.12842,86,535,0.10004,0.15679
2012,66 and older,Baden-Wuerttemberg,Other Degree,0.09228,47,535,0.06774,0.11683
2012,66 and older,Bavaria,Secondary School Degree,0.55904,441,780,0.52417,0.59390
2012,66 and older,Bavaria,Intermediate School Degree,0.17538,143,780,0.14868,0.20209
2012,66 and older,Bavaria,Technical School Degree,0.05061,35,780,0.03521,0.06600
2012,66 and older,Bavaria,Upper Secondary Degree,0.10021,106,780,0.07912,0.12129
2012,66 and older,Bavaria,Other Degree,0.08725,55,780,0.06744,0.10707
2012,66 and older,Berlin,Secondary School Degree,0.44406,82,197,0.37450,0.51362
