year,bula_h,pgisced97,pli0082,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2018,"Rhineland-Palatinate, Saarland",Primary Level,At least once per week,0.13559322033898305,43121,0.1323618277147872,0.1388246129631789
2018,"Rhineland-Palatinate, Saarland",Primary Level,Daily,0.03389830508474576,43121,0.0321902098799737,0.03560640028951782
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,At least once per month,0.3181818181818182,43121,0.31378555556045357,0.3225780808031828
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.2727272727272727,43121,0.26852364163991077,0.27693090381463464
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.2727272727272727,43121,0.26852364163991077,0.27693090381463464
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,At least once per week,0.13636363636363635,43121,0.13312452107135517,0.13960275165591754
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.46511627906976744,43121,0.46040843446100344,0.46982412367853144
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.20930232558139536,43121,0.20546256702262417,0.21314208414016655
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.16279069767441862,43121,0.15930617356094712,0.16627522178789012
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.13953488372093023,43121,0.13626434201902998,0.14280542542283048
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Daily,0.023255813953488372,43121,0.02183326294108353,0.024678364965893214
2018,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Seldom,0.5,43121,0.4952806556858203,0.5047193443141798
2018,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,At least once per month,0.5,43121,0.4952806556858203,0.5047193443141798
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.325,43121,0.3205791556306293,0.32942084436937075
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Never,0.25,43121,0.24591292793471473,0.25408707206528525
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per week,0.25,43121,0.24591292793471473,0.25408707206528525
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per month,0.175,43121,0.17141360881784165,0.17858639118215833
2018,Baden-Wuerttemberg,Primary Level,At least once per week,0.30158730158730157,43121,0.29725544321958614,0.305919159955017
2018,Baden-Wuerttemberg,Primary Level,At least once per month,0.2698412698412698,43121,0.26565165126488477,0.2740308884176549
2018,Baden-Wuerttemberg,Primary Level,Seldom,0.2619047619047619,43121,0.2577548434923953,0.26605468031712853
2018,Baden-Wuerttemberg,Primary Level,Never,0.1111111111111111,43121,0.10814481745127942,0.11407740477094279
2018,Baden-Wuerttemberg,Primary Level,Daily,0.05555555555555555,43121,0.05339351610099766,0.05771759501011345
2018,Baden-Wuerttemberg,Lower Secondary Level,At least once per month,0.2926829268292683,43121,0.2883883791902055,0.29697747446833106
2018,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.2682926829268293,43121,0.2641106757607998,0.2724746900928588
2018,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.25609756097560976,43121,0.25197779665617565,0.2602173252950439
2018,Baden-Wuerttemberg,Lower Secondary Level,Never,0.13414634146341464,43121,0.13092954691564498,0.1373631360111843
2018,Baden-Wuerttemberg,Lower Secondary Level,Daily,0.04878048780487805,43121,0.046747311198600046,0.050813664411156055
2018,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.36538461538461536,43121,0.3608395295827235,0.36992970118650725
2018,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.23076923076923078,43121,0.2267924748653693,0.23474598667309227
2018,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.17307692307692307,43121,0.16950613728285605,0.1766477088709901
2018,Baden-Wuerttemberg,Upper Secondary Level,Never,0.1346153846153846,43121,0.131393844136161,0.1378369250946082
2018,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.09615384615384616,43121,0.09337130083116166,0.09893639147653066
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per week,0.4444444444444444,43121,0.439754322357452,0.44913456653143685
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.4444444444444444,43121,0.439754322357452,0.44913456653143685
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per month,0.1111111111111111,43121,0.10814481745127942,0.11407740477094279
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.3384615384615385,43121,0.3339952798046196,0.34292779711845733
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.3076923076923077,43121,0.30333598986383414,0.3120486255207813
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.27692307692307694,43121,0.27269947008515794,0.28114668376099594
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.06153846153846154,43121,0.05927019954459607,0.06380672353232701
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Daily,0.015384615384615385,43121,0.014222930630355768,0.016546300138875005
2018,Bavaria,Primary Level,Seldom,0.42592592592592593,43121,0.4212586587292817,0.43059319312257016
2018,Bavaria,Primary Level,Never,0.24074074074074073,43121,0.2367053879944312,0.24477609348705026
2018,Bavaria,Primary Level,At least once per month,0.18518518518518517,43121,0.18151874809313098,0.18885162227723937
2018,Bavaria,Primary Level,At least once per week,0.12037037037037036,43121,0.11729907643099116,0.12344166430974957
2018,Bavaria,Primary Level,Daily,0.027777777777777776,43121,0.02622666569518863,0.029328889860366924
2018,Bavaria,Lower Secondary Level,Seldom,0.3472222222222222,43121,0.3427285840891135,0.3517158603553309
2018,Bavaria,Lower Secondary Level,At least once per week,0.2361111111111111,43121,0.23210258267812775,0.24011963954409446
2018,Bavaria,Lower Secondary Level,At least once per month,0.19444444444444445,43121,0.19070887187548352,0.19818001701340537
2018,Bavaria,Lower Secondary Level,Never,0.19444444444444445,43121,0.19070887187548352,0.19818001701340537
2018,Bavaria,Lower Secondary Level,Daily,0.027777777777777776,43121,0.02622666569518863,0.029328889860366924
2018,Bavaria,Upper Secondary Level,Seldom,0.3064516129032258,43121,0.3021001929563485,0.31080303285010313
2018,Bavaria,Upper Secondary Level,Never,0.25806451612903225,43121,0.25393443220093515,0.26219460005712936
2018,Bavaria,Upper Secondary Level,At least once per month,0.22580645161290322,43121,0.22186001977203818,0.22975288345376826
2018,Bavaria,Upper Secondary Level,At least once per week,0.16129032258064516,43121,0.1578187868325103,0.16476185832878001
2018,Bavaria,Upper Secondary Level,Daily,0.04838709677419355,43121,0.04636171637319364,0.050412477175193454
2018,Bavaria,Post-secondary Non-tertiary Level,At least once per week,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Bavaria,Post-secondary Non-tertiary Level,At least once per month,0.25,43121,0.24591292793471473,0.25408707206528525
2018,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.125,43121,0.12187844714834846,0.12812155285165153
2018,Bavaria,Post-secondary Non-tertiary Level,Never,0.125,43121,0.12187844714834846,0.12812155285165153
2018,Bavaria,Second Stage of Tertiary Education,Seldom,0.3877551020408163,43121,0.3831562121958205,0.3923539918858121
2018,Bavaria,Second Stage of Tertiary Education,At least once per month,0.2653061224489796,43121,0.2611389784706912,0.26947326642726804
2018,Bavaria,Second Stage of Tertiary Education,At least once per week,0.20408163265306123,43121,0.20027756805759392,0.20788569724852854
2018,Bavaria,Second Stage of Tertiary Education,Never,0.10204081632653061,43121,0.0991837065989467,0.10489792605411453
2018,Bavaria,Second Stage of Tertiary Education,Daily,0.04081632653061224,43121,0.0389487452757501,0.04268390778547438
2018,Berlin,Pre-primary Level,At least once per month,1.0,43121,1.0,1.0
2018,Berlin,Primary Level,At least once per week,0.3225806451612903,43121,0.3181684002289184,0.3269928900936622
2018,Berlin,Primary Level,At least once per month,0.22580645161290322,43121,0.22186001977203818,0.22975288345376826
2018,Berlin,Primary Level,Seldom,0.22580645161290322,43121,0.22186001977203818,0.22975288345376826
2018,Berlin,Primary Level,Never,0.22580645161290322,43121,0.22186001977203818,0.22975288345376826
2018,Berlin,Lower Secondary Level,At least once per week,0.35714285714285715,43121,0.3526202394161145,0.3616654748695998
2018,Berlin,Lower Secondary Level,Never,0.25,43121,0.24591292793471473,0.25408707206528525
2018,Berlin,Lower Secondary Level,At least once per month,0.21428571428571427,43121,0.21041277584808737,0.21815865272334117
2018,Berlin,Lower Secondary Level,Seldom,0.17857142857142858,43121,0.17495647646112766,0.1821863806817295
2018,Berlin,Upper Secondary Level,Seldom,0.5789473684210527,43121,0.5742872238005765,0.5836075130415288
2018,Berlin,Upper Secondary Level,Never,0.21052631578947367,43121,0.20667832801392913,0.21437430356501821
2018,Berlin,Upper Secondary Level,At least once per week,0.15789473684210525,43121,0.15445299194502293,0.16133648173918758
2018,Berlin,Upper Secondary Level,At least once per month,0.05263157894736842,43121,0.05052394924169854,0.054739208653038295
2018,Berlin,Post-secondary Non-tertiary Level,At least once per week,0.6666666666666666,43121,0.6622172261769191,0.6711161071564141
2018,Berlin,Post-secondary Non-tertiary Level,Seldom,0.3333333333333333,43121,0.32888389284358577,0.33778277382308086
2018,Berlin,Second Stage of Tertiary Education,Seldom,0.3448275862068966,43121,0.34034126399278947,0.3493139084210037
2018,Berlin,Second Stage of Tertiary Education,At least once per month,0.3103448275862069,43121,0.3059781621948691,0.3147114929775447
2018,Berlin,Second Stage of Tertiary Education,At least once per week,0.20689655172413793,43121,0.20307312118460993,0.21071998226366592
2018,Berlin,Second Stage of Tertiary Education,Never,0.10344827586206896,43121,0.10057378479802075,0.10632276692611718
2018,Berlin,Second Stage of Tertiary Education,Daily,0.034482758620689655,43121,0.03276052256460605,0.03620499467677326
2018,Brandenburg,Pre-primary Level,Seldom,1.0,43121,1.0,1.0
2018,Brandenburg,Primary Level,Never,0.325,43121,0.3205791556306293,0.32942084436937075
2018,Brandenburg,Primary Level,Seldom,0.275,43121,0.27078549076668057,0.2792145092333195
2018,Brandenburg,Primary Level,At least once per week,0.225,43121,0.22105857043673788,0.22894142956326213
2018,Brandenburg,Primary Level,At least once per month,0.125,43121,0.12187844714834846,0.12812155285165153
2018,Brandenburg,Primary Level,Daily,0.05,43121,0.047942885505471745,0.05205711449452826
2018,Brandenburg,Lower Secondary Level,Seldom,0.2857142857142857,43121,0.28145032082989335,0.28997825059867804
2018,Brandenburg,Lower Secondary Level,At least once per week,0.21428571428571427,43121,0.21041277584808737,0.21815865272334117
2018,Brandenburg,Lower Secondary Level,At least once per month,0.21428571428571427,43121,0.21041277584808737,0.21815865272334117
2018,Brandenburg,Lower Secondary Level,Never,0.21428571428571427,43121,0.21041277584808737,0.21815865272334117
2018,Brandenburg,Lower Secondary Level,Daily,0.07142857142857142,43121,0.06899773744123652,0.07385940541590633
2018,Brandenburg,Upper Secondary Level,Never,0.3,43121,0.2956746494899424,0.3043253505100576
2018,Brandenburg,Upper Secondary Level,Seldom,0.3,43121,0.2956746494899424,0.3043253505100576
2018,Brandenburg,Upper Secondary Level,At least once per month,0.2,43121,0.19622452454865624,0.20377547545134378
2018,Brandenburg,Upper Secondary Level,At least once per week,0.2,43121,0.19622452454865624,0.20377547545134378
2018,Brandenburg,Post-secondary Non-tertiary Level,At least once per month,1.0,43121,1.0,1.0
2018,Brandenburg,Second Stage of Tertiary Education,Never,0.38461538461538464,43121,0.3800234224321929,0.3892073467985764
2018,Brandenburg,Second Stage of Tertiary Education,At least once per week,0.23076923076923078,43121,0.2267924748653693,0.23474598667309227
2018,Brandenburg,Second Stage of Tertiary Education,At least once per month,0.23076923076923078,43121,0.2267924748653693,0.23474598667309227
2018,Brandenburg,Second Stage of Tertiary Education,Seldom,0.15384615384615385,43121,0.15044066354657515,0.15725164414573256
2018,Mecklenburg-Western Pomerania,Primary Level,Seldom,0.5833333333333334,43121,0.578679997085566,0.5879866695811008
2018,Mecklenburg-Western Pomerania,Primary Level,Never,0.3333333333333333,43121,0.32888389284358577,0.33778277382308086
2018,Mecklenburg-Western Pomerania,Primary Level,At least once per week,0.08333333333333333,43121,0.0807246176088948,0.08594204905777186
2018,Mecklenburg-Western Pomerania,Lower Secondary Level,Never,0.42857142857142855,43121,0.4239004890682454,0.4332423680746117
2018,Mecklenburg-Western Pomerania,Lower Secondary Level,Seldom,0.2857142857142857,43121,0.28145032082989335,0.28997825059867804
2018,Mecklenburg-Western Pomerania,Lower Secondary Level,At least once per month,0.14285714285714285,43121,0.1395542898599299,0.1461599958543558
2018,Mecklenburg-Western Pomerania,Lower Secondary Level,At least once per week,0.14285714285714285,43121,0.1395542898599299,0.1461599958543558
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Daily,0.16666666666666666,43121,0.16314907510142235,0.17018425823191097
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per week,0.16666666666666666,43121,0.16314907510142235,0.17018425823191097
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per month,0.16666666666666666,43121,0.16314907510142235,0.17018425823191097
2018,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,At least once per month,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,Never,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,At least once per month,0.2857142857142857,43121,0.28145032082989335,0.28997825059867804
2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.14285714285714285,43121,0.1395542898599299,0.1461599958543558
2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,At least once per week,0.07142857142857142,43121,0.06899773744123652,0.07385940541590633
2018,Saxony,Primary Level,Seldom,0.44680851063829785,43121,0.4421159475204442,0.4515010737561515
2018,Saxony,Primary Level,Never,0.2765957446808511,43121,0.27237367947610497,0.2808178098855972
2018,Saxony,Primary Level,At least once per week,0.19148936170212766,43121,0.1877754903606177,0.19520323304363763
2018,Saxony,Primary Level,At least once per month,0.06382978723404255,43121,0.06152250476056269,0.06613706970752241
2018,Saxony,Primary Level,Daily,0.02127659574468085,43121,0.019914546789670095,0.022638644699691606
2018,Saxony,Lower Secondary Level,Seldom,0.3448275862068966,43121,0.34034126399278947,0.3493139084210037
2018,Saxony,Lower Secondary Level,Never,0.2413793103448276,43121,0.23734030877503223,0.24541831191462296
2018,Saxony,Lower Secondary Level,At least once per month,0.2413793103448276,43121,0.23734030877503223,0.24541831191462296
