"plb0195_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nicht abgegolten","1991","(Fach-)Abitur","Baden-Wuerttemberg","9","0.225936753118698","0.111162449003146","0.34071105723425"
"Nicht abgegolten","1991","(Fach-)Abitur","Bayern","6","0.185932472081786","0.0605736026922626","0.31129134147131"
"Nicht abgegolten","1991","(Fach-)Abitur","Saarland","","","",""
"Nicht abgegolten","1991","(Fach-)Abitur","Berlin","3","","",""
"Nicht abgegolten","1991","(Fach-)Abitur","Brandenburg","","","",""
"Nicht abgegolten","1991","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nicht abgegolten","1991","(Fach-)Abitur","Sachsen","3","","",""
"Nicht abgegolten","1991","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nicht abgegolten","1991","(Fach-)Abitur","Thueringen","2","","",""
"Nicht abgegolten","1991","AkademikerIn","Schleswig-Holstein","4","0.619318336536243","0.259621167701538","0.979015505370948"
"Nicht abgegolten","1991","AkademikerIn","Hamburg","3","","",""
"Nicht abgegolten","1991","AkademikerIn","Niedersachsen","21","","",""
"Nicht abgegolten","1991","AkademikerIn","Bremen","","","",""
"Nicht abgegolten","1991","AkademikerIn","Nordrhein-Westfalen","55","0.463327622846732","0.370562372848924","0.556092872844539"
"Nicht abgegolten","1991","AkademikerIn","Hessen","14","","",""
"Nicht abgegolten","1991","AkademikerIn","Rheinland-Pfalz,Saarland","10","","",""
"Nicht abgegolten","1991","AkademikerIn","Baden-Wuerttemberg","20","","",""
"Nicht abgegolten","1991","AkademikerIn","Bayern","30","0.476185866894614","0.361617817834038","0.590753915955189"
"Nicht abgegolten","1991","AkademikerIn","Saarland","","","",""
"Nicht abgegolten","1991","AkademikerIn","Berlin","27","","",""
"Nicht abgegolten","1991","AkademikerIn","Brandenburg","36","0.393068734286233","0.293800425689076","0.49233704288339"
"Nicht abgegolten","1991","AkademikerIn","Mecklenburg-Vorpommern","20","","",""
"Nicht abgegolten","1991","AkademikerIn","Sachsen","61","0.389766519936224","0.315799156800592","0.463733883071856"
"Nicht abgegolten","1991","AkademikerIn","Sachsen-Anhalt","37","0.344917516376763","0.256087985810742","0.433747046942785"
"Nicht abgegolten","1991","AkademikerIn","Thueringen","28","","",""
"Abgefeiert","1992","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Abgefeiert","1992","(noch) kein Abschluss","Hamburg","1","","",""
"Abgefeiert","1992","(noch) kein Abschluss","Niedersachsen","1","","",""
"Abgefeiert","1992","(noch) kein Abschluss","Bremen","","","",""
"Abgefeiert","1992","(noch) kein Abschluss","Nordrhein-Westfalen","5","0.162665442370684","0.056014098510527","0.26931678623084"
"Abgefeiert","1992","(noch) kein Abschluss","Hessen","2","","",""
"Abgefeiert","1992","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Abgefeiert","1992","(noch) kein Abschluss","Baden-Wuerttemberg","8","0.158351529285508","0.0659776960048576","0.250725362566158"
"Abgefeiert","1992","(noch) kein Abschluss","Bayern","5","0.251707445169957","0.0565635212567472","0.446851369083166"
"Abgefeiert","1992","(noch) kein Abschluss","Saarland","","","",""
"Abgefeiert","1992","(noch) kein Abschluss","Berlin","1","","",""
"Abgefeiert","1992","(noch) kein Abschluss","Brandenburg","","","",""
"Abgefeiert","1992","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Abgefeiert","1992","(noch) kein Abschluss","Sachsen","","","",""
"Abgefeiert","1992","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Abgefeiert","1992","(noch) kein Abschluss","Thueringen","1","","",""
"Abgefeiert","1992","Hauptschule","Schleswig-Holstein","18","","",""
"Abgefeiert","1992","Hauptschule","Hamburg","10","","",""
"Abgefeiert","1992","Hauptschule","Niedersachsen","64","0.33982451135892","0.274827998681091","0.404821024036749"
"Abgefeiert","1992","Hauptschule","Bremen","6","0.402949833016007","0.176358788906984","0.629540877125029"
"Abgefeiert","1992","Hauptschule","Nordrhein-Westfalen","93","0.239018631601457","0.199959890473983","0.27807737272893"
"Abgefeiert","1992","Hauptschule","Hessen","59","0.372587156691126","0.301156868946036","0.444017444436217"
"Abgefeiert","1992","Hauptschule","Rheinland-Pfalz,Saarland","23","","",""
"Abgefeiert","1992","Hauptschule","Baden-Wuerttemberg","116","","",""
"Abgefeiert","1992","Hauptschule","Bayern","125","","",""
"Abgefeiert","1992","Hauptschule","Saarland","","","",""
"Abgefeiert","1992","Hauptschule","Berlin","30","0.421654447898581","0.312063967025468","0.531244928771694"
"Abgefeiert","1992","Hauptschule","Brandenburg","20","","",""
"Abgefeiert","1992","Hauptschule","Mecklenburg-Vorpommern","10","","",""
"Abgefeiert","1992","Hauptschule","Sachsen","54","0.455918495937553","0.366055131526692","0.545781860348414"
"Abgefeiert","1992","Hauptschule","Sachsen-Anhalt","28","","",""
"Abgefeiert","1992","Hauptschule","Thueringen","34","0.419924449446438","0.306706698835392","0.533142200057483"
"Abgefeiert","1992","Realschule","Schleswig-Holstein","9","0.362100901182548","0.190120775972515","0.534081026392582"
"Abgefeiert","1992","Realschule","Hamburg","7","0.348511682834191","0.107374352693977","0.589649012974404"
"Abgefeiert","1992","Realschule","Niedersachsen","52","0.520192900807431","0.421781358314833","0.618604443300029"
"Abgefeiert","1992","Realschule","Bremen","3","","",""
"Abgefeiert","1992","Realschule","Nordrhein-Westfalen","76","0.379623854252948","0.312700654327499","0.446547054178398"
"Abgefeiert","1992","Realschule","Hessen","35","0.4385740365138","0.325516391046131","0.55163168198147"
"Abgefeiert","1992","Realschule","Rheinland-Pfalz,Saarland","26","","",""
"Abgefeiert","1992","Realschule","Baden-Wuerttemberg","61","0.482002752071076","0.394407297710596","0.569598206431556"
"Abgefeiert","1992","Realschule","Bayern","67","0.448529904842943","0.367579173763291","0.529480635922595"
"Abgefeiert","1992","Realschule","Saarland","","","",""
"Abgefeiert","1992","Realschule","Berlin","35","0.380041886643415","0.281390425187257","0.478693348099572"
"Abgefeiert","1992","Realschule","Brandenburg","45","0.372210618879421","0.283475195125218","0.460946042633623"
"Abgefeiert","1992","Realschule","Mecklenburg-Vorpommern","37","0.398494372069407","0.293796129533716","0.503192614605099"
"Abgefeiert","1992","Realschule","Sachsen","75","0.367453120839082","0.302555692227876","0.432350549450288"
"Abgefeiert","1992","Realschule","Sachsen-Anhalt","51","0.307361526338623","0.231737790107826","0.38298526256942"
"Abgefeiert","1992","Realschule","Thueringen","59","0.416024217090051","0.334667154584844","0.497381279595257"
"Abgefeiert","1992","(Fach-)Abitur","Schleswig-Holstein","2","","",""
"Abgefeiert","1992","(Fach-)Abitur","Hamburg","3","","",""
"Abgefeiert","1992","(Fach-)Abitur","Niedersachsen","14","","",""
"Abgefeiert","1992","(Fach-)Abitur","Bremen","1","","",""
"Abgefeiert","1992","(Fach-)Abitur","Nordrhein-Westfalen","35","0.407235433232124","0.308436970926799","0.506033895537449"
"Abgefeiert","1992","(Fach-)Abitur","Hessen","15","","",""
"Abgefeiert","1992","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7","0.467445530782297","0.185149357674561","0.749741703890033"
"Abgefeiert","1992","(Fach-)Abitur","Baden-Wuerttemberg","20","","",""
"Abgefeiert","1992","(Fach-)Abitur","Bayern","18","","",""
"Abgefeiert","1992","(Fach-)Abitur","Saarland","","","",""
"Abgefeiert","1992","(Fach-)Abitur","Berlin","5","0.313474628279613","0.0704705472723935","0.556478709286833"
"Abgefeiert","1992","(Fach-)Abitur","Brandenburg","3","","",""
"Abgefeiert","1992","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Abgefeiert","1992","(Fach-)Abitur","Sachsen","6","0.297961744647305","0.0738581910914497","0.52206529820316"
"Abgefeiert","1992","(Fach-)Abitur","Sachsen-Anhalt","6","0.93221100207347","0.745986942326452","1.11843506182049"
"Abgefeiert","1992","(Fach-)Abitur","Thueringen","3","","",""
"Abgefeiert","1992","AkademikerIn","Schleswig-Holstein","1","","",""
"Abgefeiert","1992","AkademikerIn","Hamburg","","","",""
"Abgefeiert","1992","AkademikerIn","Niedersachsen","15","","",""
"Abgefeiert","1992","AkademikerIn","Bremen","","","",""
"Abgefeiert","1992","AkademikerIn","Nordrhein-Westfalen","29","","",""
"Abgefeiert","1992","AkademikerIn","Hessen","15","","",""
"Abgefeiert","1992","AkademikerIn","Rheinland-Pfalz,Saarland","7","0.252591200443642","0.0750200596482622","0.430162341239022"
"Abgefeiert","1992","AkademikerIn","Baden-Wuerttemberg","12","","",""
"Abgefeiert","1992","AkademikerIn","Bayern","24","","",""
"Abgefeiert","1992","AkademikerIn","Saarland","","","",""
"Abgefeiert","1992","AkademikerIn","Berlin","31","0.39486710291584","0.284968504623277","0.504765701208403"
"Abgefeiert","1992","AkademikerIn","Brandenburg","38","0.394761831920285","0.290848957098351","0.498674706742219"
"Abgefeiert","1992","AkademikerIn","Mecklenburg-Vorpommern","21","","",""
"Abgefeiert","1992","AkademikerIn","Sachsen","54","0.351308750620474","0.273338245360405","0.429279255880542"
"Abgefeiert","1992","AkademikerIn","Sachsen-Anhalt","41","0.37640986546599","0.281923853070115","0.470895877861864"
"Abgefeiert","1992","AkademikerIn","Thueringen","27","","",""
"Teils, teils","1992","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Teils, teils","1992","(noch) kein Abschluss","Hamburg","","","",""
"Teils, teils","1992","(noch) kein Abschluss","Niedersachsen","3","","",""
"Teils, teils","1992","(noch) kein Abschluss","Bremen","","","",""
"Teils, teils","1992","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Teils, teils","1992","(noch) kein Abschluss","Hessen","2","","",""
"Teils, teils","1992","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Teils, teils","1992","(noch) kein Abschluss","Baden-Wuerttemberg","10","","",""
"Teils, teils","1992","(noch) kein Abschluss","Bayern","2","","",""
"Teils, teils","1992","(noch) kein Abschluss","Saarland","","","",""
"Teils, teils","1992","(noch) kein Abschluss","Berlin","1","","",""
"Teils, teils","1992","(noch) kein Abschluss","Brandenburg","","","",""
"Teils, teils","1992","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Teils, teils","1992","(noch) kein Abschluss","Sachsen","1","","",""
"Teils, teils","1992","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Teils, teils","1992","(noch) kein Abschluss","Thueringen","","","",""
"Teils, teils","1992","Hauptschule","Schleswig-Holstein","13","","",""
"Teils, teils","1992","Hauptschule","Hamburg","3","","",""
"Teils, teils","1992","Hauptschule","Niedersachsen","33","0.15536774274182","0.105657341668413","0.205078143815227"
"Teils, teils","1992","Hauptschule","Bremen","2","","",""
"Teils, teils","1992","Hauptschule","Nordrhein-Westfalen","60","0.133643170759351","0.102480322923212","0.164806018595489"
"Teils, teils","1992","Hauptschule","Hessen","39","0.218223997784269","0.157202315213066","0.279245680355472"
"Teils, teils","1992","Hauptschule","Rheinland-Pfalz,Saarland","26","","",""
"Teils, teils","1992","Hauptschule","Baden-Wuerttemberg","73","0.178675726226335","0.143202622307407","0.214148830145263"
"Teils, teils","1992","Hauptschule","Bayern","65","0.149835782971447","0.114044638048209","0.185626927894685"
"Teils, teils","1992","Hauptschule","Saarland","","","",""
"Teils, teils","1992","Hauptschule","Berlin","7","0.0798674269676365","0.0197070098274348","0.140027844107838"
"Teils, teils","1992","Hauptschule","Brandenburg","14","","",""
"Teils, teils","1992","Hauptschule","Mecklenburg-Vorpommern","5","0.140665363339567","0.0202039799017873","0.261126746777347"
"Teils, teils","1992","Hauptschule","Sachsen","23","","",""
"Teils, teils","1992","Hauptschule","Sachsen-Anhalt","9","0.156430181671811","0.0713320819277028","0.241528281415919"
"Teils, teils","1992","Hauptschule","Thueringen","12","","",""
"Teils, teils","1992","Realschule","Schleswig-Holstein","8","0.200191196409356","0.0570043773276219","0.34337801549109"
"Teils, teils","1992","Realschule","Hamburg","5","0.320074856317885","0.0839950762230915","0.556154636412679"
"Teils, teils","1992","Realschule","Niedersachsen","21","","",""
"Teils, teils","1992","Realschule","Bremen","3","","",""
"Teils, teils","1992","Realschule","Nordrhein-Westfalen","29","","",""
"Teils, teils","1992","Realschule","Hessen","18","","",""
"Teils, teils","1992","Realschule","Rheinland-Pfalz,Saarland","4","0.112651900811123","0.0192322958458417","0.206071505776405"
"Teils, teils","1992","Realschule","Baden-Wuerttemberg","21","","",""
"Teils, teils","1992","Realschule","Bayern","28","","",""
"Teils, teils","1992","Realschule","Saarland","","","",""
"Teils, teils","1992","Realschule","Berlin","20","","",""
"Teils, teils","1992","Realschule","Brandenburg","26","","",""
"Teils, teils","1992","Realschule","Mecklenburg-Vorpommern","7","0.0630877756946614","0.011096495835414","0.115079055553909"
"Teils, teils","1992","Realschule","Sachsen","53","0.238953430848425","0.181549396980136","0.296357464716713"
"Teils, teils","1992","Realschule","Sachsen-Anhalt","26","","",""
"Teils, teils","1992","Realschule","Thueringen","23","","",""
"Teils, teils","1992","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Teils, teils","1992","(Fach-)Abitur","Hamburg","","","",""
"Teils, teils","1992","(Fach-)Abitur","Niedersachsen","6","0.177749165204313","0.0492457769403705","0.306252553468256"
"Teils, teils","1992","(Fach-)Abitur","Bremen","1","","",""
"Teils, teils","1992","(Fach-)Abitur","Nordrhein-Westfalen","11","","",""
"Teils, teils","1992","(Fach-)Abitur","Hessen","4","0.161249533630201","0.0357746672045045","0.286724400055898"
"Teils, teils","1992","(Fach-)Abitur","Rheinland-Pfalz,Saarland","1","","",""
"Teils, teils","1992","(Fach-)Abitur","Baden-Wuerttemberg","12","","",""
"Teils, teils","1992","(Fach-)Abitur","Bayern","8","0.222612964667562","0.102396750069757","0.342829179265368"
"Teils, teils","1992","(Fach-)Abitur","Saarland","","","",""
"Teils, teils","1992","(Fach-)Abitur","Berlin","4","0.31541237089203","0.0720026277277269","0.558822114056333"
"Teils, teils","1992","(Fach-)Abitur","Brandenburg","1","","",""
"Teils, teils","1992","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Teils, teils","1992","(Fach-)Abitur","Sachsen","1","","",""
"Teils, teils","1992","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Teils, teils","1992","(Fach-)Abitur","Thueringen","","","",""
"Teils, teils","1992","AkademikerIn","Schleswig-Holstein","1","","",""
"Teils, teils","1992","AkademikerIn","Hamburg","4","0.69781956210374","0.330387365678845","1.06525175852863"
"Teils, teils","1992","AkademikerIn","Niedersachsen","8","0.181843226708899","0.0665561325405594","0.297130320877239"
"Teils, teils","1992","AkademikerIn","Bremen","","","",""
"Teils, teils","1992","AkademikerIn","Nordrhein-Westfalen","16","","",""
"Teils, teils","1992","AkademikerIn","Hessen","6","0.103958666126635","0.0167030211168447","0.191214311136426"
"Teils, teils","1992","AkademikerIn","Rheinland-Pfalz,Saarland","7","0.336729709430886","0.143590627303923","0.52986879155785"
"Teils, teils","1992","AkademikerIn","Baden-Wuerttemberg","8","0.192272212815056","0.0796069754252634","0.304937450204849"
"Teils, teils","1992","AkademikerIn","Bayern","16","","",""
"Teils, teils","1992","AkademikerIn","Saarland","","","",""
"Teils, teils","1992","AkademikerIn","Berlin","7","0.0854119798725185","0.0225752690907489","0.148248690654288"
"Teils, teils","1992","AkademikerIn","Brandenburg","5","0.052134055868332","0.0048763271885183","0.0993917845481456"
"Teils, teils","1992","AkademikerIn","Mecklenburg-Vorpommern","5","0.0853085033471671","0.00864361893713927","0.161973387757195"
"Teils, teils","1992","AkademikerIn","Sachsen","21","","",""
"Teils, teils","1992","AkademikerIn","Sachsen-Anhalt","13","","",""
"Teils, teils","1992","AkademikerIn","Thueringen","9","0.138505438724209","0.0532077035466599","0.223803173901758"
"Bezahlt","1992","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Bezahlt","1992","(noch) kein Abschluss","Hamburg","2","","",""
"Bezahlt","1992","(noch) kein Abschluss","Niedersachsen","8","0.708733212075667","0.461752356647431","0.955714067503904"
"Bezahlt","1992","(noch) kein Abschluss","Bremen","","","",""
"Bezahlt","1992","(noch) kein Abschluss","Nordrhein-Westfalen","38","0.805898518696064","0.691604427473787","0.920192609918342"
"Bezahlt","1992","(noch) kein Abschluss","Hessen","16","","",""
"Bezahlt","1992","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","9","1","1","1"
"Bezahlt","1992","(noch) kein Abschluss","Baden-Wuerttemberg","41","0.68652041111157","0.569137783481725","0.803903038741415"
"Bezahlt","1992","(noch) kein Abschluss","Bayern","12","","",""
"Bezahlt","1992","(noch) kein Abschluss","Saarland","","","",""
"Bezahlt","1992","(noch) kein Abschluss","Berlin","4","0.826986400991289","0.524321702244193","1.12965109973838"
"Bezahlt","1992","(noch) kein Abschluss","Brandenburg","","","",""
"Bezahlt","1992","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Bezahlt","1992","(noch) kein Abschluss","Sachsen","","","",""
"Bezahlt","1992","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Bezahlt","1992","(noch) kein Abschluss","Thueringen","1","","",""
"Bezahlt","1992","Hauptschule","Schleswig-Holstein","26","","",""
"Bezahlt","1992","Hauptschule","Hamburg","3","","",""
"Bezahlt","1992","Hauptschule","Niedersachsen","97","0.438460553812632","0.370369758630167","0.506551348995097"
"Bezahlt","1992","Hauptschule","Bremen","9","0.488048245077358","0.257130273335888","0.718966216818827"
"Bezahlt","1992","Hauptschule","Nordrhein-Westfalen","269","","",""
"Bezahlt","1992","Hauptschule","Hessen","66","0.335692032068967","0.265925521101098","0.405458543036835"
"Bezahlt","1992","Hauptschule","Rheinland-Pfalz,Saarland","81","0.540150663053847","0.458749223732846","0.621552102374848"
